recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,777.8564007092187,60,dice,bm25,0.0034300969512381096
ItemKNNCFRecommender,339.7972241931431,924,dice,bm25,0.003518132557224818
ItemKNNCFRecommender,994.2276439756776,519,cosine,tfidf,0.003310167359336214
ItemKNNCFRecommender,51.62437944508085,549,dice,bm25,0.0032430583351157963
ItemKNNCFRecommender,343.37748817017126,108,cosine,tfidf,0.0030253216346334787
ItemKNNCFRecommender,864.6228671785258,677,dice,bm25plus,0.0034091274905116483
ItemKNNCFRecommender,845.2570901194881,569,rp3beta,bm25,0.004263443367978895
ItemKNNCFRecommender,37.6398763247404,394,rp3beta,bm25,0.004384993077706816
ItemKNNCFRecommender,459.00415476882716,428,rp3beta,bm25,0.0043623384652636
ItemKNNCFRecommender,914.1450435474899,963,dice,bm25plus,0.0034938924019037175
ItemKNNCFRecommender,15.474339116492956,265,rp3beta,tfidf,0.004179249276786766
ItemKNNCFRecommender,574.5871945402885,291,rp3beta,bm25,0.004301023558768787
ItemKNNCFRecommender,250.37100486803539,349,rp3beta,bm25,0.004459421601927722
ItemKNNCFRecommender,197.88332784251128,291,rp3beta,bm25,0.004513862549471219
ItemKNNCFRecommender,227.73163534603933,215,rp3beta,bm25plus,0.004479163426400511
ItemKNNCFRecommender,184.44767415547716,189,rp3beta,bm25plus,0.004471319079954991
ItemKNNCFRecommender,592.6526621917828,26,rp3beta,bm25plus,0.0043621877145196145
ItemKNNCFRecommender,195.7182788149201,182,cosine,bm25plus,0.0032602017626497583
ItemKNNCFRecommender,461.6788678650872,710,rp3beta,bm25plus,0.004424418666179508
ItemKNNCFRecommender,124.81837785174389,215,rp3beta,bm25plus,0.0044610567217763875
ItemKNNCFRecommender,271.54251607008393,116,cosine,tfidf,0.003008131993933811
ItemKNNCFRecommender,362.9668205083238,173,rp3beta,bm25plus,0.00442989292130467
ItemKNNCFRecommender,155.20950896706296,297,rp3beta,bm25plus,0.004518845141120151
ItemKNNCFRecommender,112.14690798547788,442,rp3beta,bm25plus,0.004527801312323864
ItemKNNCFRecommender,140.9139424180667,349,rp3beta,bm25plus,0.004523540892436958
ItemKNNCFRecommender,111.64587163639027,418,rp3beta,bm25plus,0.004526463295814476
ItemKNNCFRecommender,84.385998408283,451,rp3beta,bm25plus,0.004502490214942371
ItemKNNCFRecommender,108.07830029133817,629,rp3beta,bm25plus,0.0045677003023869185
ItemKNNCFRecommender,710.2999949870407,659,rp3beta,bm25plus,0.00433751174372362
ItemKNNCFRecommender,311.54397735457746,745,cosine,bm25plus,0.00369847832342998
ItemKNNCFRecommender,83.37854951787533,788,dice,bm25plus,0.0033313931817982867
ItemKNNCFRecommender,117.56931954710515,608,rp3beta,bm25plus,0.0045640551191103275
ItemKNNCFRecommender,110.85348239039244,619,rp3beta,bm25plus,0.004574512416654574
ItemKNNCFRecommender,400.4556027029921,607,rp3beta,bm25plus,0.004449715999823314
ItemKNNCFRecommender,10.698886333484921,832,rp3beta,bm25plus,0.004276339071670964
ItemKNNCFRecommender,87.30675659623154,475,dice,tfidf,0.002923713338395108
ItemKNNCFRecommender,258.36945542725067,613,cosine,bm25plus,0.0035666162228444377
ItemKNNCFRecommender,286.18610760677035,523,rp3beta,bm25plus,0.004491487729305857
ItemKNNCFRecommender,172.63790881553012,835,dice,tfidf,0.0030093432747713006
ItemKNNCFRecommender,392.23767033633385,564,rp3beta,bm25plus,0.004442765397434288
ItemKNNCFRecommender,73.06141965863097,646,rp3beta,bm25plus,0.004573354356881842
ItemKNNCFRecommender,51.42399541584505,630,rp3beta,bm25plus,0.004538007990248978
ItemKNNCFRecommender,51.28989792735213,643,rp3beta,bm25plus,0.004542616609781573
ItemKNNCFRecommender,58.93077674715846,707,rp3beta,bm25plus,0.004546582614794186
ItemKNNCFRecommender,65.06346897158704,712,rp3beta,bm25plus,0.004570914614806581
ItemKNNCFRecommender,147.43457865820713,770,rp3beta,bm25plus,0.004550275043616608
ItemKNNCFRecommender,206.2140296604049,900,rp3beta,tfidf,0.004600572511857061
ItemKNNCFRecommender,219.84235766245308,906,dice,tfidf,0.0030458682791983972
ItemKNNCFRecommender,18.319685244385298,897,rp3beta,tfidf,0.004445826981622508
