recommender,TopK,shrink,MAP
ItemKNNCFRecommender,256,145,0.002773866388796675
ItemKNNCFRecommender,240,191,0.0027716840028032905
ItemKNNCFRecommender,271,200,0.0028347810851683817
ItemKNNCFRecommender,292,195,0.0028613385710597166
ItemKNNCFRecommender,304,194,0.002857926671830621
ItemKNNCFRecommender,306,194,0.0028523323866081404
ItemKNNCFRecommender,293,186,0.0028344660224017297
ItemKNNCFRecommender,322,196,0.002840713486530681
ItemKNNCFRecommender,285,12,0.002379861187955686
ItemKNNCFRecommender,300,191,0.002840367685933137
ItemKNNCFRecommender,313,194,0.0028510183443374755
ItemKNNCFRecommender,278,200,0.0028413128742330904
ItemKNNCFRecommender,294,189,0.002838292882347877
ItemKNNCFRecommender,264,197,0.0028080545412071363
ItemKNNCFRecommender,306,185,0.0028252446731339043
ItemKNNCFRecommender,281,193,0.002846991688490526
ItemKNNCFRecommender,322,200,0.0028349270898651215
ItemKNNCFRecommender,293,196,0.0028613385710597166
ItemKNNCFRecommender,293,195,0.0028610696150394048
ItemKNNCFRecommender,291,190,0.0028348732986610585
ItemKNNCFRecommender,307,195,0.0028520634305878286
ItemKNNCFRecommender,273,185,0.0028100294468419947
ItemKNNCFRecommender,317,191,0.002837032631281274
ItemKNNCFRecommender,298,197,0.00285326989045037
ItemKNNCFRecommender,285,197,0.002838385095840556
ItemKNNCFRecommender,302,195,0.002859163869524054
ItemKNNCFRecommender,301,194,0.0028613693088906087
ItemKNNCFRecommender,329,188,0.002823415772195786
ItemKNNCFRecommender,306,194,0.0028523323866081404
ItemKNNCFRecommender,315,193,0.002843272410952503
ItemKNNCFRecommender,297,190,0.002842357960483443
ItemKNNCFRecommender,284,183,0.0028237000971315447
ItemKNNCFRecommender,272,179,0.0027968582863044512
ItemKNNCFRecommender,295,197,0.002857381075332275
ItemKNNCFRecommender,306,196,0.0028520634305878286
ItemKNNCFRecommender,290,200,0.0028550373157267034
ItemKNNCFRecommender,289,193,0.00284374884733134
ItemKNNCFRecommender,279,197,0.002840882544600592
ItemKNNCFRecommender,263,187,0.002786906913552924
ItemKNNCFRecommender,303,191,0.0028391304882397035
ItemKNNCFRecommender,313,196,0.0028507493883171637
ItemKNNCFRecommender,293,200,0.002853239152619477
ItemKNNCFRecommender,336,189,0.0028238768396591763
ItemKNNCFRecommender,299,200,0.0028514947807163136
ItemKNNCFRecommender,290,194,0.00286168437165726
ItemKNNCFRecommender,285,194,0.0028521018528764454
ItemKNNCFRecommender,275,193,0.002831038754257189
ItemKNNCFRecommender,317,52,0.0026424928995610617
ItemKNNCFRecommender,291,196,0.0028613385710597166
ItemKNNCFRecommender,307,187,0.002828902475010142
ItemKNNCFRecommender,291,191,0.0028420044754281764
ItemKNNCFRecommender,326,197,0.0028403062102713523
ItemKNNCFRecommender,299,194,0.0028601859024012387
ItemKNNCFRecommender,299,194,0.0028601859024012387
ItemKNNCFRecommender,303,193,0.0028494814527928376
ItemKNNCFRecommender,311,189,0.0028267585113053726
ItemKNNCFRecommender,299,194,0.0028601859024012387
ItemKNNCFRecommender,319,184,0.0028213486530682488
ItemKNNCFRecommender,302,194,0.002859432825544366
ItemKNNCFRecommender,305,191,0.002838646367403143
ItemKNNCFRecommender,285,193,0.0028424194361452294
ItemKNNCFRecommender,329,186,0.0028237385194201598
ItemKNNCFRecommender,314,189,0.0028310387542571877
ItemKNNCFRecommender,297,196,0.002861799638523108
ItemKNNCFRecommender,297,195,0.0028601859024012387
ItemKNNCFRecommender,301,194,0.0028613693088906087
ItemKNNCFRecommender,297,195,0.0028601859024012387
ItemKNNCFRecommender,282,97,0.0027092477838023916
ItemKNNCFRecommender,299,195,0.002859916946380927
ItemKNNCFRecommender,273,190,0.002822516690642174
ItemKNNCFRecommender,298,196,0.002861530682502796
ItemKNNCFRecommender,290,186,0.002818597617203348
ItemKNNCFRecommender,297,192,0.002841635621457464
ItemKNNCFRecommender,299,196,0.002859916946380927
ItemKNNCFRecommender,288,196,0.002851525518547206
ItemKNNCFRecommender,299,196,0.002859916946380927
ItemKNNCFRecommender,283,131,0.0027883669605203282
ItemKNNCFRecommender,296,196,0.0028650271107668467
ItemKNNCFRecommender,270,190,0.002812350153074397
ItemKNNCFRecommender,279,197,0.002840882544600592
ItemKNNCFRecommender,295,192,0.0028463923007881167
ItemKNNCFRecommender,311,197,0.0028429957704744677
ItemKNNCFRecommender,289,188,0.0028176831667342888
ItemKNNCFRecommender,298,196,0.002861530682502796
ItemKNNCFRecommender,299,197,0.0028513871983081892
ItemKNNCFRecommender,308,192,0.00283410485288874
ItemKNNCFRecommender,288,200,0.0028468072615051693
ItemKNNCFRecommender,277,196,0.00284941229267333
ItemKNNCFRecommender,295,193,0.0028556059655982183
ItemKNNCFRecommender,309,197,0.002843533682515091
ItemKNNCFRecommender,288,189,0.002823577145807973
ItemKNNCFRecommender,146,193,0.002652221423038618
ItemKNNCFRecommender,301,194,0.0028613693088906087
ItemKNNCFRecommender,299,194,0.0028601859024012387
ItemKNNCFRecommender,300,192,0.0028418507862737127
ItemKNNCFRecommender,308,200,0.0028454163746572726
ItemKNNCFRecommender,281,188,0.002827404005754121
ItemKNNCFRecommender,291,194,0.0028613385710597166
ItemKNNCFRecommender,289,191,0.002825060246148548
ItemKNNCFRecommender,277,194,0.0028461848204295913
ItemKNNCFRecommender,294,185,0.0028212564395755707
ItemKNNCFRecommender,315,200,0.0028447478268353553
