recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.014546708629375248,0.013715783021497343,124,0.017658308492339903
SLIMElasticNetRecommender,0.039468789968599906,0.044142426547340734,61,0.013677330979635438
SLIMElasticNetRecommender,0.010030220722865276,0.023030495919413835,165,0.017841934430932852
SLIMElasticNetRecommender,0.011015900602661608,0.01558779440149764,202,0.01795817179062337
SLIMElasticNetRecommender,0.02071729837855549,0.014934957912657136,210,0.016914249895260646
SLIMElasticNetRecommender,0.026659236748839833,0.09628417965611974,242,0.012784078072688608
SLIMElasticNetRecommender,0.015667588475323582,0.019835403126820424,190,0.01719341179798192
SLIMElasticNetRecommender,0.01027934141438557,0.01497953123415587,222,0.018073734677587033
SLIMElasticNetRecommender,0.024941013863965387,0.030101848517973075,237,0.01566977460416569
SLIMElasticNetRecommender,0.01827723688940789,0.05961614758152994,260,0.015244319243988147
SLIMElasticNetRecommender,0.03140184162918787,0.03403654025322883,220,0.014879952120375704
SLIMElasticNetRecommender,0.013911529854259707,0.02405774339225341,88,0.01726063652280458
SLIMElasticNetRecommender,0.010448885863394314,0.014730522589907246,206,0.018068527956818087
SLIMElasticNetRecommender,0.020506261405875158,0.010485168206378128,226,0.017215462065848678
SLIMElasticNetRecommender,0.010340053439549768,0.020303881334545772,213,0.017877386453042193
SLIMElasticNetRecommender,0.014707233649493133,0.013740216901728206,183,0.017599431403259678
SLIMElasticNetRecommender,0.06400934065456106,0.013840425288126644,136,0.014508142046867548
SLIMElasticNetRecommender,0.02317692855598106,0.019007302114821663,103,0.016474565618063514
SLIMElasticNetRecommender,0.09814329052470283,0.026315799094547017,234,0.012100278027868347
SLIMElasticNetRecommender,0.019272180810625643,0.010342486622757137,122,0.01739321964382488
SLIMElasticNetRecommender,0.013965153324181787,0.07059212826516598,252,0.015635721706209794
SLIMElasticNetRecommender,0.028387080901994495,0.021511822820802003,148,0.015857154464724365
SLIMElasticNetRecommender,0.012742964415571868,0.01668282707352419,200,0.017692888979480372
SLIMElasticNetRecommender,0.010449140383550048,0.015958592394552325,204,0.018022707206697842
SLIMElasticNetRecommender,0.010099909739133394,0.016718472441173988,216,0.01803415787010924
SLIMElasticNetRecommender,0.018467158006067814,0.016758022204895907,216,0.017033780620290137
SLIMElasticNetRecommender,0.013925722244271691,0.024577558343779622,205,0.017208674544242398
SLIMElasticNetRecommender,0.055219821730234465,0.013803959673669293,225,0.014861210035011068
SLIMElasticNetRecommender,0.010432442423644364,0.08672805533054148,193,0.0159848543760398
SLIMElasticNetRecommender,0.01803167899872634,0.017774676022451,178,0.017035844949758544
SLIMElasticNetRecommender,0.023457142155640563,0.03136740422021883,210,0.015760732798015285
SLIMElasticNetRecommender,0.012709029506016547,0.021384985138833447,236,0.017492890348729306
SLIMElasticNetRecommender,0.012622663187817301,0.012599798073337198,163,0.017897600969600233
SLIMElasticNetRecommender,0.010087746673807936,0.010046911787839143,69,0.018297604798253295
SLIMElasticNetRecommender,0.0165045653654742,0.01014508543485023,65,0.017664081880433963
SLIMElasticNetRecommender,0.010271183420622738,0.016211064950932587,73,0.018070114306359065
SLIMElasticNetRecommender,0.0201006592652296,0.012098251105118788,58,0.01724181664826424
SLIMElasticNetRecommender,0.015569517468355228,0.018359156866365692,75,0.017340527470672277
SLIMElasticNetRecommender,0.01283590067530446,0.027666345177274315,50,0.01725936876207977
SLIMElasticNetRecommender,0.02214615714676387,0.049181337914260534,81,0.01511230069687885
SLIMElasticNetRecommender,0.017273315869509386,0.015530949469670102,90,0.017298085042995178
SLIMElasticNetRecommender,0.010009745654527703,0.02325861109160801,72,0.01783911611010644
SLIMElasticNetRecommender,0.01217264438709573,0.012427641797840224,67,0.01796966155479919
SLIMElasticNetRecommender,0.015858171784517913,0.01613703009704196,98,0.017411258614084685
SLIMElasticNetRecommender,0.014095985523347294,0.019578654203633875,84,0.017448593952763037
SLIMElasticNetRecommender,0.010149811182911157,0.012398642430394322,197,0.018195144801674012
SLIMElasticNetRecommender,0.019083738772238013,0.013493873890072405,217,0.017157223112733523
SLIMElasticNetRecommender,0.012197803249503411,0.021496578815123634,94,0.01760166181652886
SLIMElasticNetRecommender,0.01491048454393929,0.012319546415491963,172,0.017658713215460715
SLIMElasticNetRecommender,0.07394167820400886,0.018434458021814426,184,0.013715183669810721
SLIMElasticNetRecommender,0.04821144854767988,0.010089814071645496,194,0.015522146965026221
SLIMElasticNetRecommender,0.08588895442584889,0.015046332322942429,224,0.013664814272416297
SLIMElasticNetRecommender,0.010066903341929409,0.01592797744863451,205,0.01807560511654574
SLIMElasticNetRecommender,0.010228474722497619,0.011981134160447287,210,0.018196562438497377
