recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.000885694071437837,0.027600452435819763,203,0.011738507796561127
SLIMElasticNetRecommender,0.00016451451402190871,0.02074718915510077,357,0.011761457151394079
SLIMElasticNetRecommender,0.00020823174638057263,0.011079137969048053,367,0.011847163847313906
SLIMElasticNetRecommender,6.434204618572978e-05,0.08402271231545086,318,0.011509995132257528
SLIMElasticNetRecommender,0.00029900656841351546,0.08514385527733762,262,0.011611839004694193
SLIMElasticNetRecommender,0.00033999249774568257,0.08312186569236997,297,0.011831846555432882
SLIMElasticNetRecommender,0.0009941799593657726,0.04418503469823827,257,0.012239981864751876
SLIMElasticNetRecommender,0.000922149133491683,0.030380088122059584,339,0.012496184985342372
SLIMElasticNetRecommender,0.00044860579309878216,0.05322623941502096,340,0.012102115527173477
SLIMElasticNetRecommender,0.0004273203767046332,0.06994611422250983,226,0.011527778335178285
