recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.7079372427177162,0.24663464288166814,184,0.00917200708690921
SLIMElasticNetRecommender,0.24970182808159058,0.4075795440088369,226,0.011863441802070732
SLIMElasticNetRecommender,0.07057043180874267,0.2486640013593059,481,0.017097551311349383
SLIMElasticNetRecommender,0.8179646515261842,0.28844617326517485,433,0.007961621928371356
SLIMElasticNetRecommender,0.8508432077043223,0.9201461210478319,478,0.002074954124576471
SLIMElasticNetRecommender,0.07698423656165876,0.6955921209927715,337,0.014555372064058469
SLIMElasticNetRecommender,0.5360507722208525,0.7054112960455103,277,0.0055570803939441445
SLIMElasticNetRecommender,0.2301079517345911,0.1589208748721176,141,0.015369109222994498
SLIMElasticNetRecommender,0.9727460033751073,0.17940937514805044,282,0.009133235996770234
SLIMElasticNetRecommender,0.37365614652601054,0.9678900172558669,227,0.005769968561504851
SLIMElasticNetRecommender,0.04177821931246717,0.0703265745054526,393,0.0188915293154613
SLIMElasticNetRecommender,0.016953312321768048,0.015987640810498527,399,0.017842596406348773
SLIMElasticNetRecommender,0.05050234011809919,0.004238528868313135,379,0.018816753885774574
SLIMElasticNetRecommender,0.2111304299881267,0.026163879459835282,365,0.01797968626526684
SLIMElasticNetRecommender,0.44816317697367225,0.4939781916606836,417,0.008346683817473471
SLIMElasticNetRecommender,0.16133327016489313,0.0015240110012911682,339,0.01879347960033966
SLIMElasticNetRecommender,0.3618746097028378,0.12535405958801643,381,0.014635086464520337
SLIMElasticNetRecommender,0.5900936812539844,0.3757123768632285,317,0.008349835263501295
SLIMElasticNetRecommender,0.13891175955487356,0.6720192179793791,444,0.012331867901921626
SLIMElasticNetRecommender,0.004718348049166661,0.08355952349531036,369,0.016149023547440963
SLIMElasticNetRecommender,0.31201558841821114,0.35931830163935147,457,0.011349253398173283
SLIMElasticNetRecommender,0.18177371497285505,0.009684897520283516,348,0.01857646918457833
SLIMElasticNetRecommender,0.081503324384193,0.10180110090906794,306,0.018059694948471258
SLIMElasticNetRecommender,0.09620881571627593,0.08474464747957632,405,0.018043492456905747
SLIMElasticNetRecommender,0.0017462926063258125,0.19782903222171624,253,0.014411784283827923
SLIMElasticNetRecommender,0.2777301330979526,0.013445368265874023,334,0.01802532393678427
SLIMElasticNetRecommender,0.16804448964711008,0.5692828425451573,388,0.01221208244934554
SLIMElasticNetRecommender,0.4205636174225588,0.27251030099912565,352,0.011230523858444396
SLIMElasticNetRecommender,0.13840742743828854,0.06543215683192165,424,0.017777275576750524
SLIMElasticNetRecommender,0.336655216623756,0.2010223707561995,315,0.013471160526089368
SLIMElasticNetRecommender,0.6287525584585689,0.8184255600411026,177,0.0038974741570995523
SLIMElasticNetRecommender,0.17197422336619772,0.009923848888689432,347,0.01861485684378628
SLIMElasticNetRecommender,0.24784439142817957,0.14350343143104535,286,0.015403661361524714
SLIMElasticNetRecommender,0.10483471270847339,0.07392997895058315,380,0.01806665180281626
SLIMElasticNetRecommender,0.04046654552852887,0.3323381599823495,254,0.01760661452165576
SLIMElasticNetRecommender,0.16065529800434047,0.4502694270420588,459,0.013389434948927888
SLIMElasticNetRecommender,0.28409899618374507,0.2410404987606379,336,0.013475536960741873
SLIMElasticNetRecommender,0.07416284641770836,0.06501652005118785,361,0.018541589516383798
SLIMElasticNetRecommender,0.20845121472577616,0.13371394559417038,406,0.015966966506179223
SLIMElasticNetRecommender,0.1233885006002851,0.22170863399393642,484,0.01618978097432533
SLIMElasticNetRecommender,0.05463334597458429,0.006866431348111867,325,0.018896314994723114
SLIMElasticNetRecommender,0.058998644898616115,0.010512954161232638,323,0.018955374884044116
SLIMElasticNetRecommender,0.054818780600927285,0.15617569689826755,326,0.018109830241422212
SLIMElasticNetRecommender,0.7648841903565354,0.048397620997942335,295,0.014697467686064123
SLIMElasticNetRecommender,0.04743564067329109,0.11416389345693571,272,0.018563451058232868
SLIMElasticNetRecommender,0.10786260867435887,0.005668217990610683,387,0.018922426872978793
SLIMElasticNetRecommender,0.10258795866060486,0.04986202576618232,438,0.018382925946191144
SLIMElasticNetRecommender,0.036350169274824436,0.17154057357266672,393,0.01848093360732273
SLIMElasticNetRecommender,0.0006354090717226313,0.28703072249867534,374,0.013423700436274374
SLIMElasticNetRecommender,0.9410683626387286,0.1054953878037285,419,0.011701245273384918
