recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.0970517436136507,0.04162379193160262,349,0.01851988918039549
SLIMElasticNetRecommender,0.040744978979431086,0.06112828299700092,372,0.01895009056258902
SLIMElasticNetRecommender,0.09064859984288519,0.08856597881541406,112,0.018026106733373442
SLIMElasticNetRecommender,0.01001928280901049,0.0868254073506029,198,0.017701388830106166
SLIMElasticNetRecommender,0.027003784109958413,0.0968379729686952,254,0.018968149635623637
SLIMElasticNetRecommender,0.011383899358463453,0.05998713871021164,325,0.017953906708046793
SLIMElasticNetRecommender,0.007804447563665686,0.04352130052973991,374,0.016823554113936833
SLIMElasticNetRecommender,0.08228088633001704,0.02591601104379855,426,0.018855800835380885
SLIMElasticNetRecommender,0.051766592640253226,0.0009201031386239971,293,0.018706129216066843
SLIMElasticNetRecommender,0.012093715533112347,0.010777001352081166,371,0.017002794531685406
