recommender,TopK,shrink,MAP
ItemKNNCFRecommender,328,122,0.004883587308637277
ItemKNNCFRecommender,356,116,0.004920000422998423
ItemKNNCFRecommender,388,119,0.004887467731682703
ItemKNNCFRecommender,356,132,0.004896659134944722
ItemKNNCFRecommender,344,139,0.004868943925683878
ItemKNNCFRecommender,371,128,0.004888440040560849
ItemKNNCFRecommender,354,117,0.004907122470968796
ItemKNNCFRecommender,333,117,0.004881299004661208
ItemKNNCFRecommender,376,108,0.004882394688079786
ItemKNNCFRecommender,353,102,0.004895848387964753
ItemKNNCFRecommender,323,126,0.004875914587218165
ItemKNNCFRecommender,358,122,0.004908315091526284
ItemKNNCFRecommender,358,116,0.004907715843758483
ItemKNNCFRecommender,341,122,0.004888249103772089
ItemKNNCFRecommender,391,115,0.00487489527851509
ItemKNNCFRecommender,355,118,0.004916137624887349
ItemKNNCFRecommender,402,118,0.004879562948628022
ItemKNNCFRecommender,306,94,0.004839560222638174
ItemKNNCFRecommender,370,105,0.004899640686338443
ItemKNNCFRecommender,335,101,0.004861376953870847
ItemKNNCFRecommender,386,113,0.004893228147725149
ItemKNNCFRecommender,357,123,0.004911255518073197
ItemKNNCFRecommender,349,122,0.004908218154387373
ItemKNNCFRecommender,345,123,0.004896541635382411
ItemKNNCFRecommender,378,131,0.004885399739385972
ItemKNNCFRecommender,362,147,0.004871734540288837
ItemKNNCFRecommender,322,110,0.00486918479978662
ItemKNNCFRecommender,373,120,0.004893774520689914
ItemKNNCFRecommender,343,137,0.004885373301984449
ItemKNNCFRecommender,393,14,0.00466889798335502
ItemKNNCFRecommender,365,128,0.004907328095202846
ItemKNNCFRecommender,367,127,0.004904675542583605
ItemKNNCFRecommender,351,115,0.004908553028139968
ItemKNNCFRecommender,351,114,0.004901691053700823
ItemKNNCFRecommender,330,108,0.004873294346978556
ItemKNNCFRecommender,380,121,0.0048998609980177845
ItemKNNCFRecommender,358,116,0.004907715843758483
ItemKNNCFRecommender,338,123,0.004881069880514693
ItemKNNCFRecommender,350,111,0.00489484082921791
ItemKNNCFRecommender,319,106,0.0048751802149537
ItemKNNCFRecommender,370,132,0.004894182831668953
ItemKNNCFRecommender,360,116,0.004915321002929264
ItemKNNCFRecommender,382,118,0.004891882777736656
ItemKNNCFRecommender,355,114,0.004914169507218585
ItemKNNCFRecommender,347,124,0.004908370903818383
ItemKNNCFRecommender,338,113,0.0048934190845139084
ItemKNNCFRecommender,408,125,0.004869493236137699
ItemKNNCFRecommender,362,199,0.004806249096722117
ItemKNNCFRecommender,395,110,0.004860751268701525
ItemKNNCFRecommender,330,120,0.004883587308637277
ItemKNNCFRecommender,372,135,0.004891556716451231
ItemKNNCFRecommender,348,124,0.004906511473244762
ItemKNNCFRecommender,360,119,0.004910858957050387
ItemKNNCFRecommender,356,116,0.004920000422998423
ItemKNNCFRecommender,381,103,0.0048820216269694384
ItemKNNCFRecommender,343,115,0.004899000313723831
ItemKNNCFRecommender,366,110,0.0049034388596902465
ItemKNNCFRecommender,312,117,0.004857235094299276
ItemKNNCFRecommender,95,108,0.0047499785563298825
ItemKNNCFRecommender,500,113,0.004851918239104557
ItemKNNCFRecommender,357,100,0.004899314625053021
ItemKNNCFRecommender,354,119,0.0049053306026435066
ItemKNNCFRecommender,374,129,0.004892819836746109
ItemKNNCFRecommender,334,121,0.004882656124605935
ItemKNNCFRecommender,361,124,0.004905862288162978
ItemKNNCFRecommender,345,114,0.0049009243690567245
ItemKNNCFRecommender,386,118,0.004887511794018571
ItemKNNCFRecommender,354,127,0.004905644913972696
ItemKNNCFRecommender,372,105,0.004893298647462538
ItemKNNCFRecommender,338,131,0.004885611238598137
ItemKNNCFRecommender,362,113,0.004911170330890515
ItemKNNCFRecommender,365,111,0.004901497179423006
ItemKNNCFRecommender,355,116,0.004911096893664071
ItemKNNCFRecommender,352,115,0.004912383513871409
ItemKNNCFRecommender,376,107,0.004885191177662862
ItemKNNCFRecommender,364,115,0.004915582439455412
ItemKNNCFRecommender,385,113,0.004888216791392452
ItemKNNCFRecommender,368,118,0.00491052995827591
ItemKNNCFRecommender,396,118,0.004871913727121371
ItemKNNCFRecommender,367,119,0.004914569005730457
ItemKNNCFRecommender,363,110,0.004894705704721251
ItemKNNCFRecommender,372,119,0.0048974170071216525
ItemKNNCFRecommender,366,116,0.004904801854613093
ItemKNNCFRecommender,380,120,0.004890490407923233
ItemKNNCFRecommender,344,106,0.004896864759178772
ItemKNNCFRecommender,356,113,0.004917788493737856
ItemKNNCFRecommender,354,111,0.004905509789476033
ItemKNNCFRecommender,328,114,0.004880773194119853
ItemKNNCFRecommender,338,126,0.004882585624868547
ItemKNNCFRecommender,361,103,0.004892097214437875
ItemKNNCFRecommender,387,123,0.004886066549402107
ItemKNNCFRecommender,368,117,0.0049084884033807
ItemKNNCFRecommender,354,120,0.004903015861265919
ItemKNNCFRecommender,377,108,0.004880050571811619
ItemKNNCFRecommender,348,114,0.00490466673011643
ItemKNNCFRecommender,360,111,0.0049057447886006605
ItemKNNCFRecommender,370,117,0.004897922255239602
ItemKNNCFRecommender,343,121,0.0048934690218278955
ItemKNNCFRecommender,360,127,0.004903315485149818
ItemKNNCFRecommender,381,109,0.0048791017628459325
ItemKNNCFRecommender,206,114,0.004858991712755872
ItemKNNCFRecommender,355,117,0.0049154708148712156
ItemKNNCFRecommender,368,118,0.00491052995827591
ItemKNNCFRecommender,353,122,0.00489775775585236
ItemKNNCFRecommender,348,116,0.0049045874179118685
ItemKNNCFRecommender,335,112,0.004877885642375981
ItemKNNCFRecommender,360,124,0.004904966354000333
ItemKNNCFRecommender,375,33,0.00477338446914286
ItemKNNCFRecommender,351,119,0.004897422882099765
ItemKNNCFRecommender,167,107,0.004824438028968343
ItemKNNCFRecommender,366,115,0.004917438932539979
ItemKNNCFRecommender,367,114,0.004911719641344338
ItemKNNCFRecommender,359,113,0.0049117020164099875
ItemKNNCFRecommender,343,112,0.004896488760579365
ItemKNNCFRecommender,356,115,0.004919950485684439
ItemKNNCFRecommender,355,115,0.004913687759013097
ItemKNNCFRecommender,334,108,0.004863562445729887
ItemKNNCFRecommender,347,113,0.004906367536280924
ItemKNNCFRecommender,374,110,0.004886125299183261
ItemKNNCFRecommender,324,104,0.004877415644126726
ItemKNNCFRecommender,361,122,0.0049021140521251574
ItemKNNCFRecommender,353,115,0.0049150977537608664
ItemKNNCFRecommender,353,114,0.004910159834654615
ItemKNNCFRecommender,366,116,0.004904801854613093
ItemKNNCFRecommender,340,111,0.004890496282901345
ItemKNNCFRecommender,353,121,0.004901356179948231
ItemKNNCFRecommender,365,116,0.004910333146509031
ItemKNNCFRecommender,387,125,0.00488876903933533
ItemKNNCFRecommender,377,106,0.0048904022832514955
ItemKNNCFRecommender,347,113,0.004906367536280924
ItemKNNCFRecommender,358,118,0.00491627274938401
ItemKNNCFRecommender,359,119,0.004905216040570251
ItemKNNCFRecommender,363,116,0.0049049311041316395
ItemKNNCFRecommender,372,121,0.004895351952313981
ItemKNNCFRecommender,354,109,0.004902886611747369
ItemKNNCFRecommender,341,114,0.004900527808033915
ItemKNNCFRecommender,357,117,0.004918434741330588
ItemKNNCFRecommender,349,124,0.004909616399178913
ItemKNNCFRecommender,371,118,0.0049001988092594395
ItemKNNCFRecommender,334,129,0.004885793362919724
ItemKNNCFRecommender,357,120,0.004913020948996967
ItemKNNCFRecommender,357,119,0.004916980684246952
ItemKNNCFRecommender,355,117,0.0049154708148712156
ItemKNNCFRecommender,346,119,0.00489703513354413
ItemKNNCFRecommender,356,116,0.004920000422998423
ItemKNNCFRecommender,352,120,0.0049004690582527596
ItemKNNCFRecommender,341,117,0.004894367893479596
ItemKNNCFRecommender,369,123,0.004894409018326411
ItemKNNCFRecommender,354,116,0.004912298326688732
ItemKNNCFRecommender,353,126,0.0049032214854999685
