ItemKNNCFRecommender,101.29736128787232,248,cosine,tfidf,0.03474250473169629
ItemKNNCFRecommender,111.98765152424097,401,cosine,bm25,0.036224864993624206
ItemKNNCFRecommender,145.05935451000119,211,rp3beta,bm25plus,0.030840375012325495
ItemKNNCFRecommender,75.4305606164565,169,dice,bm25plus,0.03530903760697769
ItemKNNCFRecommender,165.80717267960677,397,cosine,bm25,0.03621783781938542
ItemKNNCFRecommender,127.71223687034019,104,cosine,tfidf,0.03457619028060376
ItemKNNCFRecommender,121.63034212997766,237,cosine,bm25,0.0362808445060129
ItemKNNCFRecommender,65.90570060971672,216,rp3beta,tfidf,0.033046632916495906
ItemKNNCFRecommender,79.72475625904812,344,cosine,bm25plus,0.0355986149501614
ItemKNNCFRecommender,188.64311598929126,350,rp3beta,bm25,0.0293510493246122
ItemKNNCFRecommender,23.343348661081265,292,dice,bm25,0.03624166529305966
ItemKNNCFRecommender,11.2244344216917,499,dice,bm25,0.036321797673465335
ItemKNNCFRecommender,22.9933619549775,489,dice,bm25,0.03632867568264924
ItemKNNCFRecommender,11.297806934756732,492,dice,bm25,0.03634041645444496
ItemKNNCFRecommender,41.55131819127347,498,dice,bm25,0.036323935431133776
ItemKNNCFRecommender,43.27586786351857,423,dice,bm25,0.03636400719680139
ItemKNNCFRecommender,49.35912054671678,413,dice,bm25,0.03637912252512349
ItemKNNCFRecommender,50.92137594944784,430,dice,bm25,0.03636227669373527
ItemKNNCFRecommender,46.08463254346029,431,dice,tfidf,0.03469092979361
ItemKNNCFRecommender,89.42555446800962,342,dice,bm25plus,0.03552407416049453
ItemKNNCFRecommender,51.9636498169629,440,dice,bm25,0.03632353964932641
ItemKNNCFRecommender,59.870441825559695,444,dice,bm25,0.03634633200355614
ItemKNNCFRecommender,38.51596316467862,397,dice,bm25,0.03634169308732708
ItemKNNCFRecommender,33.23798758170061,371,dice,bm25,0.0363043863788434
ItemKNNCFRecommender,63.36139455968589,305,dice,bm25,0.036220305057142736
ItemKNNCFRecommender,88.85715527505,455,rp3beta,bm25,0.03166683647589799
ItemKNNCFRecommender,53.92933054756281,416,dice,bm25,0.03638195365043548
ItemKNNCFRecommender,30.359395114668246,308,dice,tfidf,0.03454418614146898
ItemKNNCFRecommender,73.08448375231828,381,dice,bm25,0.03634378096352469
ItemKNNCFRecommender,94.58263375205874,462,rp3beta,bm25plus,0.03209903362753166
ItemKNNCFRecommender,107.4448885991703,412,dice,tfidf,0.03463739551875141
ItemKNNCFRecommender,50.33099513477141,420,dice,bm25,0.036358053849310255
ItemKNNCFRecommender,56.57175201930382,465,dice,bm25,0.03633757220718478
ItemKNNCFRecommender,26.334720207368008,373,dice,bm25,0.03633236545989546
ItemKNNCFRecommender,77.79935500467107,414,dice,bm25,0.0363711200810686
ItemKNNCFRecommender,74.6604824275617,393,dice,bm25,0.03635274987277047
ItemKNNCFRecommender,80.74534088016415,269,cosine,bm25plus,0.03555501493454657
ItemKNNCFRecommender,98.05651093758259,356,dice,bm25,0.036284884810668105
ItemKNNCFRecommender,67.16365969622635,321,cosine,bm25,0.036280706566377226
ItemKNNCFRecommender,119.6827512589448,156,rp3beta,tfidf,0.03134265910593527
ItemKNNCFRecommender,39.82934156701611,476,dice,bm25plus,0.03551507777025081
ItemKNNCFRecommender,52.61825090617818,417,dice,bm25,0.03638201258372564
ItemKNNCFRecommender,66.38378664922979,404,dice,bm25,0.03639660710844778
ItemKNNCFRecommender,83.5518965657921,402,dice,bm25,0.03637058886768818
ItemKNNCFRecommender,73.12142035647611,330,cosine,bm25,0.03627936019824569
ItemKNNCFRecommender,65.55349989547777,363,dice,bm25,0.036303058184248636
ItemKNNCFRecommender,57.6924228938274,408,dice,bm25,0.03640281748841315
ItemKNNCFRecommender,134.98527774878193,389,rp3beta,bm25,0.030344722259039433
ItemKNNCFRecommender,165.35825054858302,449,dice,bm25,0.03638081110994635
ItemKNNCFRecommender,166.53545415324996,477,dice,bm25,0.03635137639943816
ItemKNNCFRecommender,153.94127642282007,445,cosine,bm25,0.036146457513247326
ItemKNNCFRecommender,56.68139825684826,413,dice,bm25,0.03638010003963705
ItemKNNCFRecommender,189.44302416120792,450,dice,bm25,0.03636308451266134
ItemKNNCFRecommender,180.712952518018,431,dice,bm25,0.0363886697428153
ItemKNNCFRecommender,199.34710926147187,467,dice,bm25,0.03635611319789871
ItemKNNCFRecommender,171.7014001302606,429,dice,bm25,0.036386694666062945
ItemKNNCFRecommender,179.63830292241443,428,dice,tfidf,0.03470928207658338
ItemKNNCFRecommender,177.22881947293908,383,dice,bm25,0.0363517785343945
ItemKNNCFRecommender,145.75106783091906,402,dice,bm25plus,0.035560402335779805
ItemKNNCFRecommender,175.31922634351005,434,dice,bm25,0.036392497834574294
ItemKNNCFRecommender,160.7883597222694,435,rp3beta,bm25,0.029803814973554818
ItemKNNCFRecommender,179.52251330207034,483,dice,bm25,0.03632647366843992
ItemKNNCFRecommender,188.45656198229423,425,dice,bm25,0.036381222352653876
ItemKNNCFRecommender,171.0760745965325,435,dice,bm25,0.036371429221262026
ItemKNNCFRecommender,17.161922622852735,400,dice,bm25,0.036346628621733795
ItemKNNCFRecommender,155.79683463861574,369,dice,bm25,0.0363273726931471
ItemKNNCFRecommender,196.61468406616007,456,dice,bm25,0.036361115820119964
ItemKNNCFRecommender,186.51794155000718,203,dice,bm25,0.0362139109081988
ItemKNNCFRecommender,134.15224654294474,409,dice,tfidf,0.03466655085180383
ItemKNNCFRecommender,33.959951533394886,383,dice,bm25,0.03633544490162834
ItemKNNCFRecommender,59.59656603761011,351,dice,bm25,0.03623037992977502
ItemKNNCFRecommender,174.4728292920692,432,dice,bm25,0.03639541023691562
ItemKNNCFRecommender,172.59301093040776,422,dice,bm25,0.036371587901355674
ItemKNNCFRecommender,185.24685666481824,435,dice,bm25,0.036384591982740654
ItemKNNCFRecommender,174.08728802469415,440,dice,bm25,0.03639436364225015
ItemKNNCFRecommender,193.5294866023618,438,dice,bm25,0.03638414227118628
