recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.006337798540586878,0.1899792731909261,398,0.009260957992374327
SLIMElasticNetRecommender,0.009119223253208932,0.06013048489670121,311,0.008568469780720863
SLIMElasticNetRecommender,0.00686729665552504,0.08954792308048481,144,0.007966418904046703
SLIMElasticNetRecommender,0.0044085241298845316,0.10187750518080932,364,0.007806543455478951
SLIMElasticNetRecommender,0.009632825744713632,0.01893488403478343,293,0.008002562403845236
SLIMElasticNetRecommender,0.006923963728386855,0.13130274606465328,131,0.00841031524686537
SLIMElasticNetRecommender,0.001512569499152183,0.12764416114290997,483,0.006648648876427449
SLIMElasticNetRecommender,0.0071184761319248524,0.1749206725685824,394,0.009362926116370893
SLIMElasticNetRecommender,0.008204277758722069,0.060982413309678664,459,0.008603691824269812
SLIMElasticNetRecommender,0.009858787335080416,0.182857966715194,496,0.009809974285667466
SLIMElasticNetRecommender,0.0035785761336755307,0.15837457527885263,230,0.007613143819389631
SLIMElasticNetRecommender,0.00806245825461292,0.19819482576462064,425,0.009643199194654234
SLIMElasticNetRecommender,0.009671095975656935,0.19560103734687712,495,0.009854472045763155
SLIMElasticNetRecommender,0.009674542118739735,0.16032801757801315,499,0.00969685070206854
SLIMElasticNetRecommender,0.0002336779429047437,0.13842981655248165,443,0.005594429019912272
SLIMElasticNetRecommender,0.005032591580024547,0.19599480817348325,339,0.008813781221259543
SLIMElasticNetRecommender,0.008393508985250379,0.16508162535746562,226,0.0093428640437359
SLIMElasticNetRecommender,0.00991794795026556,0.005511192346203314,497,0.008066520705221333
SLIMElasticNetRecommender,0.0025118954670237626,0.10947562136905936,420,0.007112323383082695
SLIMElasticNetRecommender,0.008717494346582519,0.17768709115957937,262,0.009500583026925568
SLIMElasticNetRecommender,0.005539784682485585,0.14380237930616996,358,0.008572637263519615
SLIMElasticNetRecommender,0.009986919495259997,0.1560754020657929,496,0.009710898386690757
SLIMElasticNetRecommender,0.00766708138232082,0.1790780536185949,451,0.00947828638506022
SLIMElasticNetRecommender,0.009891434242441773,0.15492071832792167,469,0.009687213913197757
SLIMElasticNetRecommender,0.009025957387882099,0.18036626501948483,400,0.009677153296478893
SLIMElasticNetRecommender,0.00905903635609871,0.11892574890946356,468,0.009400433261014493
SLIMElasticNetRecommender,0.005949613640397082,0.14438585067265527,495,0.008978305618363545
SLIMElasticNetRecommender,0.007748939695652994,0.08562609056350967,173,0.008281507018119543
SLIMElasticNetRecommender,0.009121876210583127,0.1881209030225266,432,0.009725478716762983
SLIMElasticNetRecommender,0.006404077412297949,0.18747653192838468,421,0.009299557800362568
