recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,983,2917,cosine,bm25,0.009572749067538626
ItemKNNCFRecommender,730,2885,cosine,bm25,0.00953388928607167
ItemKNNCFRecommender,1057,2980,cosine,bm25,0.009571751473815468
ItemKNNCFRecommender,731,3813,cosine,bm25,0.009550235130670664
ItemKNNCFRecommender,1167,3797,cosine,bm25,0.009571527722956361
ItemKNNCFRecommender,810,2801,cosine,bm25,0.009532270496779677
ItemKNNCFRecommender,1149,3912,cosine,bm25,0.009575519835416565
ItemKNNCFRecommender,982,3392,cosine,bm25,0.00956355695364991
ItemKNNCFRecommender,777,3827,cosine,bm25,0.00955105254015255
ItemKNNCFRecommender,920,3317,cosine,bm25,0.009555132685825515
ItemKNNCFRecommender,543,3620,cosine,bm25,0.009528338432108466
ItemKNNCFRecommender,1283,3148,cosine,bm25,0.009575696405653129
ItemKNNCFRecommender,1295,3177,cosine,bm25,0.00957035984122829
ItemKNNCFRecommender,1278,3544,cosine,bm25,0.009570590279482573
ItemKNNCFRecommender,1181,3973,cosine,bm25,0.009567663207268933
ItemKNNCFRecommender,1142,3140,cosine,bm25,0.009569444747641662
ItemKNNCFRecommender,1087,3172,cosine,bm25,0.009572253718145145
