recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,962,4606,cosine,bm25,0.010015661841396078
ItemKNNCFRecommender,1185,1616,cosine,bm25,0.00995834786258342
ItemKNNCFRecommender,1268,755,cosine,bm25,0.009919320416801514
ItemKNNCFRecommender,1165,4980,cosine,bm25,0.010028965700220225
ItemKNNCFRecommender,1219,3072,cosine,bm25,0.010044571177663658
ItemKNNCFRecommender,454,4881,cosine,bm25,0.009965205819121341
ItemKNNCFRecommender,848,2857,cosine,bm25,0.01001398504226717
ItemKNNCFRecommender,845,2298,cosine,bm25,0.00999333656729608
ItemKNNCFRecommender,893,5943,cosine,bm25,0.010006398393388617
ItemKNNCFRecommender,682,3038,cosine,bm25,0.009997736383387568
ItemKNNCFRecommender,249,3923,cosine,bm25,0.009942620085610785
ItemKNNCFRecommender,1106,4180,cosine,bm25,0.010023692709810211
ItemKNNCFRecommender,1082,5669,cosine,bm25,0.010016746581003332
ItemKNNCFRecommender,617,3619,cosine,bm25,0.00998987286334263
ItemKNNCFRecommender,1278,2078,cosine,bm25,0.01001123067302027
ItemKNNCFRecommender,1056,4944,cosine,bm25,0.010023192009722983
ItemKNNCFRecommender,1300,3326,cosine,bm25,0.010049411556914365
ItemKNNCFRecommender,1278,1186,cosine,bm25,0.009966806281457836
ItemKNNCFRecommender,1003,3412,cosine,bm25,0.01002352085469078
ItemKNNCFRecommender,473,2575,cosine,bm25,0.009966987665720647
ItemKNNCFRecommender,1152,1901,cosine,bm25,0.009972500646993841
ItemKNNCFRecommender,1191,5313,cosine,bm25,0.010029219177508288
ItemKNNCFRecommender,1298,5387,cosine,bm25,0.010037746601056727
ItemKNNCFRecommender,1296,4232,cosine,bm25,0.010042584720530982
ItemKNNCFRecommender,987,4145,cosine,bm25,0.010014300085988215
ItemKNNCFRecommender,1215,3419,cosine,bm25,0.0100396381116264
ItemKNNCFRecommender,1063,2762,cosine,bm25,0.010012067574581394
ItemKNNCFRecommender,1221,3743,cosine,bm25,0.010033239279054858
ItemKNNCFRecommender,775,4461,cosine,bm25,0.01000823459695881
ItemKNNCFRecommender,927,3292,cosine,bm25,0.010014331411206156
ItemKNNCFRecommender,1129,4491,cosine,bm25,0.010030976957139452
ItemKNNCFRecommender,1220,3325,cosine,bm25,0.010040690768416304
ItemKNNCFRecommender,1226,2556,cosine,bm25,0.010024067200329853
ItemKNNCFRecommender,1014,3921,cosine,bm25,0.010013300360786199
ItemKNNCFRecommender,1300,3137,cosine,bm25,0.010051514016748303
ItemKNNCFRecommender,1153,2990,cosine,bm25,0.010034180323956208
ItemKNNCFRecommender,1298,1463,cosine,bm25,0.009944413870950117
ItemKNNCFRecommender,1229,2369,cosine,bm25,0.010016089585518003
ItemKNNCFRecommender,1162,4222,cosine,bm25,0.010026759997361622
ItemKNNCFRecommender,1115,743,cosine,bm25,0.009896398050233632
ItemKNNCFRecommender,227,408,cosine,bm25,0.009412579512427008
ItemKNNCFRecommender,1246,3150,cosine,bm25,0.010044525024858971
ItemKNNCFRecommender,1257,3077,cosine,bm25,0.010046517071278837
ItemKNNCFRecommender,1246,2860,cosine,bm25,0.010038474869309194
ItemKNNCFRecommender,1180,3076,cosine,bm25,0.01003700858697655
ItemKNNCFRecommender,1046,3701,cosine,bm25,0.010015780415548143
ItemKNNCFRecommender,1110,2172,cosine,bm25,0.009997344237736175
ItemKNNCFRecommender,324,2714,cosine,bm25,0.00994398826077019
ItemKNNCFRecommender,1252,3121,cosine,bm25,0.010045754866929314
ItemKNNCFRecommender,576,2414,cosine,bm25,0.00997396850420412
ItemKNNCFRecommender,823,3522,cosine,bm25,0.010012469522092777
ItemKNNCFRecommender,1254,3077,cosine,bm25,0.010045697171391527
ItemKNNCFRecommender,1260,3116,cosine,bm25,0.010045518423227647
ItemKNNCFRecommender,1256,3239,cosine,bm25,0.010046823473686326
ItemKNNCFRecommender,1186,3875,cosine,bm25,0.010027974052665228
ItemKNNCFRecommender,1263,3262,cosine,bm25,0.010048271828831005
ItemKNNCFRecommender,1183,1862,cosine,bm25,0.009975490128599326
ItemKNNCFRecommender,1300,3578,cosine,bm25,0.010046141493670243
ItemKNNCFRecommender,1291,3581,cosine,bm25,0.01004716452284096
ItemKNNCFRecommender,1087,2869,cosine,bm25,0.010013877323613973
ItemKNNCFRecommender,1134,4015,cosine,bm25,0.01002351391856543
ItemKNNCFRecommender,1299,3662,cosine,bm25,0.010047797979595693
ItemKNNCFRecommender,1268,3284,cosine,bm25,0.010047569857546108
ItemKNNCFRecommender,1207,3375,cosine,bm25,0.010038726671373155
ItemKNNCFRecommender,1273,3753,cosine,bm25,0.010037322007596109
ItemKNNCFRecommender,1194,4754,cosine,bm25,0.01003450905202247
ItemKNNCFRecommender,1274,3306,cosine,bm25,0.010046419875127329
ItemKNNCFRecommender,1298,3523,cosine,bm25,0.010046626993080838
ItemKNNCFRecommender,1147,2633,cosine,bm25,0.010016220831333873
ItemKNNCFRecommender,675,3807,cosine,bm25,0.009994997126912123
ItemKNNCFRecommender,1216,4027,cosine,bm25,0.010031887627089722
ItemKNNCFRecommender,1298,3518,cosine,bm25,0.010046759468877063
