recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,210,3558,dice,bm25,0.009410802955723085
ItemKNNCFRecommender,961,4969,dice,tfidf,0.008894188930594949
ItemKNNCFRecommender,490,3763,dice,tfidf,0.008770504406199616
ItemKNNCFRecommender,959,5230,cosine,bm25plus,0.009571259109873947
ItemKNNCFRecommender,824,3685,dice,bm25,0.00960599462900148
ItemKNNCFRecommender,353,613,cosine,bm25,0.009506773276274654
ItemKNNCFRecommender,1205,5017,dice,tfidf,0.008932541872254401
ItemKNNCFRecommender,722,2994,cosine,bm25,0.009718544360180355
ItemKNNCFRecommender,477,2281,cosine,bm25plus,0.009519703934351259
ItemKNNCFRecommender,240,4550,dice,tfidf,0.008712402016114736
ItemKNNCFRecommender,681,2084,cosine,bm25,0.00968397542828131
ItemKNNCFRecommender,657,2055,cosine,bm25,0.009688209592251685
ItemKNNCFRecommender,659,2080,cosine,bm25,0.00968535131364791
ItemKNNCFRecommender,825,735,cosine,bm25,0.009601587869282087
ItemKNNCFRecommender,563,2747,cosine,bm25,0.009706238855616224
ItemKNNCFRecommender,505,3012,cosine,bm25,0.009701984674536233
ItemKNNCFRecommender,1171,5932,cosine,bm25plus,0.009577390971402996
ItemKNNCFRecommender,981,2858,cosine,bm25,0.009736277380848994
ItemKNNCFRecommender,1027,1324,cosine,bm25,0.009677651402801373
ItemKNNCFRecommender,1299,4284,cosine,bm25plus,0.009585471453707082
ItemKNNCFRecommender,809,1436,cosine,bm25,0.009652944980135763
ItemKNNCFRecommender,574,2777,cosine,bm25,0.009712033759520093
ItemKNNCFRecommender,924,2760,cosine,bm25,0.009733750246380374
ItemKNNCFRecommender,1041,3271,cosine,bm25,0.009738345057535394
ItemKNNCFRecommender,1084,3426,cosine,bm25,0.009746414810705359
ItemKNNCFRecommender,1080,3364,cosine,bm25,0.009749911923516827
ItemKNNCFRecommender,1089,3988,cosine,bm25,0.009752687870627759
ItemKNNCFRecommender,1106,4108,cosine,bm25,0.009754216074943521
ItemKNNCFRecommender,1144,4174,cosine,tfidf,0.009190719753320385
ItemKNNCFRecommender,1288,4152,dice,bm25plus,0.009505536424913022
