recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,1758.841734905949,956,dice,bm25,0.001861166865309321
ItemKNNCFRecommender,1124.3432659291584,1477,rp3beta,bm25,0.007762375239927023
ItemKNNCFRecommender,682.0093837455139,3313,dice,bm25plus,0.003330896159198725
ItemKNNCFRecommender,1518.8154605643967,3202,dice,tfidf,0.003174555496053149
ItemKNNCFRecommender,511.5597333942795,3923,rp3beta,bm25plus,0.008250917910082516
ItemKNNCFRecommender,1882.0468141095785,3261,rp3beta,bm25plus,0.007654484975729309
ItemKNNCFRecommender,1864.6095531321046,2442,dice,tfidf,0.0032356656985989976
ItemKNNCFRecommender,1787.3935827523733,966,rp3beta,tfidf,0.007682004299258989
ItemKNNCFRecommender,1838.1662623985499,5308,cosine,bm25plus,0.002856897312013453
ItemKNNCFRecommender,1085.1760800684897,5643,dice,bm25,0.0019094709764382698
ItemKNNCFRecommender,538.7260778980065,4411,cosine,bm25plus,0.0028953325986673414
ItemKNNCFRecommender,923.7592454244285,1977,rp3beta,bm25,0.007830742413210499
ItemKNNCFRecommender,853.3125772725383,2174,rp3beta,bm25,0.007863788498915456
ItemKNNCFRecommender,776.7137696753093,4372,rp3beta,bm25,0.007912991814134547
ItemKNNCFRecommender,528.8123775578318,4621,rp3beta,bm25plus,0.008229984448932238
ItemKNNCFRecommender,533.5409488669488,4609,rp3beta,bm25plus,0.008222182923948686
ItemKNNCFRecommender,1405.9517372810333,3846,rp3beta,bm25plus,0.007745020085319729
ItemKNNCFRecommender,630.9515979452189,5120,cosine,bm25plus,0.0029177756759417852
ItemKNNCFRecommender,976.0172917247023,3902,rp3beta,bm25plus,0.007901658066911569
ItemKNNCFRecommender,1333.3476630482094,5879,rp3beta,bm25plus,0.007773419969445942
ItemKNNCFRecommender,717.610779286375,4856,cosine,bm25plus,0.002912370179313362
ItemKNNCFRecommender,532.1919702454345,4543,rp3beta,bm25plus,0.00822519256823318
ItemKNNCFRecommender,508.88407451727863,3981,rp3beta,bm25plus,0.008253989743470759
ItemKNNCFRecommender,795.9696778926425,3669,rp3beta,bm25plus,0.007986203937059138
ItemKNNCFRecommender,635.3996346349749,2831,rp3beta,bm25plus,0.00811370242621288
ItemKNNCFRecommender,500.9935312891215,4057,rp3beta,tfidf,0.008292670120245252
ItemKNNCFRecommender,1012.3728565585898,3759,rp3beta,tfidf,0.0078899431244673
ItemKNNCFRecommender,856.4771008712858,4146,rp3beta,tfidf,0.007965817969130526
ItemKNNCFRecommender,634.9359831445227,3523,cosine,tfidf,0.0025481134566925495
ItemKNNCFRecommender,1689.869062123877,2964,rp3beta,tfidf,0.007717664782026855
ItemKNNCFRecommender,500.3228281319856,4113,dice,tfidf,0.002977071975992114
ItemKNNCFRecommender,613.2055498684091,5269,rp3beta,bm25plus,0.008134074899484877
ItemKNNCFRecommender,1993.2225065750981,4820,rp3beta,bm25plus,0.007640684882251681
ItemKNNCFRecommender,723.2655152127247,4120,rp3beta,bm25plus,0.008042380539125574
ItemKNNCFRecommender,564.4131103023826,4902,rp3beta,tfidf,0.008210343258973725
ItemKNNCFRecommender,1193.9713004102914,4150,rp3beta,bm25plus,0.007820048244255449
ItemKNNCFRecommender,696.7164002709244,3422,dice,bm25plus,0.0033353195030005737
ItemKNNCFRecommender,1634.3683459574772,3080,rp3beta,tfidf,0.007729028428149315
ItemKNNCFRecommender,789.6210745806458,2685,rp3beta,bm25,0.007903994655589209
ItemKNNCFRecommender,595.9445066816043,3281,dice,bm25plus,0.003311129724190051
ItemKNNCFRecommender,686.3130911381977,657,rp3beta,tfidf,0.00805678149759138
ItemKNNCFRecommender,517.069347417943,4561,rp3beta,bm25plus,0.008245575388934098
ItemKNNCFRecommender,586.0925050490155,5486,rp3beta,bm25plus,0.008171229770404204
ItemKNNCFRecommender,524.1138006555177,4671,rp3beta,bm25plus,0.008233607534365622
ItemKNNCFRecommender,506.50661253157966,4383,rp3beta,bm25plus,0.008256882169287647
ItemKNNCFRecommender,867.1743175898164,5072,cosine,bm25plus,0.002909723862352116
ItemKNNCFRecommender,741.9587997717632,4243,rp3beta,bm25,0.007928877070124254
ItemKNNCFRecommender,649.2142386830287,3562,dice,bm25plus,0.0033322268261095052
ItemKNNCFRecommender,577.4351133681027,4395,rp3beta,bm25plus,0.008174245620968548
ItemKNNCFRecommender,505.6546573424815,3941,rp3beta,bm25,0.008116929881610965
