recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,91,100,rp3beta,bm25plus,0.004827003564891411
ItemKNNCFRecommender,109,1130,rp3beta,tfidf,0.004990255603872405
ItemKNNCFRecommender,47,589,rp3beta,tfidf,0.004941677070502735
ItemKNNCFRecommender,124,228,rp3beta,tfidf,0.004895937075398004
ItemKNNCFRecommender,191,1995,rp3beta,tfidf,0.004914864543807056
ItemKNNCFRecommender,124,238,rp3beta,bm25plus,0.004854322887375366
ItemKNNCFRecommender,55,1824,rp3beta,bm25plus,0.004999584007119354
ItemKNNCFRecommender,10,257,rp3beta,tfidf,0.004672382585165165
ItemKNNCFRecommender,44,1132,rp3beta,tfidf,0.005022059626972179
ItemKNNCFRecommender,27,1535,rp3beta,bm25plus,0.004978621893800901
ItemKNNCFRecommender,76,1024,rp3beta,tfidf,0.005032384188210069
ItemKNNCFRecommender,77,1006,rp3beta,tfidf,0.005023094155351518
ItemKNNCFRecommender,80,827,rp3beta,tfidf,0.004988502117914733
ItemKNNCFRecommender,156,1502,rp3beta,tfidf,0.0049435150639838875
ItemKNNCFRecommender,72,785,rp3beta,tfidf,0.004988921378136364
ItemKNNCFRecommender,147,1291,rp3beta,tfidf,0.004960343292849548
ItemKNNCFRecommender,67,846,rp3beta,tfidf,0.005000061797521701
ItemKNNCFRecommender,98,570,rp3beta,tfidf,0.004959495550433281
ItemKNNCFRecommender,115,1380,rp3beta,bm25plus,0.004932518786655948
ItemKNNCFRecommender,146,970,rp3beta,tfidf,0.00494323421788779
ItemKNNCFRecommender,87,571,rp3beta,tfidf,0.004980464863769979
ItemKNNCFRecommender,39,1131,rp3beta,tfidf,0.0050131069562627415
ItemKNNCFRecommender,60,1037,rp3beta,tfidf,0.005032813589451474
ItemKNNCFRecommender,61,982,rp3beta,tfidf,0.005019570468103828
ItemKNNCFRecommender,26,1313,rp3beta,tfidf,0.004988856298076513
ItemKNNCFRecommender,73,701,rp3beta,tfidf,0.004988488412470521
ItemKNNCFRecommender,94,1008,rp3beta,tfidf,0.005001196619424904
ItemKNNCFRecommender,61,1550,rp3beta,bm25plus,0.005010287029677257
ItemKNNCFRecommender,31,1173,rp3beta,tfidf,0.004998882835673137
ItemKNNCFRecommender,81,439,rp3beta,bm25plus,0.004900813471723276
ItemKNNCFRecommender,103,890,rp3beta,tfidf,0.004997970648473622
ItemKNNCFRecommender,54,1256,rp3beta,tfidf,0.005034256366578282
ItemKNNCFRecommender,54,1213,rp3beta,tfidf,0.00503079744450216
ItemKNNCFRecommender,52,1226,rp3beta,tfidf,0.005030698694055138
ItemKNNCFRecommender,36,1452,rp3beta,tfidf,0.005026681103145726
ItemKNNCFRecommender,14,1664,rp3beta,tfidf,0.00492664477778041
ItemKNNCFRecommender,50,1243,rp3beta,tfidf,0.005040155838147109
ItemKNNCFRecommender,47,1372,rp3beta,tfidf,0.005029991237343661
ItemKNNCFRecommender,62,1705,rp3beta,bm25plus,0.005007144077857225
ItemKNNCFRecommender,20,1096,rp3beta,tfidf,0.004921611504594731
ItemKNNCFRecommender,43,717,rp3beta,tfidf,0.004974646511646222
ItemKNNCFRecommender,60,1249,rp3beta,tfidf,0.005039550278153793
ItemKNNCFRecommender,67,1282,rp3beta,tfidf,0.005043357674060067
ItemKNNCFRecommender,88,1292,rp3beta,tfidf,0.005005362133809521
ItemKNNCFRecommender,56,1412,rp3beta,tfidf,0.005035492792015288
ItemKNNCFRecommender,50,1623,rp3beta,tfidf,0.005026817343291242
ItemKNNCFRecommender,35,1415,rp3beta,bm25plus,0.004989458451752791
ItemKNNCFRecommender,190,1255,rp3beta,tfidf,0.004907222613424726
ItemKNNCFRecommender,68,1832,rp3beta,tfidf,0.00503347535349019
ItemKNNCFRecommender,43,1491,rp3beta,tfidf,0.005030301151622749
ItemKNNCFRecommender,21,1354,rp3beta,tfidf,0.004966167339601691
ItemKNNCFRecommender,70,1853,rp3beta,tfidf,0.00503528463476735
ItemKNNCFRecommender,68,1790,rp3beta,tfidf,0.005033622807535464
ItemKNNCFRecommender,83,1903,rp3beta,tfidf,0.005013292349688361
ItemKNNCFRecommender,56,1615,rp3beta,tfidf,0.005024269128749957
ItemKNNCFRecommender,76,1099,rp3beta,tfidf,0.005042075453979912
ItemKNNCFRecommender,75,1984,rp3beta,tfidf,0.005028312299217423
ItemKNNCFRecommender,104,1098,rp3beta,tfidf,0.00499616053366017
ItemKNNCFRecommender,66,955,rp3beta,bm25plus,0.004999775205905433
ItemKNNCFRecommender,127,1106,rp3beta,tfidf,0.004966614571983079
ItemKNNCFRecommender,91,1174,rp3beta,tfidf,0.004994468368222721
ItemKNNCFRecommender,58,1315,rp3beta,tfidf,0.005040787234658456
ItemKNNCFRecommender,73,1347,rp3beta,tfidf,0.005044776129546579
ItemKNNCFRecommender,80,1313,rp3beta,tfidf,0.005026158831301908
ItemKNNCFRecommender,47,1429,rp3beta,tfidf,0.0050386895129617155
ItemKNNCFRecommender,115,1548,rp3beta,tfidf,0.004995707124132086
ItemKNNCFRecommender,47,1469,rp3beta,tfidf,0.005025408539831301
ItemKNNCFRecommender,61,1191,rp3beta,tfidf,0.0050463857591597485
ItemKNNCFRecommender,62,1188,rp3beta,tfidf,0.0050425308011146155
ItemKNNCFRecommender,85,1180,rp3beta,bm25plus,0.004987709005085192
ItemKNNCFRecommender,98,895,rp3beta,tfidf,0.0049993522761885715
ItemKNNCFRecommender,62,1335,rp3beta,tfidf,0.005043518018355025
ItemKNNCFRecommender,74,1048,rp3beta,tfidf,0.005040255759708556
ItemKNNCFRecommender,77,1032,rp3beta,tfidf,0.005030875933655332
ItemKNNCFRecommender,63,1346,rp3beta,tfidf,0.005043163921168718
ItemKNNCFRecommender,61,1322,rp3beta,tfidf,0.005043898891896295
ItemKNNCFRecommender,64,1345,rp3beta,tfidf,0.005041294333239219
ItemKNNCFRecommender,39,1161,rp3beta,tfidf,0.005021412848658295
ItemKNNCFRecommender,71,1382,rp3beta,tfidf,0.005050325944502849
ItemKNNCFRecommender,64,1388,rp3beta,tfidf,0.005045281332481339
ItemKNNCFRecommender,69,126,rp3beta,tfidf,0.004864773003063208
ItemKNNCFRecommender,66,1395,rp3beta,tfidf,0.005039426121383792
ItemKNNCFRecommender,61,1493,rp3beta,tfidf,0.0050407826111154375
ItemKNNCFRecommender,81,1211,rp3beta,tfidf,0.005018790474537895
ItemKNNCFRecommender,52,1298,rp3beta,tfidf,0.005039427582925346
ItemKNNCFRecommender,72,1341,rp3beta,tfidf,0.005042926847657171
ItemKNNCFRecommender,94,1373,rp3beta,tfidf,0.005006979016813515
ItemKNNCFRecommender,70,1590,rp3beta,bm25plus,0.004999603896846763
ItemKNNCFRecommender,87,1518,rp3beta,tfidf,0.0050082846080194915
