recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,121,1167,rp3beta,tfidf,0.004986832428148285
ItemKNNCFRecommender,93,401,rp3beta,tfidf,0.004913352405882489
ItemKNNCFRecommender,47,881,rp3beta,bm25plus,0.004978567939962553
ItemKNNCFRecommender,71,1226,rp3beta,tfidf,0.0050455051559534355
ItemKNNCFRecommender,134,1935,rp3beta,bm25plus,0.004911896172169639
ItemKNNCFRecommender,164,1303,rp3beta,bm25plus,0.004876909512792787
ItemKNNCFRecommender,150,1688,rp3beta,bm25plus,0.004905929248676942
ItemKNNCFRecommender,24,1450,rp3beta,bm25plus,0.004953121000172291
ItemKNNCFRecommender,156,1449,rp3beta,bm25plus,0.004892973035341887
ItemKNNCFRecommender,29,1104,rp3beta,bm25plus,0.004950708481625754
ItemKNNCFRecommender,81,588,rp3beta,tfidf,0.004979594368849117
ItemKNNCFRecommender,193,914,rp3beta,tfidf,0.0048965046616201305
ItemKNNCFRecommender,68,682,rp3beta,tfidf,0.004986423882425805
ItemKNNCFRecommender,119,103,rp3beta,tfidf,0.004852810820376115
ItemKNNCFRecommender,113,1133,rp3beta,tfidf,0.004985462851457283
ItemKNNCFRecommender,62,1703,rp3beta,tfidf,0.005034254404738402
ItemKNNCFRecommender,64,1961,rp3beta,tfidf,0.005035945315969369
ItemKNNCFRecommender,47,1939,rp3beta,tfidf,0.0050207005791843414
ItemKNNCFRecommender,11,1681,rp3beta,tfidf,0.004883488370847414
ItemKNNCFRecommender,94,1391,rp3beta,tfidf,0.005007710358401478
ItemKNNCFRecommender,72,1794,rp3beta,tfidf,0.00503520178482728
ItemKNNCFRecommender,70,1986,rp3beta,tfidf,0.005035181595656572
ItemKNNCFRecommender,49,1778,rp3beta,tfidf,0.005029994900681849
ItemKNNCFRecommender,91,1555,rp3beta,tfidf,0.00500273454662073
ItemKNNCFRecommender,78,1785,rp3beta,tfidf,0.005022756013605499
ItemKNNCFRecommender,54,1255,rp3beta,tfidf,0.005032318971348941
ItemKNNCFRecommender,31,1580,rp3beta,tfidf,0.0050062535744978065
ItemKNNCFRecommender,106,1822,rp3beta,tfidf,0.005010981770641187
ItemKNNCFRecommender,80,948,rp3beta,tfidf,0.005011346178579422
ItemKNNCFRecommender,129,1598,rp3beta,tfidf,0.004978314553111958
ItemKNNCFRecommender,63,1837,rp3beta,tfidf,0.005028064807627519
ItemKNNCFRecommender,72,1970,rp3beta,tfidf,0.005038551770319285
ItemKNNCFRecommender,92,1970,rp3beta,tfidf,0.005008870305858591
ItemKNNCFRecommender,39,1875,rp3beta,tfidf,0.005009687512757923
ItemKNNCFRecommender,59,696,rp3beta,tfidf,0.0049847934990297485
ItemKNNCFRecommender,98,1999,rp3beta,tfidf,0.005008723397111028
ItemKNNCFRecommender,76,1255,rp3beta,tfidf,0.005030077103251884
ItemKNNCFRecommender,42,1714,rp3beta,bm25plus,0.005007092270857323
ItemKNNCFRecommender,84,1510,rp3beta,bm25plus,0.00498248558685535
ItemKNNCFRecommender,70,1012,rp3beta,tfidf,0.005032738930748608
ItemKNNCFRecommender,104,1364,rp3beta,bm25plus,0.004950556516043631
ItemKNNCFRecommender,70,1868,rp3beta,tfidf,0.005036444313437564
ItemKNNCFRecommender,59,1874,rp3beta,tfidf,0.005041383793215154
ItemKNNCFRecommender,55,1913,rp3beta,tfidf,0.005030012150543038
ItemKNNCFRecommender,35,1633,rp3beta,tfidf,0.005022804383436693
ItemKNNCFRecommender,18,1885,rp3beta,tfidf,0.00495079408990685
ItemKNNCFRecommender,87,268,rp3beta,tfidf,0.004874576475783325
ItemKNNCFRecommender,62,1481,rp3beta,bm25plus,0.005005221509432334
ItemKNNCFRecommender,50,795,rp3beta,tfidf,0.004997570534837075
ItemKNNCFRecommender,146,1730,rp3beta,tfidf,0.004959856050504415
ItemKNNCFRecommender,100,486,rp3beta,tfidf,0.004954401447933097
ItemKNNCFRecommender,74,1854,rp3beta,tfidf,0.0050370696433064185
ItemKNNCFRecommender,63,1906,rp3beta,tfidf,0.0050298243624660845
ItemKNNCFRecommender,43,1843,rp3beta,tfidf,0.005014324602874871
ItemKNNCFRecommender,74,1645,rp3beta,tfidf,0.0050258456760019525
ItemKNNCFRecommender,67,1733,rp3beta,tfidf,0.0050364975411313455
ItemKNNCFRecommender,86,1745,rp3beta,tfidf,0.0050161809629335604
ItemKNNCFRecommender,57,1179,rp3beta,bm25plus,0.005001233990947591
ItemKNNCFRecommender,200,1665,rp3beta,tfidf,0.004896737511697207
ItemKNNCFRecommender,68,1388,rp3beta,tfidf,0.00503767333311574
ItemKNNCFRecommender,26,1347,rp3beta,tfidf,0.004988825395074132
ItemKNNCFRecommender,70,1415,rp3beta,tfidf,0.005038844939014225
ItemKNNCFRecommender,81,1434,rp3beta,tfidf,0.005021058297082684
ItemKNNCFRecommender,51,1201,rp3beta,tfidf,0.005033633412431123
ItemKNNCFRecommender,179,1026,rp3beta,tfidf,0.0049099565614625145
ItemKNNCFRecommender,67,1298,rp3beta,tfidf,0.005043295095477106
ItemKNNCFRecommender,111,1278,rp3beta,tfidf,0.004986572983053374
ItemKNNCFRecommender,77,1142,rp3beta,tfidf,0.0050381220159293125
ItemKNNCFRecommender,90,1063,rp3beta,tfidf,0.005002489400256751
ItemKNNCFRecommender,79,1099,rp3beta,tfidf,0.005031443172039854
ItemKNNCFRecommender,46,1213,rp3beta,tfidf,0.00502518320901223
ItemKNNCFRecommender,71,1315,rp3beta,tfidf,0.005044513438178158
ItemKNNCFRecommender,66,1317,rp3beta,tfidf,0.005040058302000913
ItemKNNCFRecommender,57,1321,rp3beta,tfidf,0.005042848167376759
ItemKNNCFRecommender,59,1313,rp3beta,tfidf,0.005045158963445322
ItemKNNCFRecommender,58,1326,rp3beta,tfidf,0.005044901679082706
ItemKNNCFRecommender,58,1328,rp3beta,tfidf,0.005045088831031694
ItemKNNCFRecommender,57,1518,rp3beta,bm25plus,0.005009123636582684
ItemKNNCFRecommender,39,1307,rp3beta,tfidf,0.00502392614782578
ItemKNNCFRecommender,52,1221,rp3beta,tfidf,0.005032462714586436
ItemKNNCFRecommender,34,1327,rp3beta,tfidf,0.0050137109123288654
ItemKNNCFRecommender,61,1284,rp3beta,tfidf,0.005037230840146687
ItemKNNCFRecommender,56,1370,rp3beta,tfidf,0.005042973477244461
ItemKNNCFRecommender,44,1482,rp3beta,tfidf,0.005028399478226968
