recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.06157355447512253,0.03801477862027405,79,0.004909462658370342
SLIMElasticNetRecommender,0.02453969838108419,0.06919031235702532,241,0.004797768785466022
SLIMElasticNetRecommender,0.04865157386107938,0.05033145172681572,54,0.004797502575371368
SLIMElasticNetRecommender,0.04206120368886188,0.08479183092473248,258,0.004985043882391742
SLIMElasticNetRecommender,0.019575248960423237,0.05875768741094311,201,0.0045671950153360055
SLIMElasticNetRecommender,0.015650251263553537,0.054298913119026904,83,0.004133621832439478
SLIMElasticNetRecommender,0.03298381889398687,0.03910082349720945,64,0.004602052839319003
SLIMElasticNetRecommender,0.04809545168289502,0.010785166228495026,223,0.004725740041521605
SLIMElasticNetRecommender,0.024015525890816524,0.049764400960120705,147,0.004595565724079603
SLIMElasticNetRecommender,0.04369480111432027,0.08538447633308704,163,0.004966492619498855
