recommender,alpha,beta,TopK,MAP
RP3beta_ItemKNNCF,0.560431521948054,0.8591257040270424,0.00508750872169755
RP3beta_ItemKNNCF,0.026472438974778467,0.10134101303029153,0.005060296523246118
RP3beta_ItemKNNCF,0.803570784443628,0.668181350558673,0.00509922140073765
RP3beta_ItemKNNCF,0.05972883881728841,0.5752104953989278,0.005054943376413612
RP3beta_ItemKNNCF,0.6949325487131404,0.5008804500558175,0.005093148410253567
RP3beta_ItemKNNCF,0.5847733502990355,0.28330573643282053,0.005066248778883556
RP3beta_ItemKNNCF,0.132816036249367,0.4988462314186203,0.005060382071956131
RP3beta_ItemKNNCF,0.5592852158769064,0.7544406759688412,0.005096692445567996
RP3beta_ItemKNNCF,0.842182216976161,0.8693482722551077,0.005093059061031608
RP3beta_ItemKNNCF,0.6317746936161329,0.46094943280643697,0.0050967997609500095
RP3beta_ItemKNNCF,0.9991263399430196,0.6949012743739752,0.005096127198236348
RP3beta_ItemKNNCF,0.3343903760383284,0.3539639966900626,0.005094723183040818
RP3beta_ItemKNNCF,0.7653457918987495,0.9968456668164685,0.005095670141697453
RP3beta_ItemKNNCF,0.3527417917500242,0.3405564088101983,0.005088982577538864
RP3beta_ItemKNNCF,0.9028318176291181,0.6386216766617352,0.005095847186761256
RP3beta_ItemKNNCF,0.7118440589905091,0.0038382010806276012,0.0048411156161038615
RP3beta_ItemKNNCF,0.3778701633613282,0.4382460390054814,0.005093254878470974
RP3beta_ItemKNNCF,0.4401638200701478,0.2554090131851946,0.00507741731448923
RP3beta_ItemKNNCF,0.6391078367492358,0.1903257153259325,0.005049879409375096
RP3beta_ItemKNNCF,0.23619353241856778,0.8027596778369058,0.005071086896244608
RP3beta_ItemKNNCF,0.8322001346539282,0.611624197471235,0.005096670830835377
RP3beta_ItemKNNCF,0.4879092566958548,0.7214339619228385,0.005085417985057236
RP3beta_ItemKNNCF,0.5753535905658907,0.733979813021286,0.005095157804663707
RP3beta_ItemKNNCF,0.7203236184610076,0.9657782613855102,0.005097495095598166
RP3beta_ItemKNNCF,0.7647265556716413,0.9931736012031224,0.005095020561999615
RP3beta_ItemKNNCF,0.9497275834219914,0.9322923475773207,0.0050893915642198796
RP3beta_ItemKNNCF,0.6746397439399497,0.5113211306609158,0.005098042202901769
RP3beta_ItemKNNCF,0.821991487099129,0.5670477699623796,0.005095005070562917
RP3beta_ItemKNNCF,0.696899860876066,0.8228724186327269,0.005090085604722477
RP3beta_ItemKNNCF,0.8834216229709757,0.9172151974133894,0.005090978460210063
RP3beta_ItemKNNCF,0.7422161567537493,0.6639712107996688,0.005095753110464154
RP3beta_ItemKNNCF,0.6839420439776361,0.4231393589256451,0.005080784080476723
RP3beta_ItemKNNCF,0.6347567272707361,0.4914442634485792,0.005096738140351818
RP3beta_ItemKNNCF,0.5183114647833573,0.5526534988483142,0.0050922717398514
RP3beta_ItemKNNCF,0.6306416562143192,0.4059852465670288,0.005089726014065204
RP3beta_ItemKNNCF,0.4637720347148287,0.5312351108751341,0.005093887819667934
RP3beta_ItemKNNCF,0.7865763466225498,0.6006714756421397,0.005099037618649345
RP3beta_ItemKNNCF,0.7915019136171564,0.795900378507836,0.005092617199308514
RP3beta_ItemKNNCF,0.8963690456577638,0.6015775898519287,0.0050908621847091644
RP3beta_ItemKNNCF,0.953317339971131,0.9001018917623212,0.0050929881489885954
RP3beta_ItemKNNCF,0.8085692168100608,0.6725666873309604,0.0050991772730710145
RP3beta_ItemKNNCF,0.8419532388922373,0.6765480309059417,0.005101265381162713
RP3beta_ItemKNNCF,0.8534064253636937,0.6779530162903901,0.005100121292560849
RP3beta_ItemKNNCF,0.8571375766964898,0.6924694374053597,0.0050994921765138085
RP3beta_ItemKNNCF,0.8676362013704565,0.6892604995557537,0.005100121292560849
RP3beta_ItemKNNCF,0.9967245943687316,0.7810188210505546,0.005098824287163618
RP3beta_ItemKNNCF,0.8608533196951086,0.8372689222117,0.00509023664499603
RP3beta_ItemKNNCF,0.9613351968608111,0.7034901391003836,0.005096674955287382
RP3beta_ItemKNNCF,0.9119875362274545,0.7542067655298988,0.005099333360961779
RP3beta_ItemKNNCF,0.9295915449885341,0.7532961439015999,0.005099781785595606
RP3beta_ItemKNNCF,0.8658919647695128,0.8643665187384699,0.005089345491660167
RP3beta_ItemKNNCF,0.9151068625992761,0.7613967121413697,0.00509942508612085
RP3beta_ItemKNNCF,0.9263130314259019,0.6443687507332726,0.0050961880695037055
RP3beta_ItemKNNCF,0.8461922677519588,0.6932638375770142,0.005098878520160583
RP3beta_ItemKNNCF,0.003523855523023034,0.7770795559478753,0.0050424732310447124
RP3beta_ItemKNNCF,0.9964797628720745,0.7433103625363304,0.005097822416324553
RP3beta_ItemKNNCF,0.9297722831643275,0.6308444325448623,0.005089761919665199
RP3beta_ItemKNNCF,0.869365238276957,0.7013601608647235,0.005100126125966478
RP3beta_ItemKNNCF,0.7591486092210877,0.7000218327363077,0.0050953322522859406
RP3beta_ItemKNNCF,0.8680794994656452,0.831224237595089,0.005092526828951015
RP3beta_ItemKNNCF,0.9725046974716667,0.6674661578607658,0.005093197895166875
RP3beta_ItemKNNCF,0.8217950105141841,0.7257888561740354,0.005097485318850784
RP3beta_ItemKNNCF,0.895469402069392,0.7670762067718573,0.005097213903468472
RP3beta_ItemKNNCF,0.9234227113035568,0.6268206347613342,0.005089886269935038
RP3beta_ItemKNNCF,0.8390768330846826,0.5966987874754449,0.0050966784187795695
RP3beta_ItemKNNCF,0.25778920406803096,0.7251300107453335,0.005079158929989347
RP3beta_ItemKNNCF,0.8819994434126442,0.8123040851180202,0.00509659033954286
RP3beta_ItemKNNCF,0.7341284206564104,0.8763213213213876,0.005091236341818777
RP3beta_ItemKNNCF,0.10105357816797722,0.6625683683792102,0.005060995209443003
RP3beta_ItemKNNCF,0.7682133477678238,0.5758256417533951,0.005098013637974
RP3beta_ItemKNNCF,0.8103090063088707,0.7537604366914126,0.005095419156602805
RP3beta_ItemKNNCF,0.9252848678264892,0.6995510551764283,0.005098929677335422
RP3beta_ItemKNNCF,0.905599214563043,0.7540137105875547,0.00509936587170664
RP3beta_ItemKNNCF,0.9587927317794713,0.6797054842315116,0.0050950586389564
RP3beta_ItemKNNCF,0.8423801594275039,0.7955712243441264,0.0050929881489885954
RP3beta_ItemKNNCF,0.8842145632401591,0.6455925359680018,0.0050967555086196825
RP3beta_ItemKNNCF,0.7881719750865225,0.8465010576201344,0.005093674632402846
RP3beta_ItemKNNCF,0.9078010181981753,0.7729118839205096,0.005097992969550655
RP3beta_ItemKNNCF,0.9766558024139226,0.7245952407303762,0.005096758281471152
RP3beta_ItemKNNCF,0.9387579269917301,0.54877922916468,0.005076068260708248
RP3beta_ItemKNNCF,0.8714685332187838,0.13639540748183948,0.004976282357344549
RP3beta_ItemKNNCF,0.8485596627933102,0.7509992985456633,0.005097337777266388
RP3beta_ItemKNNCF,0.9047213288596292,0.7127138637262558,0.005098799601809124
RP3beta_ItemKNNCF,0.8294955156218919,0.7947205605685469,0.005092565040277723
RP3beta_ItemKNNCF,0.9098238033725283,0.752286719893538,0.005099333360961779
RP3beta_ItemKNNCF,0.9399052474897149,0.8182144872693718,0.0050951572695778465
RP3beta_ItemKNNCF,0.8030837884625742,0.6158962004916791,0.005097729354227167
RP3beta_ItemKNNCF,0.9718658485606362,0.8874223721843012,0.005095642504714189
RP3beta_ItemKNNCF,0.41127747766823647,0.007840173693721142,0.004859258508874469
RP3beta_ItemKNNCF,0.8760324589733662,0.7362730804582532,0.0050990934413214705
RP3beta_ItemKNNCF,0.7800957856013361,0.6460741237476202,0.005099494390882417
RP3beta_ItemKNNCF,0.9126462852418175,0.6843454612892758,0.0050981439096852614
RP3beta_ItemKNNCF,0.8518737868457251,0.6435880988673788,0.005099250377662624
RP3beta_ItemKNNCF,0.7803912916833542,0.7092123513124949,0.00509419186950641
RP3beta_ItemKNNCF,0.8909670758252155,0.6593677000620375,0.005097516130626535
RP3beta_ItemKNNCF,0.7436488652591142,0.5844181281691585,0.0050987586775476665
RP3beta_ItemKNNCF,0.9416478215132422,0.7693944947545079,0.005098985192837293
RP3beta_ItemKNNCF,0.8197058032048251,0.6843676978483096,0.005101147436139201
