recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,131,1158,rp3beta,bm25plus,0.004908255935785293
ItemKNNCFRecommender,195,381,rp3beta,tfidf,0.00486555967338812
ItemKNNCFRecommender,82,1269,rp3beta,tfidf,0.005020042420668369
ItemKNNCFRecommender,134,831,rp3beta,bm25plus,0.004895979800099412
ItemKNNCFRecommender,65,342,rp3beta,tfidf,0.004880996154687317
ItemKNNCFRecommender,197,1922,rp3beta,bm25plus,0.004856080114730749
ItemKNNCFRecommender,160,146,rp3beta,bm25plus,0.00481738955353746
ItemKNNCFRecommender,196,1788,rp3beta,tfidf,0.004898985415493116
ItemKNNCFRecommender,105,100,rp3beta,bm25plus,0.004835373233410556
ItemKNNCFRecommender,49,469,rp3beta,bm25plus,0.004879052724061087
ItemKNNCFRecommender,25,1254,rp3beta,tfidf,0.004982747587743378
ItemKNNCFRecommender,78,1911,rp3beta,bm25plus,0.00499291829688336
ItemKNNCFRecommender,68,1499,rp3beta,tfidf,0.005041210566904251
ItemKNNCFRecommender,22,1373,rp3beta,bm25plus,0.0049439516977988355
ItemKNNCFRecommender,18,1155,rp3beta,tfidf,0.00492553989983065
ItemKNNCFRecommender,125,1545,rp3beta,tfidf,0.004982848884616377
ItemKNNCFRecommender,177,813,rp3beta,tfidf,0.004906361913541045
ItemKNNCFRecommender,131,1224,rp3beta,bm25plus,0.004905337788807912
ItemKNNCFRecommender,151,1720,rp3beta,tfidf,0.004955014048930897
ItemKNNCFRecommender,20,1311,rp3beta,tfidf,0.004957450475641891
ItemKNNCFRecommender,63,252,rp3beta,tfidf,0.004833977637503695
ItemKNNCFRecommender,15,1207,rp3beta,bm25plus,0.004895725888658739
ItemKNNCFRecommender,37,470,rp3beta,bm25plus,0.004868178444188271
ItemKNNCFRecommender,197,1335,rp3beta,tfidf,0.004892811512139504
ItemKNNCFRecommender,25,1659,rp3beta,tfidf,0.004986731022996187
ItemKNNCFRecommender,31,602,rp3beta,tfidf,0.004901582357800954
ItemKNNCFRecommender,93,750,rp3beta,bm25plus,0.004948870227492452
ItemKNNCFRecommender,26,1818,rp3beta,bm25plus,0.0049772474648306555
ItemKNNCFRecommender,135,1459,rp3beta,bm25plus,0.004901734223400993
ItemKNNCFRecommender,123,1878,rp3beta,tfidf,0.0049890173827314655
ItemKNNCFRecommender,114,499,rp3beta,tfidf,0.0049537889375415355
ItemKNNCFRecommender,60,1891,rp3beta,bm25plus,0.005005490845217547
ItemKNNCFRecommender,36,410,rp3beta,tfidf,0.004866520871969358
ItemKNNCFRecommender,15,482,rp3beta,bm25plus,0.00475756646418376
ItemKNNCFRecommender,151,697,rp3beta,bm25plus,0.0048544098841303085
ItemKNNCFRecommender,165,1279,rp3beta,tfidf,0.004920454715287892
ItemKNNCFRecommender,183,699,rp3beta,bm25plus,0.004847352576078216
ItemKNNCFRecommender,21,1132,rp3beta,bm25plus,0.004911239761920452
ItemKNNCFRecommender,72,1811,rp3beta,bm25plus,0.004995114733783339
ItemKNNCFRecommender,152,1196,rp3beta,bm25plus,0.004900669039959987
