recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.005614886830388092,0.0003359408731789526,267,0.019314592026621943
SLIMElasticNetRecommender,0.0034051506569935694,0.006951270211459042,44,0.019164451312043498
SLIMElasticNetRecommender,0.0032784722041734847,0.007593416544530931,329,0.019528500339423622
SLIMElasticNetRecommender,0.002707165125118933,0.0020518334414459253,294,0.019393849305248588
SLIMElasticNetRecommender,0.0018044310804039116,0.006276528072016418,113,0.019000506168971146
SLIMElasticNetRecommender,0.008902158896089715,0.006848996482341913,296,0.018913562401001085
SLIMElasticNetRecommender,0.005154186254247964,0.006371830989832311,17,0.018417173626835932
SLIMElasticNetRecommender,0.0074442736252626,0.0028612027569118854,395,0.019225441805007328
SLIMElasticNetRecommender,0.009848583341487258,0.0067577774685408576,479,0.01875510916159878
SLIMElasticNetRecommender,0.0061097205216931886,0.0037777466777688547,376,0.019321089740850592
SLIMElasticNetRecommender,0.001423049438439294,0.009121668897595182,148,0.018886606282428928
SLIMElasticNetRecommender,0.003274592877047497,0.0008163356623189563,196,0.019352257011201416
SLIMElasticNetRecommender,0.0004202455719896302,0.009683700440959425,342,0.017479738406178842
SLIMElasticNetRecommender,0.0033719553232416976,0.002615936689598342,463,0.0194983764615403
SLIMElasticNetRecommender,0.0039662396989563215,0.0037746127027987646,500,0.019509932898490453
SLIMElasticNetRecommender,0.004104413347149446,0.0054539325511514854,418,0.019487315512387388
SLIMElasticNetRecommender,0.006623070711129152,0.00836001785091897,211,0.019167095891624592
SLIMElasticNetRecommender,0.004730837547729853,0.004428976775085269,497,0.01944144283672956
