recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.003172827833999992,0.00982353987542715,242,0.01951009707209201
SLIMElasticNetRecommender,0.003198520834705555,0.00981714811417908,245,0.01951464151606173
SLIMElasticNetRecommender,0.0031716826213587157,0.009823251818213922,240,0.019517785539430562
SLIMElasticNetRecommender,0.003180364550611965,0.009827308097269902,241,0.019515881719051508
SLIMElasticNetRecommender,0.003164211197204982,0.00982452227352492,241,0.01951684401371583
SLIMElasticNetRecommender,0.00317837364625835,0.009825246628871178,245,0.019516575995366367
SLIMElasticNetRecommender,0.003175788027576342,0.009819214617692234,244,0.01951706653817572
SLIMElasticNetRecommender,0.0031802272525278267,0.009814470408887182,243,0.019516053804633827
SLIMElasticNetRecommender,0.0031943521893219168,0.00981791092212696,242,0.019517719276591385
SLIMElasticNetRecommender,0.0031732947104375986,0.009819259283640656,240,0.019517179283902064
SLIMElasticNetRecommender,0.0031600142666815614,0.009810362224206521,240,0.01951112365160029
SLIMElasticNetRecommender,0.0031949829031035905,0.009821704286109836,242,0.019516645225198317
SLIMElasticNetRecommender,0.0031890418543811315,0.009814812069363904,243,0.01951946881334491
SLIMElasticNetRecommender,0.0031875996953069506,0.009813828580582459,243,0.019515432714141336
SLIMElasticNetRecommender,0.0031866356696276794,0.009828611199437216,244,0.019515538536884477
SLIMElasticNetRecommender,0.0031680047381289615,0.009814909546381959,241,0.019518081249712806
SLIMElasticNetRecommender,0.0031672695990702577,0.009814304132798652,241,0.01951819795142955
SLIMElasticNetRecommender,0.0031861805806586516,0.009810662849901891,243,0.019517918065108893
SLIMElasticNetRecommender,0.0031892175654980124,0.009813455723599143,244,0.019515448538102928
SLIMElasticNetRecommender,0.003183162150957849,0.009816379524620538,241,0.01951220363697895
SLIMElasticNetRecommender,0.0031675081815795607,0.00981253897057626,242,0.019513932404782885
SLIMElasticNetRecommender,0.003167902424646612,0.009815154503872756,241,0.01951856783653176
SLIMElasticNetRecommender,0.0031607837770431177,0.009815998182455444,241,0.019516494897563214
SLIMElasticNetRecommender,0.0031677194343172795,0.009811982006940568,243,0.01951101288386915
SLIMElasticNetRecommender,0.0031913713891905857,0.009821157464300304,242,0.019520816817073034
SLIMElasticNetRecommender,0.003191602293735393,0.009820063024297452,242,0.01952060912757714
SLIMElasticNetRecommender,0.0031919709238571415,0.009820749820630257,242,0.01952004539894542
SLIMElasticNetRecommender,0.0031947742104723063,0.00982116302796343,242,0.019517136757005272
SLIMElasticNetRecommender,0.003191619741895012,0.0098207233125949,242,0.0195202827583693
SLIMElasticNetRecommender,0.0031841870157365195,0.00982288139999914,242,0.01951478393171606
SLIMElasticNetRecommender,0.003199216226482352,0.009820183909877987,242,0.01951274956365387
SLIMElasticNetRecommender,0.0031912365505251754,0.009821133535001069,242,0.019520322318273286
SLIMElasticNetRecommender,0.0031929423439383407,0.009818143064873145,242,0.01951764905776182
SLIMElasticNetRecommender,0.003196548866480281,0.009822454058369276,243,0.019512379678551656
SLIMElasticNetRecommender,0.0031904515298352715,0.009824688213976182,242,0.019517936856063272
SLIMElasticNetRecommender,0.003197416479449014,0.009821876948315994,241,0.019517226755786835
SLIMElasticNetRecommender,0.003191861202603817,0.009826403677853833,242,0.0195168895076054
SLIMElasticNetRecommender,0.0031847050742376507,0.009823885215729425,243,0.019516574017371165
SLIMElasticNetRecommender,0.003199818249294706,0.009818227234588072,244,0.019516535446464794
SLIMElasticNetRecommender,0.0031819075473237405,0.009819805484189597,240,0.019517511587095502
SLIMElasticNetRecommender,0.003178067237972387,0.009819063971093103,241,0.019516727311999084
SLIMElasticNetRecommender,0.003191830939923654,0.009820260184627476,242,0.019520490447865198
SLIMElasticNetRecommender,0.0031902034083727314,0.009820830795943057,242,0.01951741169833794
SLIMElasticNetRecommender,0.0031931091631565048,0.009823626203609435,242,0.019517611475853038
SLIMElasticNetRecommender,0.00319553749786886,0.009817224491547242,243,0.019516550281428766
SLIMElasticNetRecommender,0.00318854946173007,0.009821718359451496,242,0.01951480470066565
SLIMElasticNetRecommender,0.0031905102806890247,0.009818770712383193,243,0.019516757970924666
SLIMElasticNetRecommender,0.0031861424985767427,0.009820078744797445,241,0.019514827447610444
SLIMElasticNetRecommender,0.003197398564052544,0.009822404653777253,242,0.019513901745857293
SLIMElasticNetRecommender,0.0031928412121469078,0.00981731747054743,241,0.0195193076067362
