recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.00035377101868012533,0.0004511725639654802,216,0.01611584939861047
SLIMElasticNetRecommender,0.00038663836841086656,0.00023256774504682874,270,0.016472321715380774
SLIMElasticNetRecommender,0.0006023753770596337,0.0005678047479342992,152,0.01684374273086752
SLIMElasticNetRecommender,0.0006684895676697631,0.00037485332624425776,181,0.017164884097393262
SLIMElasticNetRecommender,0.0003500662173989625,0.00013170286879003837,290,0.016379841538848694
SLIMElasticNetRecommender,0.00010557064056606805,0.00015154353835681577,281,0.014443420831929286
SLIMElasticNetRecommender,0.00022446348379446518,0.0008736281027830497,170,0.0150469506830415
SLIMElasticNetRecommender,0.0008338141111323987,0.0005938144693237473,299,0.01789468718401513
SLIMElasticNetRecommender,0.0008836493492486361,0.00014554061496037135,246,0.01786988510221477
SLIMElasticNetRecommender,0.0006218022389383227,0.0009618016779792895,289,0.01739406055513613
SLIMElasticNetRecommender,0.0009443460997348919,0.0006961053886744695,224,0.01795829555362486
SLIMElasticNetRecommender,0.000955048416390785,0.0007140052426295237,218,0.01796112013076905
SLIMElasticNetRecommender,0.0009890285045801874,0.0007114119880032432,216,0.01808304573283121
SLIMElasticNetRecommender,0.0007921911081837953,0.0007638952449075172,198,0.017592924236454158
SLIMElasticNetRecommender,0.0009879966814180467,0.0007738650235217671,255,0.01810184756619542
