recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.0031683806175457647,0.009810982437378048,241,0.019518463991783818
SLIMElasticNetRecommender,0.003047898011040608,0.009896635992304838,251,0.019498247891852317
SLIMElasticNetRecommender,0.003184267356105262,0.009963393378740958,255,0.019520534952757185
SLIMElasticNetRecommender,0.0030702546082699658,0.00981134463544381,250,0.019498785906546454
SLIMElasticNetRecommender,0.003045960054116863,0.00992844177893557,243,0.01949501584769714
