recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.9423264296724554,0.9383822031182323,182,0.0012264529708012398
SLIMElasticNetRecommender,0.44464296119100977,0.8662107104624117,243,0.005749999891916779
SLIMElasticNetRecommender,0.07207588173653967,0.06122787216259584,69,0.01939106009119129
SLIMElasticNetRecommender,0.6148508757422928,0.42331404621041446,406,0.00801619968575608
SLIMElasticNetRecommender,0.25195470293613953,0.10770218017463329,191,0.016759572596116167
SLIMElasticNetRecommender,0.9011152505686073,0.9182430958831721,330,0.002064056482472808
SLIMElasticNetRecommender,0.4926533966722578,0.5936420784597056,425,0.007226362847498037
SLIMElasticNetRecommender,0.43709251504138236,0.8619827545843324,78,0.005829889249373967
SLIMElasticNetRecommender,0.42555886997434444,0.1724668109555071,397,0.013716977186254172
SLIMElasticNetRecommender,0.47960403979598865,0.4969678570903524,439,0.00836685576491346
SLIMElasticNetRecommender,0.012286633673295536,0.021710414585885275,12,0.014946452606068458
SLIMElasticNetRecommender,0.1005254694552809,0.19118559493962334,142,0.017685698751225457
SLIMElasticNetRecommender,0.01862523779650143,0.257165821147997,111,0.019600173407951116
SLIMElasticNetRecommender,0.2037291386325844,0.317965812950588,80,0.01441216537529986
SLIMElasticNetRecommender,0.2232401047318931,0.3026989086938699,13,0.013924575264980381
SLIMElasticNetRecommender,0.03537974642789446,0.01101860820151241,95,0.019078624608758313
SLIMElasticNetRecommender,0.31848247898447585,0.2751151409047672,282,0.013164876092726568
SLIMElasticNetRecommender,0.7519948470461746,0.6411042219286721,136,0.004755727904098189
SLIMElasticNetRecommender,0.12409494650972877,0.39199232973294396,227,0.015476161735574971
SLIMElasticNetRecommender,0.3317890727644208,0.14626423056176946,120,0.015241931580969847
SLIMElasticNetRecommender,0.6558398325453259,0.23597148244007984,46,0.010241799661552094
SLIMElasticNetRecommender,0.00017047124861217788,0.01997033194900457,80,0.009880490118594189
SLIMElasticNetRecommender,0.12285612149776101,0.0805120460380937,112,0.018613827998212935
SLIMElasticNetRecommender,0.06551072224428456,0.0325741293613841,185,0.01985340172052305
SLIMElasticNetRecommender,0.14272576274508458,0.10933370464590954,184,0.017956399272064518
SLIMElasticNetRecommender,0.08068254976201038,0.19922986152910008,495,0.018091507605920206
SLIMElasticNetRecommender,0.3249910268714759,0.38300852853213563,302,0.011441019905443302
SLIMElasticNetRecommender,0.19825245499688984,0.07612207238811441,158,0.017868431630133172
SLIMElasticNetRecommender,0.07147887536503508,0.7142208291266032,220,0.015348052366137739
SLIMElasticNetRecommender,0.17023237263903535,0.2471876873097008,46,0.015831719076122398
SLIMElasticNetRecommender,0.26172600940336876,0.3371966994073418,158,0.013167188339876684
SLIMElasticNetRecommender,0.043541689803000216,0.006615703687195099,101,0.0192694057680985
SLIMElasticNetRecommender,0.06285051160722693,0.06105101299716002,51,0.01939932720671402
SLIMElasticNetRecommender,0.07486357243783251,0.13879927394607297,59,0.01866092221279177
SLIMElasticNetRecommender,0.16280256222961315,0.06604839631362355,197,0.018420467055270735
SLIMElasticNetRecommender,0.27287914002403074,0.46269104955854057,37,0.011380772234136957
SLIMElasticNetRecommender,0.9779831952536719,0.1996408892841452,264,0.009175047776616124
SLIMElasticNetRecommender,0.7999301619663205,0.11588216810237909,156,0.012680787024160539
SLIMElasticNetRecommender,0.5910239267275127,0.053118282600112615,126,0.016031129941333475
SLIMElasticNetRecommender,0.004031597542703151,0.1473470136820701,65,0.015121762315001265
SLIMElasticNetRecommender,0.07307474797670759,0.565233084352718,205,0.016017763177386134
SLIMElasticNetRecommender,0.044544647696058315,0.026162899809956376,102,0.019639395610217648
SLIMElasticNetRecommender,0.12854825738822326,0.06037542710113224,92,0.018875427619990646
SLIMElasticNetRecommender,0.382574149169869,6.093298098330813e-05,174,0.019123846151476255
SLIMElasticNetRecommender,0.04752301891544508,0.10045997905293788,26,0.01899554965173078
SLIMElasticNetRecommender,0.19959119626744895,0.23373152642731576,64,0.015520989849599843
SLIMElasticNetRecommender,0.08785406954531984,0.1564340665997352,362,0.018300556110214035
SLIMElasticNetRecommender,0.03773441229242402,0.04269635655106038,109,0.019669496174779495
SLIMElasticNetRecommender,0.0023034298811534237,0.04699267027386411,133,0.013021838762732512
SLIMElasticNetRecommender,0.15912339973002224,0.11050785029440956,107,0.017702902892997436
SLIMElasticNetRecommender,0.04001992200703712,0.1893609665021811,172,0.01922832082001513
SLIMElasticNetRecommender,0.11129623816868812,0.06780463440655546,74,0.018912344839066907
SLIMElasticNetRecommender,0.23034019158674315,0.027756616463586854,87,0.01869436467946421
SLIMElasticNetRecommender,0.0413837466704578,0.10582565455673285,12,0.01824858024728783
SLIMElasticNetRecommender,0.11099901325573092,0.9824335093084324,119,0.012180852050345652
SLIMElasticNetRecommender,0.17457512463988825,0.809558462128206,137,0.010759493266560874
SLIMElasticNetRecommender,0.5310124714247997,0.2713720333715637,48,0.010616410535761359
SLIMElasticNetRecommender,0.0433885186319066,0.16948818343451827,29,0.018827394506750375
SLIMElasticNetRecommender,0.09707871936322854,0.044474129964377565,106,0.019436119840453264
SLIMElasticNetRecommender,0.2834738772124187,0.041415505408311654,106,0.017989715175785542
SLIMElasticNetRecommender,0.08866316936928095,0.12713559382303774,247,0.018579605188103476
SLIMElasticNetRecommender,0.13712003910423626,0.0004054510851057083,79,0.019586997936420686
SLIMElasticNetRecommender,0.1359642289311562,0.03421075537307715,145,0.019258407541021826
SLIMElasticNetRecommender,0.023454087368640957,0.0871539240012426,91,0.019532199664189454
