recommender,alpha,TopK,MAP
P3alphaRecommender,0.732296971039473,150,0.0047290580070114534
P3alphaRecommender,0.6763430126991765,115,0.0047242318517483435
P3alphaRecommender,0.635944386244354,174,0.0047135687660718175
P3alphaRecommender,0.7428858254189474,149,0.004724626157950332
P3alphaRecommender,0.7858077775254263,128,0.004656662877594778
P3alphaRecommender,0.6997875524397292,160,0.004727176373008987
P3alphaRecommender,0.6868110112487776,177,0.004730125261684995
P3alphaRecommender,0.7172144220178923,141,0.004723219280196338
P3alphaRecommender,0.6428544387365419,159,0.004722103040369598
P3alphaRecommender,0.6891249749958138,172,0.004733267167702596
P3alphaRecommender,0.761441683110392,185,0.004716421765659211
P3alphaRecommender,0.7201152579139263,154,0.004725514753152407
P3alphaRecommender,0.6049719528945084,123,0.004701814797194181
P3alphaRecommender,0.6657505178064217,139,0.004725150843933764
P3alphaRecommender,0.624509210397786,193,0.0046845936018085
P3alphaRecommender,0.6846676112343446,167,0.004734700349671908
P3alphaRecommender,0.6550253088251539,170,0.004716110935247386
P3alphaRecommender,0.6990385673048117,181,0.0047352023612427544
P3alphaRecommender,0.7079182905265874,186,0.004716201845759292
P3alphaRecommender,0.7376939537044528,181,0.004704702753095418
P3alphaRecommender,0.7562885800452956,196,0.004697679358571066
P3alphaRecommender,0.6692081152256494,156,0.00471803221878376
P3alphaRecommender,0.7245159625398878,180,0.004707676166139951
P3alphaRecommender,0.6959899619992715,91,0.004711857752618767
P3alphaRecommender,0.6454999179224755,71,0.004713584828210428
P3alphaRecommender,0.6833994793274382,165,0.004735277104927328
P3alphaRecommender,0.6792102663385053,166,0.004737864398954472
P3alphaRecommender,0.6755686393092998,163,0.0047295353233935
P3alphaRecommender,0.6534662997825106,146,0.004728945733127912
P3alphaRecommender,0.6087110918584514,133,0.004691129089418297
P3alphaRecommender,0.7097662774511255,152,0.004722500033176407
P3alphaRecommender,0.630607396115817,166,0.004717018330093812
P3alphaRecommender,0.5668868715307633,141,0.004695711334618528
P3alphaRecommender,0.6816278187354803,189,0.004718145327629338
P3alphaRecommender,0.7333779892895816,121,0.004720466864726849
P3alphaRecommender,0.6938448023132734,175,0.004731329232282213
P3alphaRecommender,0.7030575568207358,170,0.004731547586813503
P3alphaRecommender,0.671720054226239,200,0.0047017416595165
P3alphaRecommender,0.6610978002779688,160,0.004727574327138938
P3alphaRecommender,0.7131527939867228,146,0.004715542458479255
P3alphaRecommender,0.7734311081984446,176,0.004698182854396813
P3alphaRecommender,0.7243818412755586,157,0.004716601588220597
P3alphaRecommender,0.6887679068178937,166,0.004733108605324765
P3alphaRecommender,0.6774366432254367,181,0.004733043442991406
P3alphaRecommender,0.5394097009194624,151,0.004647680160439521
P3alphaRecommender,0.6861213987271423,166,0.004731624319233093
P3alphaRecommender,0.6987913424188109,170,0.0047304410352033
P3alphaRecommender,0.6624924979400804,51,0.004703837241371168
P3alphaRecommender,0.7074028484212417,162,0.0047260908492654415
P3alphaRecommender,0.7481230237442442,188,0.0047039746258185425
P3alphaRecommender,0.6809110545022306,172,0.004733817400054441
P3alphaRecommender,0.6412317339253623,156,0.004717472265933705
P3alphaRecommender,0.7264888075974265,108,0.004727030519761185
P3alphaRecommender,0.6923517399902115,193,0.004732380442901682
P3alphaRecommender,0.6555033993799324,178,0.004708262305828887
P3alphaRecommender,0.6789786564602875,184,0.004732712537954813
P3alphaRecommender,0.669158384596665,171,0.004727909793253534
P3alphaRecommender,0.7028819390752467,165,0.004728706014263049
P3alphaRecommender,0.6842334886992748,174,0.004729149132128153
P3alphaRecommender,0.718472826195591,160,0.0047156814500213
P3alphaRecommender,0.6959179768353255,146,0.004734151522253711
P3alphaRecommender,0.6977871165404173,144,0.0047271985391203085
P3alphaRecommender,0.7140166904212079,136,0.004727965046212875
P3alphaRecommender,0.6913753819483752,153,0.004735382403376654
P3alphaRecommender,0.7439503262618333,150,0.004721515410907098
P3alphaRecommender,0.6903553540923641,155,0.004742307070888942
P3alphaRecommender,0.6727517321978831,153,0.0047332730043984075
P3alphaRecommender,0.7067071912576759,156,0.00472372810249807
P3alphaRecommender,0.6916689118644082,162,0.004734076969866553
P3alphaRecommender,0.6583779542240826,131,0.004728044956264596
P3alphaRecommender,0.6501242442737173,168,0.004713859733230949
P3alphaRecommender,0.7318691079670886,141,0.004733207319345311
P3alphaRecommender,0.6847329127667509,158,0.004743182248027798
P3alphaRecommender,0.666679637418944,149,0.0047265837802437745
P3alphaRecommender,0.7114253864136343,157,0.004713072584054592
P3alphaRecommender,0.684537246723158,164,0.004732256891333116
P3alphaRecommender,0.6885959393107312,160,0.004737633026989603
P3alphaRecommender,0.7019337629259799,154,0.004725655402189639
P3alphaRecommender,0.6763712538693676,159,0.0047354676691602786
P3alphaRecommender,0.6763880003541797,159,0.0047350569071968355
P3alphaRecommender,0.690893626293696,149,0.004733997094210594
P3alphaRecommender,0.6725247676709954,136,0.004727927353338213
P3alphaRecommender,0.6636841601533804,153,0.004727688897378965
P3alphaRecommender,0.6883716678503924,143,0.004738101633698224
P3alphaRecommender,0.7193620586289474,144,0.004726669447652495
P3alphaRecommender,0.6879190971150871,160,0.004737250620932527
P3alphaRecommender,0.5002589277567601,160,0.004611816251248673
P3alphaRecommender,0.688498310265952,148,0.0047383553508608305
P3alphaRecommender,0.7046917592667351,142,0.004722035408810304
P3alphaRecommender,0.682426034721926,148,0.0047312069352451165
P3alphaRecommender,0.6768289495831757,128,0.0047341667566924575
P3alphaRecommender,0.6958614103300502,168,0.004731660930832535
P3alphaRecommender,0.6874088171073459,138,0.004728774056439826
P3alphaRecommender,0.669028578957495,158,0.004718317168658163
P3alphaRecommender,0.7128024164090978,162,0.004710748756538235
P3alphaRecommender,0.6882399895941087,155,0.0047449301809073955
P3alphaRecommender,0.5860389959706346,154,0.004697427741960552
P3alphaRecommender,0.7010981361829052,147,0.004724546141324054
P3alphaRecommender,0.6878660962639986,163,0.004734416249234405
P3alphaRecommender,0.6803961466891972,151,0.0047280372856524635
P3alphaRecommender,0.6956842131618703,156,0.004733870994404484
P3alphaRecommender,0.6467825161457618,144,0.004720586665241086
P3alphaRecommender,0.7069848658843997,173,0.004732427929151132
P3alphaRecommender,0.6727237110856628,160,0.004718094095708273
P3alphaRecommender,0.6885366017541075,169,0.0047310691311668535
P3alphaRecommender,0.6934590978664812,152,0.004737125631500346
P3alphaRecommender,0.6981020933111657,155,0.004733648995396617
P3alphaRecommender,0.6814035708640972,97,0.004729462377525341
P3alphaRecommender,0.6920812708540538,152,0.004742832250995929
P3alphaRecommender,0.7069403211510544,151,0.004721352206858949
P3alphaRecommender,0.7215834951063747,146,0.004718196774607968
P3alphaRecommender,0.6923025171643846,138,0.004733581890999921
P3alphaRecommender,0.701060901205608,164,0.004724254425601698
P3alphaRecommender,0.7151228098964438,150,0.004710724275494017
P3alphaRecommender,0.7285158545728528,157,0.004717077478148506
P3alphaRecommender,0.6780678934291301,153,0.004737655305621102
P3alphaRecommender,0.6857791889283689,154,0.004741654128730275
P3alphaRecommender,0.665265565098481,153,0.004726712567342107
P3alphaRecommender,0.6843113884836638,142,0.004735137148983986
P3alphaRecommender,0.6588807743719569,148,0.004735658500023686
P3alphaRecommender,0.6923743356201895,156,0.004738755924361653
P3alphaRecommender,0.6772951536690156,161,0.004733449541633948
P3alphaRecommender,0.6872222400085037,157,0.004744423173409265
P3alphaRecommender,0.6884758356952745,158,0.004744829255676473
P3alphaRecommender,0.6715457521520803,156,0.004730358342927306
P3alphaRecommender,0.6890288683474809,159,0.004737274724644379
P3alphaRecommender,0.6832065731490324,165,0.004735790668876291
P3alphaRecommender,0.6977891914520291,158,0.004729673156567542
P3alphaRecommender,0.6904319699714366,154,0.0047396569310471
P3alphaRecommender,0.6795883884490469,144,0.0047362782656504
P3alphaRecommender,0.7011322347867495,154,0.004731543914975354
P3alphaRecommender,0.6935280907023643,150,0.004733998381846811
P3alphaRecommender,0.7085470492282924,148,0.004725488522738626
P3alphaRecommender,0.6703800244420481,163,0.004724873920426967
P3alphaRecommender,0.6683838961121706,105,0.004670368899939988
P3alphaRecommender,0.6065618004460245,85,0.004659326094027163
P3alphaRecommender,0.6323673644944758,86,0.004673455991025466
P3alphaRecommender,0.6729257273693707,64,0.0046664284417267665
P3alphaRecommender,0.6449944249987467,82,0.004671454078187347
P3alphaRecommender,0.6801675287837712,70,0.004675996606008252
P3alphaRecommender,0.6061914924335341,60,0.004647843316070313
P3alphaRecommender,0.6787427841104758,69,0.004675119613819224
P3alphaRecommender,0.6300589258642486,95,0.004648879009696416
P3alphaRecommender,0.6170998360666515,109,0.004645318844964655
P3alphaRecommender,0.693705503580941,73,0.0046824011127019555
P3alphaRecommender,0.6987932689884778,75,0.004697751802232954
P3alphaRecommender,0.6964355033235662,75,0.004690776012702962
P3alphaRecommender,0.6999326999481591,78,0.004699846165880736
P3alphaRecommender,0.6593455989397876,96,0.004664464544859154
P3alphaRecommender,0.6981820895435651,78,0.0047008403631256445
P3alphaRecommender,0.6847310446985521,81,0.004682313953574731
P3alphaRecommender,0.6573923511481663,118,0.004658567939679698
P3alphaRecommender,0.686743613192111,93,0.004673340635822064
P3alphaRecommender,0.6624286032339718,79,0.004667685307883142
P3alphaRecommender,0.6895706877240823,100,0.004678084902774454
P3alphaRecommender,0.6993408441306286,76,0.004695479789130153
P3alphaRecommender,0.696177179815881,87,0.004698185174268797
P3alphaRecommender,0.6728987369025425,89,0.004680102517899828
P3alphaRecommender,0.6893999027545727,87,0.004699609351003457
P3alphaRecommender,0.6862902140527978,66,0.0046772120715570945
P3alphaRecommender,0.6790554592536139,81,0.004674510217574184
P3alphaRecommender,0.6900478950989787,92,0.004680397840772646
P3alphaRecommender,0.6448355299690367,100,0.004665449376791316
P3alphaRecommender,0.6669123454532581,110,0.004670729262733469
P3alphaRecommender,0.6726596945057542,78,0.004665217212583876
P3alphaRecommender,0.6923480176186628,89,0.004692871017989522
P3alphaRecommender,0.6997403889880239,85,0.004690827847116296
P3alphaRecommender,0.683728662000826,83,0.004693530402282342
P3alphaRecommender,0.6930574597014231,87,0.004704932092381895
P3alphaRecommender,0.6914575327637386,71,0.0046905809220957875
P3alphaRecommender,0.6752046896193228,83,0.0046803099580159995
P3alphaRecommender,0.6822251769750535,88,0.004681336638504817
P3alphaRecommender,0.6492639782345768,67,0.004674152940390657
P3alphaRecommender,0.6930332737131256,78,0.004687233747429781
P3alphaRecommender,0.636145971554556,98,0.004662325692663439
P3alphaRecommender,0.6953799813103031,86,0.004694161373899844
P3alphaRecommender,0.6880976230426112,86,0.004690241969554234
P3alphaRecommender,0.6938535554630675,91,0.004693646226941186
P3alphaRecommender,0.6121685632297279,61,0.0046441820417960035
P3alphaRecommender,0.6999717128467099,73,0.004690505227667543
P3alphaRecommender,0.6770030975013472,94,0.004676712497038463
P3alphaRecommender,0.6819890300882852,83,0.004682953755826819
P3alphaRecommender,0.6951288815731143,80,0.004678386123738314
P3alphaRecommender,0.6689988570840175,87,0.004684304052165001
P3alphaRecommender,0.6874393599095493,105,0.004687089864809569
P3alphaRecommender,0.6972843180390086,74,0.004693089964705652
P3alphaRecommender,0.6967550166904614,76,0.00468918980874487
P3alphaRecommender,0.6913007596851064,72,0.004688753483746262
P3alphaRecommender,0.6849077951985193,77,0.004681006103354972
P3alphaRecommender,0.6023220626700083,69,0.004653066456844519
P3alphaRecommender,0.6975037624534601,80,0.0046927700320295584
P3alphaRecommender,0.6892746196013009,84,0.004702960470610632
P3alphaRecommender,0.6805371709928839,90,0.004672561432602197
P3alphaRecommender,0.6892671745120585,84,0.004702960470610632
P3alphaRecommender,0.6893142526673518,85,0.0046946523867214445
P3alphaRecommender,0.6935878426459591,83,0.0046949611929957506
P3alphaRecommender,0.6863935343622345,92,0.00467322285771458
P3alphaRecommender,0.690167715242737,81,0.004692307014217446
P3alphaRecommender,0.6952135821088583,88,0.004705855224648215
P3alphaRecommender,0.6998999535938905,84,0.004697764658066909
P3alphaRecommender,0.6841051907271384,89,0.004682019176158306
P3alphaRecommender,0.6289275650236156,96,0.004647801879657063
P3alphaRecommender,0.6776240605346546,79,0.004669790405873771
P3alphaRecommender,0.6886019804462121,82,0.004697841362415112
P3alphaRecommender,0.6950459669818606,91,0.004701182187226667
P3alphaRecommender,0.6933384503842543,87,0.004706151413920764
P3alphaRecommender,0.6938713474719906,94,0.004674181785221525
P3alphaRecommender,0.696755746515937,91,0.004702724849315799
P3alphaRecommender,0.6962029095862925,90,0.004700398338493048
P3alphaRecommender,0.6912283170853146,88,0.004698932784931077
P3alphaRecommender,0.6931401312112837,92,0.004682560318795946
P3alphaRecommender,0.6859317436660164,97,0.0046787190244238835
P3alphaRecommender,0.6816155366630042,85,0.004678727522543687
P3alphaRecommender,0.6961510444632315,101,0.004683231351929309
P3alphaRecommender,0.6918688664194721,88,0.00469847147085083
P3alphaRecommender,0.6972455334218612,90,0.004701760282794387
P3alphaRecommender,0.6982833732930583,91,0.0047034376616455
P3alphaRecommender,0.6974153976287285,91,0.004702861838501727
P3alphaRecommender,0.6983880869129963,94,0.004685675857104762
P3alphaRecommender,0.6875479631083946,87,0.004695154958087432
P3alphaRecommender,0.697928215902787,91,0.00470444385937652
P3alphaRecommender,0.6907692561697968,93,0.004678692772174035
P3alphaRecommender,0.6999496404012392,99,0.0046766588866607745
P3alphaRecommender,0.6947535754800322,96,0.004682288799840927
P3alphaRecommender,0.6834465885853289,85,0.0046881767395072355
P3alphaRecommender,0.6972656634106984,89,0.004702947430863114
P3alphaRecommender,0.6925851140328257,89,0.004693120387458266
P3alphaRecommender,0.6980784499076654,91,0.004704835505937413
P3alphaRecommender,0.6889726106951084,86,0.004700808822734148
P3alphaRecommender,0.6945045201285313,93,0.0046796821831900275
P3alphaRecommender,0.697944027273663,88,0.004708240399735411
P3alphaRecommender,0.6567983923389406,88,0.004679590003266116
P3alphaRecommender,0.6986318620632876,84,0.004699884205543704
P3alphaRecommender,0.6923520536833133,116,0.00469598949559545
P3alphaRecommender,0.6874272620215952,87,0.004696279969341526
P3alphaRecommender,0.6982498450454804,91,0.0047034376616455
P3alphaRecommender,0.694412028255947,95,0.004675621472919529
