recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,624,4804,rp3beta,tfidf,0.004699585707387487
ItemKNNCFRecommender,486,2668,rp3beta,tfidf,0.0047531086041479355
ItemKNNCFRecommender,104,2535,rp3beta,bm25plus,0.005070740220884972
ItemKNNCFRecommender,858,952,rp3beta,tfidf,0.004620764650483171
ItemKNNCFRecommender,393,5747,rp3beta,tfidf,0.0048122869474016275
ItemKNNCFRecommender,60,3753,rp3beta,bm25plus,0.005117928029490896
ItemKNNCFRecommender,825,5109,rp3beta,bm25plus,0.004609304611623752
ItemKNNCFRecommender,766,3186,rp3beta,bm25plus,0.004626823479595616
ItemKNNCFRecommender,362,929,rp3beta,tfidf,0.004806624794369607
ItemKNNCFRecommender,127,5311,rp3beta,bm25plus,0.00504201323741394
ItemKNNCFRecommender,102,140,rp3beta,tfidf,0.004903052919247042
ItemKNNCFRecommender,692,795,rp3beta,tfidf,0.004659870329888273
ItemKNNCFRecommender,179,1646,rp3beta,bm25plus,0.004982205996674492
ItemKNNCFRecommender,211,4753,rp3beta,tfidf,0.00498346908628373
ItemKNNCFRecommender,250,2518,rp3beta,tfidf,0.004924938736468025
ItemKNNCFRecommender,525,5341,rp3beta,bm25plus,0.004720391938709303
ItemKNNCFRecommender,608,2087,rp3beta,tfidf,0.004699751158660631
ItemKNNCFRecommender,306,5273,rp3beta,tfidf,0.004872412548354368
ItemKNNCFRecommender,227,4454,rp3beta,tfidf,0.0049632543229368616
ItemKNNCFRecommender,961,739,rp3beta,bm25plus,0.004565549953802021
ItemKNNCFRecommender,116,1430,rp3beta,bm25plus,0.00505025811066761
ItemKNNCFRecommender,647,3577,rp3beta,tfidf,0.0046892912408861166
ItemKNNCFRecommender,758,3182,rp3beta,tfidf,0.004655412914630211
ItemKNNCFRecommender,992,4802,rp3beta,bm25plus,0.004584682581050458
ItemKNNCFRecommender,187,1999,rp3beta,tfidf,0.004999797042421071
ItemKNNCFRecommender,84,3738,rp3beta,tfidf,0.005140764995840386
ItemKNNCFRecommender,962,5783,rp3beta,tfidf,0.004608236141027829
ItemKNNCFRecommender,812,321,rp3beta,bm25plus,0.004586352990203737
ItemKNNCFRecommender,768,4985,rp3beta,bm25plus,0.004624926838626385
ItemKNNCFRecommender,542,2219,rp3beta,tfidf,0.004729018654599341
ItemKNNCFRecommender,86,5793,rp3beta,bm25plus,0.005101923461849712
ItemKNNCFRecommender,659,1142,rp3beta,bm25plus,0.0046519541341057515
ItemKNNCFRecommender,292,5701,rp3beta,bm25plus,0.004861733220981071
ItemKNNCFRecommender,109,4596,rp3beta,tfidf,0.005111152920938669
ItemKNNCFRecommender,253,1750,rp3beta,bm25plus,0.004883984050755988
ItemKNNCFRecommender,785,5184,rp3beta,bm25plus,0.004621279291134139
ItemKNNCFRecommender,660,5488,rp3beta,bm25plus,0.004668073487058007
ItemKNNCFRecommender,735,835,rp3beta,tfidf,0.004647828005479761
ItemKNNCFRecommender,974,1235,rp3beta,bm25plus,0.004585029402262258
ItemKNNCFRecommender,474,3398,rp3beta,tfidf,0.0047636993990234746
ItemKNNCFRecommender,672,3967,rp3beta,bm25plus,0.004660098443808741
ItemKNNCFRecommender,222,888,rp3beta,bm25plus,0.004900522624967114
ItemKNNCFRecommender,525,252,rp3beta,bm25plus,0.0046693754286144815
ItemKNNCFRecommender,425,2486,rp3beta,bm25plus,0.004778723036032061
ItemKNNCFRecommender,143,3479,rp3beta,bm25plus,0.005028487648524743
ItemKNNCFRecommender,312,3583,rp3beta,tfidf,0.0048591331893195824
ItemKNNCFRecommender,104,1203,rp3beta,tfidf,0.005075216843626436
ItemKNNCFRecommender,88,428,rp3beta,bm25plus,0.004968319587357034
ItemKNNCFRecommender,768,2130,rp3beta,tfidf,0.0046529831668546085
ItemKNNCFRecommender,937,453,rp3beta,bm25plus,0.0045559707827122365
