recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.9115532499476603,0.5376658229536516,146,2.8767482014455386e-05
SLIMElasticNetRecommender,0.7432403819113113,0.6214429558183873,29,2.8767482014455386e-05
SLIMElasticNetRecommender,0.4572185400664498,0.6913900819383145,89,2.8767482014455386e-05
SLIMElasticNetRecommender,0.7303059434557767,0.32120518963341216,268,2.8767482014455386e-05
SLIMElasticNetRecommender,0.6761151071243978,0.123690775484111,19,2.8767482014455386e-05
SLIMElasticNetRecommender,0.12492333911909503,0.4381471658223337,178,2.8767482014455386e-05
SLIMElasticNetRecommender,0.5939899984486048,0.13762977932581477,215,2.8767482014455386e-05
SLIMElasticNetRecommender,0.21840659549906827,0.17993206274633333,155,2.8767482014455386e-05
SLIMElasticNetRecommender,0.5105092995770558,0.3937001945181483,184,2.8767482014455386e-05
SLIMElasticNetRecommender,0.6940382353994909,0.41620102884475496,107,2.8767482014455386e-05
SLIMElasticNetRecommender,0.5958837308667613,0.698814908271437,79,2.8767482014455386e-05
SLIMElasticNetRecommender,0.8658173374177881,0.8337773006691532,49,2.8767482014455386e-05
SLIMElasticNetRecommender,0.9891831248493529,0.7711027236058633,172,2.8767482014455386e-05
SLIMElasticNetRecommender,0.8823078260396641,0.3835072559376581,124,2.8767482014455386e-05
SLIMElasticNetRecommender,0.7523713198395904,0.03479071409265433,64,0.0007388154482568782
SLIMElasticNetRecommender,0.02474671179318766,0.9818145971475895,134,0.000710514658829345
SLIMElasticNetRecommender,0.6218064679061223,0.40811502846882375,58,2.8767482014455386e-05
SLIMElasticNetRecommender,0.6709272602526063,0.18375584186884542,199,2.8767482014455386e-05
SLIMElasticNetRecommender,0.009302542761556176,0.3977006789868459,66,0.003064505831975012
SLIMElasticNetRecommender,0.270916044479071,0.9104978149336349,225,2.8767482014455386e-05
SLIMElasticNetRecommender,0.473169263298038,0.7283869160539368,47,2.8767482014455386e-05
SLIMElasticNetRecommender,0.5789154982490973,0.46275710651726387,15,2.8767482014455386e-05
SLIMElasticNetRecommender,0.15838872159493822,0.6142943622282508,30,2.8767482014455386e-05
SLIMElasticNetRecommender,0.7582260180551549,0.8742654533000022,42,2.8767482014455386e-05
SLIMElasticNetRecommender,0.5770051268422591,0.6594842255860827,43,2.8767482014455386e-05
SLIMElasticNetRecommender,0.059584847879111225,0.8892633858409229,216,2.8767482014455386e-05
SLIMElasticNetRecommender,0.15337539882045514,0.5836795867685289,102,2.8767482014455386e-05
SLIMElasticNetRecommender,0.48090016343781616,0.07673951414829694,168,2.8767482014455386e-05
SLIMElasticNetRecommender,0.022195088562916854,0.6621007043220454,86,0.0013674955617407876
SLIMElasticNetRecommender,0.7331431057510237,0.5458682099484528,76,2.8767482014455386e-05
