recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,91,927,rp3beta,bm25plus,0.005021026735850948
ItemKNNCFRecommender,108,965,rp3beta,bm25plus,0.005023748543188438
ItemKNNCFRecommender,78,894,rp3beta,bm25plus,0.005035440490278273
ItemKNNCFRecommender,67,864,rp3beta,bm25plus,0.005053196575438572
ItemKNNCFRecommender,69,626,rp3beta,bm25plus,0.004998703230632813
ItemKNNCFRecommender,66,864,rp3beta,bm25plus,0.005045831416193923
ItemKNNCFRecommender,80,861,rp3beta,bm25plus,0.005037773450364217
ItemKNNCFRecommender,66,936,rp3beta,bm25plus,0.00503093915689174
ItemKNNCFRecommender,73,912,rp3beta,bm25plus,0.005048903960927828
ItemKNNCFRecommender,65,905,rp3beta,bm25plus,0.005035636272530647
ItemKNNCFRecommender,71,865,rp3beta,bm25plus,0.0050428897932892425
ItemKNNCFRecommender,54,925,rp3beta,bm25plus,0.005022675011269492
ItemKNNCFRecommender,80,806,rp3beta,bm25plus,0.005030014425631196
ItemKNNCFRecommender,64,769,rp3beta,bm25plus,0.0050087324927402714
ItemKNNCFRecommender,93,973,rp3beta,bm25plus,0.005032483607310317
ItemKNNCFRecommender,70,724,rp3beta,bm25plus,0.005011670108423385
ItemKNNCFRecommender,52,880,rp3beta,bm25plus,0.005029938439290274
ItemKNNCFRecommender,74,945,rp3beta,bm25plus,0.005037662086134312
ItemKNNCFRecommender,75,997,rp3beta,bm25plus,0.005049092736987973
ItemKNNCFRecommender,89,1000,rp3beta,bm25plus,0.005043405231384013
ItemKNNCFRecommender,66,975,rp3beta,bm25plus,0.005035318555846917
ItemKNNCFRecommender,86,914,rp3beta,bm25plus,0.005030286416584411
ItemKNNCFRecommender,57,999,rp3beta,bm25plus,0.005034762491784566
ItemKNNCFRecommender,79,969,rp3beta,bm25plus,0.005039652470930278
ItemKNNCFRecommender,72,898,rp3beta,bm25plus,0.005038532612128448
ItemKNNCFRecommender,68,847,rp3beta,bm25plus,0.005056264767561199
ItemKNNCFRecommender,101,814,rp3beta,bm25plus,0.005014701919123614
ItemKNNCFRecommender,68,847,rp3beta,bm25plus,0.005056264767561199
ItemKNNCFRecommender,68,849,rp3beta,bm25plus,0.005055048230738928
ItemKNNCFRecommender,70,846,rp3beta,bm25plus,0.005051892611040162
ItemKNNCFRecommender,69,841,rp3beta,bm25plus,0.005057435981668427
ItemKNNCFRecommender,69,756,rp3beta,bm25plus,0.005020625964107717
ItemKNNCFRecommender,60,838,rp3beta,bm25plus,0.005037269436044565
ItemKNNCFRecommender,180,840,rp3beta,bm25plus,0.004939919896246909
ItemKNNCFRecommender,42,801,rp3beta,bm25plus,0.004978964286898767
ItemKNNCFRecommender,55,820,rp3beta,bm25plus,0.005016532432279422
ItemKNNCFRecommender,82,778,rp3beta,bm25plus,0.005021299249549977
ItemKNNCFRecommender,69,851,rp3beta,bm25plus,0.005058243558575364
ItemKNNCFRecommender,75,851,rp3beta,bm25plus,0.005037144075474651
ItemKNNCFRecommender,69,879,rp3beta,bm25plus,0.005046017715325361
ItemKNNCFRecommender,62,834,rp3beta,bm25plus,0.005039231852996486
ItemKNNCFRecommender,73,853,rp3beta,bm25plus,0.005046831403111489
ItemKNNCFRecommender,78,808,rp3beta,bm25plus,0.005024506679610742
ItemKNNCFRecommender,68,878,rp3beta,bm25plus,0.005044544914390718
ItemKNNCFRecommender,64,904,rp3beta,bm25plus,0.005025086348540848
ItemKNNCFRecommender,56,760,rp3beta,bm25plus,0.005000466644882684
ItemKNNCFRecommender,82,786,rp3beta,bm25plus,0.005022616251624821
ItemKNNCFRecommender,74,850,rp3beta,bm25plus,0.0050365276727080644
ItemKNNCFRecommender,71,825,rp3beta,bm25plus,0.0050368233917812266
ItemKNNCFRecommender,73,923,rp3beta,bm25plus,0.005042794585335429
ItemKNNCFRecommender,61,860,rp3beta,bm25plus,0.005048879351389538
ItemKNNCFRecommender,59,891,rp3beta,bm25plus,0.005033430778209415
ItemKNNCFRecommender,66,866,rp3beta,bm25plus,0.005046214573330342
ItemKNNCFRecommender,61,942,rp3beta,bm25plus,0.005039326282815063
ItemKNNCFRecommender,51,797,rp3beta,bm25plus,0.005003777955492748
ItemKNNCFRecommender,77,231,rp3beta,bm25plus,0.004895027713408243
ItemKNNCFRecommender,142,729,rp3beta,bm25plus,0.0049699292547904375
ItemKNNCFRecommender,70,853,rp3beta,bm25plus,0.005055627527745484
ItemKNNCFRecommender,68,821,rp3beta,bm25plus,0.0050457579357093925
ItemKNNCFRecommender,63,849,rp3beta,bm25plus,0.005048547933791761
ItemKNNCFRecommender,63,839,rp3beta,bm25plus,0.005043797784535614
ItemKNNCFRecommender,67,880,rp3beta,bm25plus,0.005043521786223174
ItemKNNCFRecommender,57,856,rp3beta,bm25plus,0.005031028545290867
ItemKNNCFRecommender,70,830,rp3beta,bm25plus,0.005050534713777827
ItemKNNCFRecommender,63,869,rp3beta,bm25plus,0.005047861768503915
ItemKNNCFRecommender,70,814,rp3beta,tfidf,0.005006218623905415
ItemKNNCFRecommender,79,844,rp3beta,bm25plus,0.005040022836158752
ItemKNNCFRecommender,63,868,rp3beta,bm25plus,0.005046204928525136
ItemKNNCFRecommender,59,823,rp3beta,bm25plus,0.005029918647447604
ItemKNNCFRecommender,65,897,rp3beta,bm25plus,0.005033931924655704
ItemKNNCFRecommender,52,869,rp3beta,bm25plus,0.005023877101681787
ItemKNNCFRecommender,70,849,rp3beta,bm25plus,0.005052408354279486
ItemKNNCFRecommender,70,839,rp3beta,bm25plus,0.005054022484400515
ItemKNNCFRecommender,71,796,rp3beta,bm25plus,0.005045568576150059
ItemKNNCFRecommender,77,778,rp3beta,bm25plus,0.005021585802074366
ItemKNNCFRecommender,83,840,rp3beta,bm25plus,0.005036058675439906
ItemKNNCFRecommender,69,910,rp3beta,bm25plus,0.005042814923142018
ItemKNNCFRecommender,72,854,rp3beta,bm25plus,0.005045327152196567
ItemKNNCFRecommender,67,837,rp3beta,bm25plus,0.005053793274107647
ItemKNNCFRecommender,76,824,rp3beta,bm25plus,0.0050342306190672564
ItemKNNCFRecommender,67,806,rp3beta,bm25plus,0.005038058202793866
ItemKNNCFRecommender,117,837,rp3beta,bm25plus,0.00500331602897687
ItemKNNCFRecommender,59,882,rp3beta,bm25plus,0.005030626251428132
ItemKNNCFRecommender,70,750,rp3beta,bm25plus,0.005012851421764878
ItemKNNCFRecommender,80,826,rp3beta,bm25plus,0.005039323616535886
ItemKNNCFRecommender,75,892,rp3beta,bm25plus,0.0050391751745351805
ItemKNNCFRecommender,65,854,rp3beta,bm25plus,0.005047835552799631
ItemKNNCFRecommender,62,848,rp3beta,bm25plus,0.0050485222653116986
ItemKNNCFRecommender,67,692,rp3beta,bm25plus,0.005006738179407821
ItemKNNCFRecommender,55,808,rp3beta,bm25plus,0.005008534527389485
ItemKNNCFRecommender,72,869,rp3beta,bm25plus,0.005040198192517126
ItemKNNCFRecommender,61,494,rp3beta,bm25plus,0.004945551081848606
ItemKNNCFRecommender,68,835,rp3beta,bm25plus,0.005053986095616368
ItemKNNCFRecommender,76,791,rp3beta,tfidf,0.004991428318844113
ItemKNNCFRecommender,69,833,rp3beta,bm25plus,0.005052257140149244
ItemKNNCFRecommender,70,831,rp3beta,bm25plus,0.0050498949288695135
ItemKNNCFRecommender,68,776,rp3beta,bm25plus,0.0050253108307714576
ItemKNNCFRecommender,71,802,rp3beta,bm25plus,0.005041739631374561
ItemKNNCFRecommender,80,834,rp3beta,bm25plus,0.005039367153235528
ItemKNNCFRecommender,72,819,rp3beta,bm25plus,0.005036191284782399
ItemKNNCFRecommender,75,833,rp3beta,bm25plus,0.005035152762531008
ItemKNNCFRecommender,67,882,rp3beta,bm25plus,0.005043411844529051
ItemKNNCFRecommender,85,853,rp3beta,bm25plus,0.005027366135362228
ItemKNNCFRecommender,69,821,rp3beta,bm25plus,0.005045801043915451
ItemKNNCFRecommender,78,839,rp3beta,bm25plus,0.00503270035797565
ItemKNNCFRecommender,73,876,rp3beta,bm25plus,0.005041246313579685
ItemKNNCFRecommender,65,808,rp3beta,bm25plus,0.005027603926490134
ItemKNNCFRecommender,59,863,rp3beta,bm25plus,0.005038260390260189
ItemKNNCFRecommender,65,860,rp3beta,bm25plus,0.005045551234425642
ItemKNNCFRecommender,70,836,rp3beta,bm25plus,0.005049963075993104
ItemKNNCFRecommender,71,833,rp3beta,bm25plus,0.005045442620743786
ItemKNNCFRecommender,69,897,rp3beta,bm25plus,0.005040012665569116
ItemKNNCFRecommender,75,784,rp3beta,bm25plus,0.005027568653017708
ItemKNNCFRecommender,80,845,rp3beta,bm25plus,0.0050475661980991056
ItemKNNCFRecommender,67,818,rp3beta,bm25plus,0.005046231686116924
ItemKNNCFRecommender,73,795,rp3beta,bm25plus,0.005042258190585566
