recommender,alpha,l1_ratio,TopK,MAP
RP3betaRecommender,0.7109776164502792,0.4708084739979119,499,0.004598500157831061
RP3betaRecommender,0.29229083310974613,0.6978800189873986,414,0.003117574595658356
RP3betaRecommender,0.5595876730027817,0.7895980013731133,333,0.0020612835620222136
RP3betaRecommender,0.7524042815503085,0.2275155887555096,544,0.004883872152120339
RP3betaRecommender,0.5639779126513799,0.5104933815542333,788,0.0041628452667903755
RP3betaRecommender,0.5982280372897086,0.1385474447504696,899,0.004678417121900191
RP3betaRecommender,0.5618936342155813,0.5175860067939889,671,0.004286601432694346
RP3betaRecommender,0.815823778333764,0.4536230414393838,285,0.004750411892520325
RP3betaRecommender,0.6374146369597468,0.23084026153109846,877,0.004760636902125345
RP3betaRecommender,0.14081706012603112,0.46400076693636305,213,0.004522788228998295
RP3betaRecommender,0.8832289804669493,0.2702472296974658,27,0.0042664915463951235
RP3betaRecommender,0.3773530167327516,0.1224614859164837,974,0.004615884377932698
RP3betaRecommender,0.7223917353175806,0.29015574392025434,635,0.004862369159557977
RP3betaRecommender,0.7364850962533054,0.31602983081310443,650,0.004826190974216544
RP3betaRecommender,0.4101843407903858,0.33590679286865816,624,0.004856857337904274
RP3betaRecommender,0.7617381700422057,0.21145852090307918,576,0.004852741306726729
RP3betaRecommender,0.8908458777332602,0.3588899875698282,744,0.004540061781270757
RP3betaRecommender,0.6731362520421871,0.6621299721999835,500,0.0030541200160170436
RP3betaRecommender,0.4763309466076718,0.3824821214139399,153,0.004827086747303344
RP3betaRecommender,0.7953716590044443,0.19010216171911354,398,0.004888764210653997
RP3betaRecommender,0.8018730385321287,0.16931781508393556,382,0.004864529049021654
RP3betaRecommender,0.8040405138388943,0.18322692281015318,406,0.004869988620542021
RP3betaRecommender,0.8068142903029948,0.19995691153003248,447,0.004879034186511779
RP3betaRecommender,0.8523972334853632,0.11814707028244,509,0.004793943724219467
RP3betaRecommender,0.6529119479462901,0.23938052959106298,253,0.004976374672554076
RP3betaRecommender,0.6537852827836732,0.2566244444522143,241,0.004985351963559267
RP3betaRecommender,0.47606617110307536,0.4034778114927366,126,0.004752082300013422
RP3betaRecommender,0.6552044958103898,0.5762048889145327,255,0.004309824878146903
