recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,176,1487,dice,tfidf,0.01643810520061692
ItemKNNCFRecommender,60,1101,cosine,bm25,0.01723451041374921
ItemKNNCFRecommender,167,142,asym,tfidf,0.01623741743932404
ItemKNNCFRecommender,51,1930,jaccard,bm25plus,0.01719168936886761
ItemKNNCFRecommender,135,318,dice,tfidf,0.016170047218089637
ItemKNNCFRecommender,90,386,cosine,tfidf,0.016326433554169642
ItemKNNCFRecommender,20,1922,asym,tfidf,0.016553648733221283
ItemKNNCFRecommender,131,1886,cosine,tfidf,0.01656712956100477
ItemKNNCFRecommender,84,408,asym,bm25,0.017184175415559035
ItemKNNCFRecommender,49,1546,dice,tfidf,0.016409891972241686
ItemKNNCFRecommender,17,889,rp3beta,bm25,0.016864257809662237
ItemKNNCFRecommender,55,922,jaccard,bm25plus,0.01708855873376663
ItemKNNCFRecommender,58,1226,jaccard,bm25plus,0.017116092458953448
ItemKNNCFRecommender,68,671,jaccard,bm25,0.01734661267843669
ItemKNNCFRecommender,110,711,cosine,bm25,0.01729053930214444
ItemKNNCFRecommender,120,685,rp3beta,bm25,0.015263932068037778
ItemKNNCFRecommender,100,625,jaccard,bm25,0.017327107126214887
ItemKNNCFRecommender,152,628,jaccard,bm25,0.01733496254143142
ItemKNNCFRecommender,161,507,jaccard,bm25,0.017280121627149137
ItemKNNCFRecommender,189,132,jaccard,bm25,0.01705013954881243
ItemKNNCFRecommender,145,1249,jaccard,bm25,0.017416905335972677
ItemKNNCFRecommender,146,1340,jaccard,bm25,0.01743781277514017
ItemKNNCFRecommender,77,1427,jaccard,bm25,0.017416850596877576
ItemKNNCFRecommender,144,1406,jaccard,bm25,0.017439505083097596
ItemKNNCFRecommender,147,1693,jaccard,bm25,0.01744544814970891
ItemKNNCFRecommender,124,1538,rp3beta,bm25,0.015280441078896326
ItemKNNCFRecommender,200,1711,jaccard,bm25plus,0.0171919983356119
ItemKNNCFRecommender,145,1721,jaccard,bm25,0.017447636977411727
ItemKNNCFRecommender,175,1721,jaccard,bm25,0.017449879802070543
ItemKNNCFRecommender,176,1736,dice,bm25,0.017390856421243005
ItemKNNCFRecommender,183,1681,jaccard,bm25plus,0.01719098908400865
ItemKNNCFRecommender,163,1799,jaccard,bm25,0.017448763809640774
ItemKNNCFRecommender,166,1807,jaccard,bm25,0.017454630373908653
ItemKNNCFRecommender,166,1820,jaccard,bm25,0.01745455183270334
ItemKNNCFRecommender,166,1825,asym,bm25,0.017278346574497606
ItemKNNCFRecommender,199,1971,jaccard,bm25,0.01746830183438355
ItemKNNCFRecommender,197,1997,dice,bm25,0.017396715502188922
ItemKNNCFRecommender,181,1592,cosine,bm25,0.01725116636691502
ItemKNNCFRecommender,171,1998,jaccard,tfidf,0.01654270310210348
ItemKNNCFRecommender,184,1852,asym,bm25plus,0.016984684651813225
ItemKNNCFRecommender,193,1623,rp3beta,bm25,0.014653394224591896
ItemKNNCFRecommender,158,1809,jaccard,bm25,0.017452449208268498
ItemKNNCFRecommender,157,1904,jaccard,bm25,0.017468292017454538
ItemKNNCFRecommender,160,1915,jaccard,bm25,0.01746694303649753
ItemKNNCFRecommender,133,1916,jaccard,tfidf,0.016537373818410302
ItemKNNCFRecommender,170,1927,dice,bm25,0.017390775891234864
ItemKNNCFRecommender,157,1995,cosine,bm25,0.01727181303209124
ItemKNNCFRecommender,137,1875,jaccard,tfidf,0.016534636107312307
ItemKNNCFRecommender,189,1790,asym,bm25,0.017280769598190387
ItemKNNCFRecommender,34,1020,jaccard,bm25,0.01737640579011786
ItemKNNCFRecommender,113,1627,jaccard,bm25plus,0.017173910567862216
ItemKNNCFRecommender,157,1800,jaccard,bm25,0.017448975058942766
