recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,189,1893,jaccard,bm25,0.01746543662389909
ItemKNNCFRecommender,197,1742,jaccard,tfidf,0.016521230226809125
ItemKNNCFRecommender,192,1946,jaccard,bm25,0.017464448677113244
ItemKNNCFRecommender,200,1962,jaccard,bm25,0.01746692298362902
ItemKNNCFRecommender,200,1938,jaccard,bm25,0.01747027614966205
ItemKNNCFRecommender,200,1830,jaccard,bm25,0.017458727178419845
ItemKNNCFRecommender,185,1948,jaccard,bm25,0.01746495701497283
ItemKNNCFRecommender,195,1912,rp3beta,bm25,0.01464291947065726
ItemKNNCFRecommender,189,1875,jaccard,bm25plus,0.017206588862958113
ItemKNNCFRecommender,26,1790,asym,bm25,0.0172640110119071
ItemKNNCFRecommender,55,1665,jaccard,bm25,0.01743093268421708
ItemKNNCFRecommender,180,1950,jaccard,bm25,0.01746519720877543
ItemKNNCFRecommender,196,117,jaccard,bm25,0.017029121537238793
ItemKNNCFRecommender,185,1966,jaccard,bm25,0.017466269509194055
ItemKNNCFRecommender,175,1879,jaccard,bm25,0.01746668229971132
ItemKNNCFRecommender,191,1959,jaccard,bm25,0.0174655393200424
ItemKNNCFRecommender,198,1909,jaccard,bm25,0.017468918271131107
ItemKNNCFRecommender,200,1834,jaccard,bm25,0.01746117716952741
ItemKNNCFRecommender,195,1906,jaccard,bm25,0.017470083116386766
ItemKNNCFRecommender,193,1909,jaccard,bm25,0.017468125022951506
ItemKNNCFRecommender,181,1734,cosine,bm25,0.017272711944415643
ItemKNNCFRecommender,194,1907,jaccard,tfidf,0.01654261751254176
ItemKNNCFRecommender,197,1854,jaccard,bm25,0.01746240804106337
ItemKNNCFRecommender,200,1916,jaccard,bm25,0.01746926416662158
ItemKNNCFRecommender,185,1904,jaccard,bm25,0.01747100113576212
ItemKNNCFRecommender,186,1895,jaccard,bm25,0.017469097466546037
ItemKNNCFRecommender,186,1802,dice,bm25,0.017378318034141135
ItemKNNCFRecommender,183,1877,jaccard,bm25,0.017467392670540396
ItemKNNCFRecommender,195,1827,jaccard,bm25,0.017458381416233612
ItemKNNCFRecommender,177,1005,rp3beta,bm25,0.014747758584328438
ItemKNNCFRecommender,189,1770,asym,bm25plus,0.016987501828888106
ItemKNNCFRecommender,196,1905,jaccard,bm25,0.017468625183563433
ItemKNNCFRecommender,197,1910,jaccard,bm25,0.017469882531773617
ItemKNNCFRecommender,198,1898,jaccard,bm25,0.017467230955096218
ItemKNNCFRecommender,186,1919,jaccard,bm25,0.017472561657130643
ItemKNNCFRecommender,187,1850,jaccard,bm25,0.017459447108867723
ItemKNNCFRecommender,196,1905,jaccard,bm25,0.017468625183563433
ItemKNNCFRecommender,197,1810,jaccard,bm25,0.017458167660885707
ItemKNNCFRecommender,183,285,jaccard,bm25,0.017187661768667584
ItemKNNCFRecommender,179,1920,jaccard,bm25,0.017471286494317728
ItemKNNCFRecommender,174,1678,jaccard,bm25,0.017446532629159815
ItemKNNCFRecommender,187,1727,jaccard,bm25,0.017455242808146712
ItemKNNCFRecommender,179,1929,jaccard,bm25,0.01747011250953641
ItemKNNCFRecommender,179,1883,jaccard,bm25,0.017465509857844397
ItemKNNCFRecommender,200,1915,jaccard,bm25,0.017469298877994952
ItemKNNCFRecommender,200,1846,jaccard,bm25,0.01746278580885797
ItemKNNCFRecommender,183,1913,jaccard,bm25,0.017468840919735346
ItemKNNCFRecommender,183,1777,jaccard,bm25,0.017453682320712243
ItemKNNCFRecommender,178,808,jaccard,tfidf,0.016413194255554504
ItemKNNCFRecommender,188,1920,jaccard,bm25,0.017471331737748914
ItemKNNCFRecommender,188,1862,cosine,bm25,0.017280027949002682
ItemKNNCFRecommender,181,1927,jaccard,bm25,0.017468157861994543
ItemKNNCFRecommender,186,1924,jaccard,bm25,0.017470905272600343
ItemKNNCFRecommender,167,1809,jaccard,bm25,0.017456404503434286
ItemKNNCFRecommender,185,1926,jaccard,bm25,0.017468581190746523
ItemKNNCFRecommender,174,1866,jaccard,bm25,0.017465406403986587
ItemKNNCFRecommender,190,1965,jaccard,bm25,0.01746553295184101
ItemKNNCFRecommender,180,1834,dice,bm25,0.01738198282433139
ItemKNNCFRecommender,186,1934,jaccard,bm25plus,0.017199553454102623
ItemKNNCFRecommender,192,508,jaccard,bm25,0.017285463584849378
ItemKNNCFRecommender,173,1879,jaccard,bm25,0.017466370379136467
ItemKNNCFRecommender,189,1969,asym,bm25,0.017277293124488113
ItemKNNCFRecommender,197,1910,jaccard,bm25,0.017469882531773617
ItemKNNCFRecommender,200,1917,jaccard,bm25,0.017469833111266122
