recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,126,1118,rp3beta,tfidf,0.015539587346717542
ItemKNNCFRecommender,197,1081,rp3beta,bm25,0.014592679029761904
ItemKNNCFRecommender,69,548,cosine,tfidf,0.016432909349151488
ItemKNNCFRecommender,143,1839,asym,tfidf,0.016560716500231644
ItemKNNCFRecommender,23,1315,dice,bm25,0.017314533497918047
ItemKNNCFRecommender,152,852,cosine,bm25,0.01729759213844541
ItemKNNCFRecommender,35,1115,rp3beta,bm25plus,0.01660679623335599
ItemKNNCFRecommender,14,1778,jaccard,tfidf,0.016513226378375902
ItemKNNCFRecommender,27,1302,rp3beta,bm25plus,0.016722871806248686
ItemKNNCFRecommender,52,1422,asym,tfidf,0.0165453295871643
ItemKNNCFRecommender,90,271,dice,bm25,0.017093941101202336
ItemKNNCFRecommender,169,687,dice,bm25,0.017301312956635655
ItemKNNCFRecommender,176,691,dice,bm25,0.01729994496879223
ItemKNNCFRecommender,100,139,dice,bm25,0.01697601607544525
ItemKNNCFRecommender,121,1528,dice,bm25,0.017361963037667277
ItemKNNCFRecommender,120,1637,dice,bm25,0.017357975169162102
ItemKNNCFRecommender,123,1610,jaccard,bm25plus,0.017180354223823163
ItemKNNCFRecommender,88,1582,dice,bm25,0.01735381746202287
ItemKNNCFRecommender,120,1644,dice,bm25,0.01735207565533603
ItemKNNCFRecommender,67,1975,dice,bm25,0.017362628412926146
ItemKNNCFRecommender,51,1831,asym,bm25plus,0.016999146247587988
ItemKNNCFRecommender,81,1976,dice,bm25,0.017367291440178644
ItemKNNCFRecommender,72,1962,dice,bm25,0.017364066108822563
ItemKNNCFRecommender,69,2000,dice,bm25,0.017363852298211965
ItemKNNCFRecommender,74,1999,dice,bm25,0.017369372650349
ItemKNNCFRecommender,87,1795,jaccard,bm25,0.017434397475832947
ItemKNNCFRecommender,90,1791,jaccard,bm25,0.017435939595595373
ItemKNNCFRecommender,105,1759,jaccard,bm25,0.017434338436683166
ItemKNNCFRecommender,104,1759,jaccard,bm25plus,0.017178678586443962
ItemKNNCFRecommender,107,1284,jaccard,bm25,0.017408068304208695
ItemKNNCFRecommender,139,1490,jaccard,tfidf,0.01648916564166755
ItemKNNCFRecommender,107,1297,jaccard,bm25,0.017406181429087886
ItemKNNCFRecommender,95,991,jaccard,bm25,0.017370296344862104
ItemKNNCFRecommender,107,1730,jaccard,bm25,0.017443173766376763
ItemKNNCFRecommender,131,1757,jaccard,bm25,0.017439254328936612
ItemKNNCFRecommender,148,1414,jaccard,bm25,0.01744123531111556
ItemKNNCFRecommender,141,1425,cosine,tfidf,0.0165636899823761
ItemKNNCFRecommender,157,1677,jaccard,bm25,0.01744259957792968
ItemKNNCFRecommender,162,1687,jaccard,bm25,0.01744540614914748
ItemKNNCFRecommender,157,1187,jaccard,bm25,0.01741186875935909
ItemKNNCFRecommender,176,1415,rp3beta,tfidf,0.015100641382376823
ItemKNNCFRecommender,190,1677,jaccard,bm25,0.01744989993214494
ItemKNNCFRecommender,198,1877,jaccard,bm25,0.017465659628395053
ItemKNNCFRecommender,197,1884,jaccard,bm25,0.017463358216258582
ItemKNNCFRecommender,200,1868,cosine,bm25,0.0172817078600318
ItemKNNCFRecommender,187,1859,jaccard,bm25plus,0.01720246069541874
ItemKNNCFRecommender,189,1890,asym,bm25,0.017279101093314504
ItemKNNCFRecommender,191,1724,jaccard,bm25,0.01745288090110597
ItemKNNCFRecommender,191,1534,rp3beta,tfidf,0.014994566670249102
ItemKNNCFRecommender,178,1683,jaccard,bm25,0.017449167752243717
ItemKNNCFRecommender,181,1908,jaccard,bm25,0.017472022458113152
ItemKNNCFRecommender,179,1913,jaccard,bm25,0.017468982090092563
ItemKNNCFRecommender,182,1910,jaccard,bm25,0.017471097925418875
ItemKNNCFRecommender,168,1910,jaccard,bm25,0.01746971908941032
ItemKNNCFRecommender,168,1899,cosine,bm25,0.017268407067817678
ItemKNNCFRecommender,182,1899,jaccard,bm25,0.01746980631131347
ItemKNNCFRecommender,181,1928,asym,bm25plus,0.017000549891969138
ItemKNNCFRecommender,169,357,jaccard,bm25,0.017201339436348873
ItemKNNCFRecommender,181,1832,rp3beta,bm25,0.01475323505589543
ItemKNNCFRecommender,166,1918,jaccard,bm25,0.017468914167416607
ItemKNNCFRecommender,163,1954,jaccard,bm25,0.01746232892115568
ItemKNNCFRecommender,171,1913,jaccard,bm25,0.017467618970523475
ItemKNNCFRecommender,172,1814,jaccard,bm25,0.017454498333117022
ItemKNNCFRecommender,152,1936,jaccard,bm25,0.017465221469232965
ItemKNNCFRecommender,163,1608,jaccard,bm25,0.017458372324309992
ItemKNNCFRecommender,184,1815,jaccard,bm25,0.017455238673689605
ItemKNNCFRecommender,173,1991,jaccard,bm25plus,0.017201372790918254
ItemKNNCFRecommender,149,761,asym,bm25,0.017300968663647862
ItemKNNCFRecommender,133,1920,jaccard,bm25,0.017465217584386135
ItemKNNCFRecommender,166,1580,jaccard,tfidf,0.016501543968714696
ItemKNNCFRecommender,157,514,cosine,bm25,0.017275656733023642
ItemKNNCFRecommender,196,1830,jaccard,bm25,0.017457635651663462
ItemKNNCFRecommender,183,1908,jaccard,bm25,0.01747245613300433
ItemKNNCFRecommender,182,1925,jaccard,bm25,0.017468980994631775
ItemKNNCFRecommender,184,1998,jaccard,bm25,0.017468996862825038
