recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,120,490,cosine,bm25plus,0.04453717390146359
ItemKNNCFRecommender,149,927,dice,bm25,0.04583030555896306
ItemKNNCFRecommender,21,992,jaccard,bm25plus,0.04477375647238876
ItemKNNCFRecommender,27,1081,dice,bm25plus,0.044435253135277464
ItemKNNCFRecommender,39,866,jaccard,bm25plus,0.04485427906096127
ItemKNNCFRecommender,90,589,jaccard,bm25,0.045939373645782045
ItemKNNCFRecommender,62,1746,cosine,bm25plus,0.04416801918092746
ItemKNNCFRecommender,107,375,rp3beta,bm25,0.039650402153128435
ItemKNNCFRecommender,151,1051,cosine,bm25plus,0.04438395955177885
ItemKNNCFRecommender,27,1190,jaccard,bm25plus,0.044779345417156835
ItemKNNCFRecommender,10,430,jaccard,bm25,0.04576311982187652
ItemKNNCFRecommender,158,1723,cosine,tfidf,0.043565253613758785
ItemKNNCFRecommender,152,384,rp3beta,bm25,0.038331402001317814
ItemKNNCFRecommender,51,1527,rp3beta,tfidf,0.04219808726038209
ItemKNNCFRecommender,64,1659,cosine,tfidf,0.04359856227987908
ItemKNNCFRecommender,199,1696,rp3beta,bm25plus,0.03822958914920908
ItemKNNCFRecommender,192,1141,jaccard,bm25plus,0.04481742938973599
ItemKNNCFRecommender,176,100,cosine,tfidf,0.043525840816037255
ItemKNNCFRecommender,17,573,asym,bm25plus,0.04462625655972737
ItemKNNCFRecommender,180,1162,asym,bm25plus,0.04426083369541308
ItemKNNCFRecommender,171,1130,dice,tfidf,0.04349850585895301
ItemKNNCFRecommender,81,1056,dice,tfidf,0.04327215748789995
ItemKNNCFRecommender,173,446,rp3beta,tfidf,0.038454532782108454
ItemKNNCFRecommender,188,210,cosine,tfidf,0.043669017700201186
ItemKNNCFRecommender,129,318,cosine,bm25plus,0.044528497326886574
ItemKNNCFRecommender,93,787,asym,bm25,0.045372087116428435
ItemKNNCFRecommender,87,1112,cosine,bm25,0.04502634477918351
ItemKNNCFRecommender,98,975,rp3beta,tfidf,0.04049306713766442
ItemKNNCFRecommender,71,1341,dice,bm25,0.045825152757625394
ItemKNNCFRecommender,165,1532,asym,tfidf,0.043579020463329655
ItemKNNCFRecommender,180,1581,jaccard,tfidf,0.04382691506298871
ItemKNNCFRecommender,28,1468,rp3beta,bm25plus,0.0429940112619163
ItemKNNCFRecommender,149,1559,jaccard,bm25plus,0.044930198334884576
ItemKNNCFRecommender,71,1658,rp3beta,tfidf,0.041419958950740084
ItemKNNCFRecommender,57,1185,cosine,bm25plus,0.04425721314712921
ItemKNNCFRecommender,118,915,asym,bm25plus,0.044518158227438244
ItemKNNCFRecommender,186,724,jaccard,tfidf,0.04381652951151895
ItemKNNCFRecommender,129,822,dice,bm25plus,0.044613569129338615
ItemKNNCFRecommender,151,912,asym,tfidf,0.04388637164130116
