recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,76,391,rp3beta,bm25plus,0.041413680770279376
ItemKNNCFRecommender,128,412,rp3beta,tfidf,0.03968272250600183
ItemKNNCFRecommender,162,1217,rp3beta,bm25plus,0.03891249169504659
ItemKNNCFRecommender,153,674,rp3beta,bm25plus,0.039044154466166305
ItemKNNCFRecommender,159,1218,rp3beta,tfidf,0.03887459819739393
ItemKNNCFRecommender,60,574,rp3beta,tfidf,0.04206157241329167
ItemKNNCFRecommender,88,551,rp3beta,bm25plus,0.04086252455369959
ItemKNNCFRecommender,85,764,rp3beta,tfidf,0.040949369472795975
ItemKNNCFRecommender,78,1991,rp3beta,bm25plus,0.04116316384283089
ItemKNNCFRecommender,92,922,rp3beta,tfidf,0.04069636859625191
ItemKNNCFRecommender,166,1741,rp3beta,tfidf,0.038750871660329776
ItemKNNCFRecommender,160,310,rp3beta,bm25plus,0.03896249555545531
ItemKNNCFRecommender,36,130,rp3beta,tfidf,0.043592796636170376
ItemKNNCFRecommender,39,632,rp3beta,bm25plus,0.042902017588582725
ItemKNNCFRecommender,137,405,rp3beta,tfidf,0.03941426055680311
ItemKNNCFRecommender,68,1440,rp3beta,tfidf,0.041464910226701845
ItemKNNCFRecommender,16,1546,rp3beta,bm25plus,0.043341937864090095
ItemKNNCFRecommender,48,162,rp3beta,bm25plus,0.04288757628700599
ItemKNNCFRecommender,99,100,rp3beta,bm25plus,0.04118585893822885
ItemKNNCFRecommender,153,543,rp3beta,tfidf,0.038969406649913364
ItemKNNCFRecommender,66,569,rp3beta,tfidf,0.04171339415480677
ItemKNNCFRecommender,188,263,rp3beta,bm25plus,0.038332856026273954
ItemKNNCFRecommender,156,1036,rp3beta,bm25plus,0.03903611646790577
ItemKNNCFRecommender,178,998,rp3beta,tfidf,0.038371266456807405
ItemKNNCFRecommender,98,266,rp3beta,bm25plus,0.040698029044607655
ItemKNNCFRecommender,40,611,rp3beta,tfidf,0.04297054203542438
ItemKNNCFRecommender,127,1556,rp3beta,bm25plus,0.03976434906571293
ItemKNNCFRecommender,91,201,rp3beta,bm25plus,0.04110438714163071
ItemKNNCFRecommender,182,516,rp3beta,bm25plus,0.038433441889876636
ItemKNNCFRecommender,80,154,rp3beta,bm25plus,0.04171916119462931
ItemKNNCFRecommender,160,186,rp3beta,bm25plus,0.03897435678477388
ItemKNNCFRecommender,104,813,rp3beta,tfidf,0.04031118962187208
ItemKNNCFRecommender,67,557,rp3beta,tfidf,0.04166153883331321
ItemKNNCFRecommender,11,1722,rp3beta,bm25plus,0.0435310032507416
ItemKNNCFRecommender,95,1049,rp3beta,bm25plus,0.04058772383930867
ItemKNNCFRecommender,157,389,rp3beta,bm25plus,0.03907108856745786
ItemKNNCFRecommender,167,1965,rp3beta,tfidf,0.03874902634504312
ItemKNNCFRecommender,156,725,rp3beta,bm25plus,0.03894775105362369
ItemKNNCFRecommender,16,1295,rp3beta,tfidf,0.04384855766962507
ItemKNNCFRecommender,151,1924,rp3beta,bm25plus,0.039261699913886595
ItemKNNCFRecommender,17,469,rp3beta,tfidf,0.04425172612500961
ItemKNNCFRecommender,139,405,rp3beta,tfidf,0.03934673026841654
ItemKNNCFRecommender,155,1246,rp3beta,tfidf,0.038969391007009975
ItemKNNCFRecommender,169,946,rp3beta,tfidf,0.038546904117818255
ItemKNNCFRecommender,118,1574,rp3beta,bm25plus,0.04001539665992746
ItemKNNCFRecommender,14,1792,rp3beta,bm25plus,0.04342043597441195
ItemKNNCFRecommender,78,266,rp3beta,bm25plus,0.041527724031469
ItemKNNCFRecommender,185,677,rp3beta,bm25plus,0.038278235417920886
