recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,122,429,rp3beta,bm25plus,0.03986835236566974
ItemKNNCFRecommender,169,1759,rp3beta,tfidf,0.03870779932589866
ItemKNNCFRecommender,193,1013,rp3beta,bm25plus,0.038209987426971716
ItemKNNCFRecommender,72,1811,rp3beta,tfidf,0.04143448698068347
ItemKNNCFRecommender,178,1253,rp3beta,tfidf,0.03842216700981282
ItemKNNCFRecommender,132,556,rp3beta,bm25plus,0.03959170322008699
ItemKNNCFRecommender,99,1886,rp3beta,bm25plus,0.040540036617512994
ItemKNNCFRecommender,200,1223,rp3beta,tfidf,0.03796750164306395
ItemKNNCFRecommender,32,987,rp3beta,bm25plus,0.04292590147492049
ItemKNNCFRecommender,25,1164,rp3beta,tfidf,0.043445890986339074
ItemKNNCFRecommender,18,1135,rp3beta,tfidf,0.04383342847731497
ItemKNNCFRecommender,20,1103,rp3beta,bm25plus,0.04337406339117755
ItemKNNCFRecommender,183,762,rp3beta,bm25plus,0.03836191839176046
ItemKNNCFRecommender,113,198,rp3beta,tfidf,0.04015910826384287
ItemKNNCFRecommender,177,221,rp3beta,bm25plus,0.03860146142209606
ItemKNNCFRecommender,172,937,rp3beta,bm25plus,0.0386792403907354
ItemKNNCFRecommender,142,587,rp3beta,bm25plus,0.039344380509673475
ItemKNNCFRecommender,156,1451,rp3beta,tfidf,0.03898949408124418
ItemKNNCFRecommender,87,1273,rp3beta,tfidf,0.0408952917956436
ItemKNNCFRecommender,49,1205,rp3beta,bm25plus,0.04217824357586141
ItemKNNCFRecommender,102,385,rp3beta,bm25plus,0.0405479880630528
ItemKNNCFRecommender,108,1862,rp3beta,bm25plus,0.0403051525087151
ItemKNNCFRecommender,69,1219,rp3beta,tfidf,0.04144776669018935
ItemKNNCFRecommender,12,322,rp3beta,tfidf,0.04443905194792408
ItemKNNCFRecommender,171,477,rp3beta,bm25plus,0.038681451251542466
ItemKNNCFRecommender,84,426,rp3beta,bm25plus,0.04111671979477413
ItemKNNCFRecommender,40,1960,rp3beta,bm25plus,0.042515705860665276
ItemKNNCFRecommender,121,1215,rp3beta,bm25plus,0.03988915281144547
ItemKNNCFRecommender,116,1552,rp3beta,tfidf,0.039965647600707664
ItemKNNCFRecommender,196,111,rp3beta,bm25plus,0.0384396654593795
ItemKNNCFRecommender,16,858,rp3beta,bm25plus,0.04363466148513596
ItemKNNCFRecommender,20,1031,rp3beta,tfidf,0.04369741525746046
ItemKNNCFRecommender,50,1098,rp3beta,tfidf,0.042318752069080194
ItemKNNCFRecommender,26,441,rp3beta,tfidf,0.043730421659953445
ItemKNNCFRecommender,151,309,rp3beta,tfidf,0.03906921650554528
ItemKNNCFRecommender,182,197,rp3beta,tfidf,0.03829126813886203
ItemKNNCFRecommender,107,131,rp3beta,bm25plus,0.04079644859719684
ItemKNNCFRecommender,78,1341,rp3beta,bm25plus,0.041116558216778544
ItemKNNCFRecommender,72,1629,rp3beta,tfidf,0.04138048158592209
ItemKNNCFRecommender,44,1876,rp3beta,tfidf,0.0425775304671653
ItemKNNCFRecommender,79,358,rp3beta,bm25plus,0.04131441008122983
ItemKNNCFRecommender,104,1837,rp3beta,bm25plus,0.04037879392919074
ItemKNNCFRecommender,124,1566,rp3beta,tfidf,0.039774109022370906
ItemKNNCFRecommender,71,1921,rp3beta,tfidf,0.041469456881944734
ItemKNNCFRecommender,160,774,rp3beta,bm25plus,0.03888979161456252
ItemKNNCFRecommender,126,1750,rp3beta,tfidf,0.039722358156811535
ItemKNNCFRecommender,131,417,rp3beta,tfidf,0.03961834908679406
ItemKNNCFRecommender,143,1215,rp3beta,bm25plus,0.0394224645305462
ItemKNNCFRecommender,52,1833,rp3beta,tfidf,0.04221235793140531
ItemKNNCFRecommender,60,1423,rp3beta,bm25plus,0.04176287504563609
ItemKNNCFRecommender,188,412,rp3beta,tfidf,0.03812318358096526
ItemKNNCFRecommender,42,394,rp3beta,tfidf,0.042973275958613416
ItemKNNCFRecommender,157,1108,rp3beta,tfidf,0.03891051310928539
ItemKNNCFRecommender,131,380,rp3beta,bm25plus,0.039639281615170587
ItemKNNCFRecommender,15,1333,rp3beta,tfidf,0.043972521558265844
ItemKNNCFRecommender,110,951,rp3beta,bm25plus,0.04009522112729418
ItemKNNCFRecommender,89,1082,rp3beta,bm25plus,0.04085009324727671
ItemKNNCFRecommender,64,111,rp3beta,bm25plus,0.04246112387179088
ItemKNNCFRecommender,173,1470,rp3beta,tfidf,0.03855630304867064
ItemKNNCFRecommender,48,1560,rp3beta,tfidf,0.04233915323716064
ItemKNNCFRecommender,149,823,rp3beta,bm25plus,0.03912075663079793
ItemKNNCFRecommender,71,1009,rp3beta,tfidf,0.04139432983155574
ItemKNNCFRecommender,145,827,rp3beta,tfidf,0.03915674949418988
ItemKNNCFRecommender,154,1253,rp3beta,tfidf,0.038988531542232634
ItemKNNCFRecommender,122,1797,rp3beta,bm25plus,0.03997007370939682
ItemKNNCFRecommender,135,164,rp3beta,bm25plus,0.039755269747148964
ItemKNNCFRecommender,60,1075,rp3beta,tfidf,0.041863012301734996
ItemKNNCFRecommender,167,1409,rp3beta,bm25plus,0.038860846611367426
ItemKNNCFRecommender,168,1806,rp3beta,bm25plus,0.03888238751446008
