recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,53,839,rp3beta,bm25plus,0.04206659622620439
ItemKNNCFRecommender,107,1557,rp3beta,bm25plus,0.040288215509228835
ItemKNNCFRecommender,50,1409,rp3beta,bm25plus,0.04215767087409936
ItemKNNCFRecommender,85,858,rp3beta,bm25plus,0.04091035952635035
ItemKNNCFRecommender,130,1564,rp3beta,tfidf,0.039602791629318596
ItemKNNCFRecommender,88,1493,rp3beta,bm25plus,0.04085800694432462
ItemKNNCFRecommender,182,1602,rp3beta,bm25plus,0.03857876651411418
ItemKNNCFRecommender,165,816,rp3beta,tfidf,0.03863659271529488
ItemKNNCFRecommender,163,1357,rp3beta,bm25plus,0.03891925996126369
ItemKNNCFRecommender,174,1644,rp3beta,tfidf,0.03856082355077177
ItemKNNCFRecommender,59,649,rp3beta,bm25plus,0.04190652881856848
ItemKNNCFRecommender,140,1931,rp3beta,bm25plus,0.03953978378147658
ItemKNNCFRecommender,78,721,rp3beta,bm25plus,0.041222292328051864
ItemKNNCFRecommender,93,246,rp3beta,tfidf,0.04077739324891175
ItemKNNCFRecommender,122,1070,rp3beta,bm25plus,0.039815428306804346
ItemKNNCFRecommender,116,1686,rp3beta,bm25plus,0.04010533742390345
ItemKNNCFRecommender,88,1401,rp3beta,bm25plus,0.04079971981869274
ItemKNNCFRecommender,116,988,rp3beta,tfidf,0.03992511102369015
ItemKNNCFRecommender,140,609,rp3beta,bm25plus,0.03941405848788448
ItemKNNCFRecommender,142,1485,rp3beta,bm25plus,0.03947959940593782
ItemKNNCFRecommender,149,1113,rp3beta,bm25plus,0.03923619031635262
ItemKNNCFRecommender,143,1250,rp3beta,bm25plus,0.03941398088677046
ItemKNNCFRecommender,193,1779,rp3beta,bm25plus,0.03835627887860812
ItemKNNCFRecommender,26,792,rp3beta,bm25plus,0.04325172636901269
ItemKNNCFRecommender,127,854,rp3beta,tfidf,0.03962857477145828
ItemKNNCFRecommender,132,404,rp3beta,tfidf,0.03956247716704244
ItemKNNCFRecommender,96,824,rp3beta,bm25plus,0.04055167231876386
ItemKNNCFRecommender,192,1758,rp3beta,tfidf,0.038192941079267816
ItemKNNCFRecommender,169,253,rp3beta,bm25plus,0.03873926956812047
ItemKNNCFRecommender,17,937,rp3beta,tfidf,0.04390163852013338
ItemKNNCFRecommender,65,965,rp3beta,tfidf,0.041655613531491824
ItemKNNCFRecommender,98,278,rp3beta,tfidf,0.04072570759916196
ItemKNNCFRecommender,119,239,rp3beta,bm25plus,0.04001305881387437
ItemKNNCFRecommender,28,729,rp3beta,tfidf,0.04349297947991331
ItemKNNCFRecommender,87,1907,rp3beta,tfidf,0.04094040023038454
ItemKNNCFRecommender,125,1050,rp3beta,bm25plus,0.03976828628195175
ItemKNNCFRecommender,115,317,rp3beta,bm25plus,0.04020356650337698
ItemKNNCFRecommender,12,1874,rp3beta,tfidf,0.04394318268482683
ItemKNNCFRecommender,62,210,rp3beta,tfidf,0.04217931991625923
ItemKNNCFRecommender,166,1960,rp3beta,tfidf,0.038780955273135305
ItemKNNCFRecommender,180,119,rp3beta,bm25plus,0.03872227940403942
ItemKNNCFRecommender,38,955,rp3beta,tfidf,0.04291060784448273
ItemKNNCFRecommender,185,1112,rp3beta,tfidf,0.03825656347523863
ItemKNNCFRecommender,55,1747,rp3beta,bm25plus,0.042030691581000944
ItemKNNCFRecommender,18,809,rp3beta,tfidf,0.043919266930968294
ItemKNNCFRecommender,14,1776,rp3beta,bm25plus,0.043430446284522584
ItemKNNCFRecommender,181,1853,rp3beta,bm25plus,0.03862661269279677
ItemKNNCFRecommender,60,114,rp3beta,bm25plus,0.042543613491064225
ItemKNNCFRecommender,80,1030,rp3beta,tfidf,0.041123804658325665
ItemKNNCFRecommender,137,1171,rp3beta,tfidf,0.03942268756697625
ItemKNNCFRecommender,132,1174,rp3beta,bm25plus,0.03961541243556122
ItemKNNCFRecommender,64,585,rp3beta,bm25plus,0.04174860581644899
ItemKNNCFRecommender,17,1830,rp3beta,tfidf,0.04380779997696582
ItemKNNCFRecommender,138,1142,rp3beta,tfidf,0.03942363112762176
ItemKNNCFRecommender,164,1519,rp3beta,bm25plus,0.038926922818663605
ItemKNNCFRecommender,194,1941,rp3beta,bm25plus,0.038347060538522194
ItemKNNCFRecommender,189,1326,rp3beta,bm25plus,0.03839630134077614
ItemKNNCFRecommender,173,477,rp3beta,bm25plus,0.03862503907285352
ItemKNNCFRecommender,49,1600,rp3beta,tfidf,0.04231423710888101
ItemKNNCFRecommender,132,943,rp3beta,tfidf,0.03950284791697108
ItemKNNCFRecommender,138,1201,rp3beta,bm25plus,0.03953328946140641
ItemKNNCFRecommender,144,1805,rp3beta,bm25plus,0.03945102693833901
ItemKNNCFRecommender,96,215,rp3beta,bm25plus,0.04088867111866915
ItemKNNCFRecommender,18,1468,rp3beta,bm25plus,0.043356594260907065
ItemKNNCFRecommender,92,1233,rp3beta,tfidf,0.04068751720006378
ItemKNNCFRecommender,149,1497,rp3beta,bm25plus,0.0392620435299171
ItemKNNCFRecommender,42,237,rp3beta,bm25plus,0.0430814029497155
ItemKNNCFRecommender,116,920,rp3beta,bm25plus,0.039964205370740614
ItemKNNCFRecommender,42,417,rp3beta,tfidf,0.04297376186598766
ItemKNNCFRecommender,59,115,rp3beta,bm25plus,0.04261757639934701
ItemKNNCFRecommender,19,477,rp3beta,tfidf,0.044194962949990535
ItemKNNCFRecommender,139,1653,rp3beta,bm25plus,0.039535718057123
ItemKNNCFRecommender,89,1400,rp3beta,bm25plus,0.04074915721622991
ItemKNNCFRecommender,150,1065,rp3beta,tfidf,0.03903843160175796
ItemKNNCFRecommender,97,1303,rp3beta,bm25plus,0.04048716391698607
ItemKNNCFRecommender,144,1804,rp3beta,tfidf,0.039311812414044044
ItemKNNCFRecommender,174,1785,rp3beta,tfidf,0.038598025397147
ItemKNNCFRecommender,187,798,rp3beta,tfidf,0.03815197678348872
ItemKNNCFRecommender,59,1822,rp3beta,tfidf,0.04184285717744318
ItemKNNCFRecommender,56,1535,rp3beta,bm25plus,0.04191055317331638
ItemKNNCFRecommender,172,489,rp3beta,tfidf,0.038462406833868985
ItemKNNCFRecommender,13,818,rp3beta,tfidf,0.04418881806852427
ItemKNNCFRecommender,200,1302,rp3beta,tfidf,0.03799088626885945
ItemKNNCFRecommender,152,1069,rp3beta,tfidf,0.039003876631507284
ItemKNNCFRecommender,186,724,rp3beta,tfidf,0.038184448511047055
ItemKNNCFRecommender,97,1812,rp3beta,tfidf,0.040531837250402374
ItemKNNCFRecommender,137,516,rp3beta,bm25plus,0.03947761230587408
ItemKNNCFRecommender,98,1353,rp3beta,bm25plus,0.04046923447476183
ItemKNNCFRecommender,179,586,rp3beta,tfidf,0.03834878224929503
ItemKNNCFRecommender,17,456,rp3beta,bm25plus,0.043933559704863866
ItemKNNCFRecommender,193,1973,rp3beta,bm25plus,0.03837300740715174
ItemKNNCFRecommender,47,1113,rp3beta,tfidf,0.04253837228774356
ItemKNNCFRecommender,110,1699,rp3beta,bm25plus,0.04021538577820694
ItemKNNCFRecommender,39,635,rp3beta,tfidf,0.04299441698781046
ItemKNNCFRecommender,88,643,rp3beta,tfidf,0.04087960684726088
ItemKNNCFRecommender,115,1122,rp3beta,tfidf,0.03993865907270553
ItemKNNCFRecommender,42,1028,rp3beta,bm25plus,0.04247512988372154
ItemKNNCFRecommender,76,1180,rp3beta,tfidf,0.04123571812249233
ItemKNNCFRecommender,88,158,rp3beta,tfidf,0.04112582578662732
ItemKNNCFRecommender,26,1265,rp3beta,tfidf,0.04341851324406932
