recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.044227938480748144,0.09577608445250768,133,0.05062647769211904
SLIMElasticNetRecommender,0.07238240712443514,0.08961820780990991,189,0.04905105651123545
SLIMElasticNetRecommender,0.06651235241055242,0.09823773591524962,249,0.04911478946457448
SLIMElasticNetRecommender,0.08964272790710491,0.09673524042496705,192,0.04791850708197414
SLIMElasticNetRecommender,0.06166325994514159,0.07370750282224467,165,0.05013448369474574
SLIMElasticNetRecommender,0.04153631008517265,0.06798751979460514,225,0.051239806676295206
SLIMElasticNetRecommender,0.06575573200175011,0.014786708674044788,107,0.051574805015272764
SLIMElasticNetRecommender,0.07561408998144813,0.07584498308925615,271,0.049249582815922566
SLIMElasticNetRecommender,0.01876870029634358,0.0703295465914385,236,0.051976991712898386
SLIMElasticNetRecommender,0.03396741825980346,0.011689789620209771,172,0.05136936964013048
SLIMElasticNetRecommender,0.01871400790817205,0.042717178884699426,292,0.05159767825371098
SLIMElasticNetRecommender,0.010908516481067977,0.041865089338659726,293,0.04935007775829
SLIMElasticNetRecommender,0.010894310881943182,0.04413081509195984,51,0.04521006938528277
SLIMElasticNetRecommender,0.027914305033197785,0.05465237807573662,298,0.052060333618932024
SLIMElasticNetRecommender,0.026266632704424087,0.06099608140952924,235,0.05202458192424763
SLIMElasticNetRecommender,0.03140312421100488,0.05237142210799254,254,0.051905399408642174
SLIMElasticNetRecommender,0.04871995531987326,0.05784831045534812,216,0.051143562751651696
SLIMElasticNetRecommender,0.026148350255030945,0.02723529592596229,274,0.05190381217930513
SLIMElasticNetRecommender,0.05237143729231261,0.06043508306966332,296,0.050827642395296496
SLIMElasticNetRecommender,0.036789351726496104,0.08258968469716624,213,0.051198799125885146
SLIMElasticNetRecommender,0.026979352760042756,0.03008119766072381,259,0.05204277635286358
SLIMElasticNetRecommender,0.02457797138447634,0.029906022760191373,265,0.05183556520692147
SLIMElasticNetRecommender,0.025604185523714112,0.030147560026460397,238,0.05178572215718896
SLIMElasticNetRecommender,0.03881939902720351,0.050219821720417696,275,0.05170092426964799
SLIMElasticNetRecommender,0.019466882674561557,0.0645724782104446,202,0.05186898487857883
