recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.06606724373725277,0.06565853720313336,91,0.010882113505261045
SLIMElasticNetRecommender,0.08038292000089518,0.0549755723772526,221,0.01080729341470312
SLIMElasticNetRecommender,0.0627715384336275,0.05649505616496951,230,0.011662690400734624
