recommender,topK,epochs,lambda_i,lambda_j,MAP
SLIM_BPR_Recommender,3220,80,0.0006234775067459698,0.007202725474857726,0.004935272038423663
SLIM_BPR_Recommender,1189,60,0.0008106810279866319,0.007888101448328905,0.004888765482812167
SLIM_BPR_Recommender,3788,91,0.0009251563105015099,0.0014403852640681844,0.0049719158280680745
SLIM_BPR_Recommender,2940,53,0.008493245041308366,0.008944783722279593,0.004912397114213424
SLIM_BPR_Recommender,4134,10,0.00040048790741932305,0.005596814955367077,0.004796297823574403
