recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,941.8269888699162,1008,rp3beta,tfidf,0.004922733308143651
ItemKNNCFRecommender,530.3908267953046,2343,rp3beta,tfidf,0.005061976634021024
ItemKNNCFRecommender,470.0676212150551,5359,rp3beta,bm25plus,0.0050662397840465735
ItemKNNCFRecommender,320.9710514090269,1631,rp3beta,bm25plus,0.0051429753338952024
ItemKNNCFRecommender,876.030597868864,2777,rp3beta,tfidf,0.004953951930745873
ItemKNNCFRecommender,690.9268058598776,3355,rp3beta,bm25plus,0.004961031696621757
ItemKNNCFRecommender,345.966629348164,3310,rp3beta,tfidf,0.005186356942790591
ItemKNNCFRecommender,461.788656400368,1091,rp3beta,tfidf,0.0050943248566477735
ItemKNNCFRecommender,721.976141688142,2481,rp3beta,bm25plus,0.004954839104483551
ItemKNNCFRecommender,441.4377918104584,5677,rp3beta,tfidf,0.005125937848696905
ItemKNNCFRecommender,256.7454806049882,4551,rp3beta,tfidf,0.005253109439829285
ItemKNNCFRecommender,238.55269519101586,4382,rp3beta,tfidf,0.005273562615342306
ItemKNNCFRecommender,219.5040803102092,4576,rp3beta,tfidf,0.005304509472648658
ItemKNNCFRecommender,217.2893032780883,4592,rp3beta,tfidf,0.005306352281997357
ItemKNNCFRecommender,358.05872253002707,4391,rp3beta,tfidf,0.005173083566574312
ItemKNNCFRecommender,210.0557131691017,5015,rp3beta,tfidf,0.0053114856981831635
ItemKNNCFRecommender,618.9173822636403,5035,rp3beta,tfidf,0.005031470458458089
ItemKNNCFRecommender,206.7521668645866,3837,rp3beta,tfidf,0.005312652814825678
ItemKNNCFRecommender,353.35038474081466,3928,rp3beta,bm25plus,0.005128692400449622
ItemKNNCFRecommender,780.7561826125258,5944,rp3beta,tfidf,0.004973762985297224
ItemKNNCFRecommender,297.4818684626684,3867,rp3beta,tfidf,0.005210360224493191
ItemKNNCFRecommender,223.18592173520153,5109,rp3beta,tfidf,0.005300308360578721
ItemKNNCFRecommender,400.08103601733256,3893,rp3beta,tfidf,0.005149122277691033
ItemKNNCFRecommender,200.37965608072673,4985,rp3beta,tfidf,0.005319353489097979
ItemKNNCFRecommender,293.05668991407833,4986,rp3beta,tfidf,0.005215202917433657
ItemKNNCFRecommender,516.7951047886781,5572,rp3beta,tfidf,0.005068729068923307
ItemKNNCFRecommender,203.73981001995665,4126,rp3beta,bm25plus,0.005277566898578752
ItemKNNCFRecommender,292.115202816184,2950,rp3beta,tfidf,0.0052157656177420735
ItemKNNCFRecommender,384.90402607721205,4815,rp3beta,tfidf,0.005157856862966971
ItemKNNCFRecommender,967.9307882745832,5355,rp3beta,tfidf,0.004933343029173793
ItemKNNCFRecommender,585.3936918920726,4188,rp3beta,tfidf,0.005044948256914819
ItemKNNCFRecommender,251.66421276998693,3554,rp3beta,tfidf,0.005257346940077298
ItemKNNCFRecommender,206.00880750503305,4678,rp3beta,tfidf,0.0053138806157467106
ItemKNNCFRecommender,279.42496688423455,5323,rp3beta,tfidf,0.005228478036511277
ItemKNNCFRecommender,202.40315963169834,4739,rp3beta,tfidf,0.005317537798199408
ItemKNNCFRecommender,316.889314340398,4834,rp3beta,bm25plus,0.005155560299927088
ItemKNNCFRecommender,415.8759697726023,4173,rp3beta,tfidf,0.005144870663681348
