recommender,alpha,l1_ratio,TopK,MAP
RP3betaRecommender,0.3944401128781897,0.48029394951271687,672,0.004646033039700478
RP3betaRecommender,0.5612716508694646,0.4017221733845775,551,0.00490139879461833
RP3betaRecommender,0.4722477538771128,0.4305139477767034,778,0.004733227833215716
RP3betaRecommender,0.31105624339868837,0.861943231718377,484,0.0016746250110021316
RP3betaRecommender,0.460602983399263,0.8729088368418975,394,0.0016328604660347042
RP3betaRecommender,0.6347551221285842,0.2794298424792685,355,0.0050238453590651915
RP3betaRecommender,0.16977394760461664,0.4705878816728458,557,0.0047069674919023976
RP3betaRecommender,0.6155870092957069,0.8772666659210963,702,0.0009594424230624623
RP3betaRecommender,0.7533238329173741,0.12353415017875378,540,0.004965221720102416
RP3betaRecommender,0.6695647980601912,0.7107149242331687,623,0.002444562476273089
RP3betaRecommender,0.897912044458809,0.18879682019388727,113,0.004946138083909483
RP3betaRecommender,0.7931731141683205,0.10076039705252823,979,0.004789619401350874
RP3betaRecommender,0.7294725469368326,0.2545615240180596,278,0.005061684473724887
RP3betaRecommender,0.7120942256911811,0.2908957848330236,271,0.005062793287825475
RP3betaRecommender,0.8976949071738445,0.29642306918321315,166,0.004955660305070934
RP3betaRecommender,0.747594829476267,0.5868190709883716,292,0.004173880856539683
RP3betaRecommender,0.8006234974129438,0.29916054325796404,259,0.005036877833353799
RP3betaRecommender,0.7156041581817741,0.22039780862748654,227,0.005041551289629452
RP3betaRecommender,0.5592369441295197,0.3626325402043371,394,0.00502278465848871
RP3betaRecommender,0.15602982828492573,0.6141441934179842,102,0.0039123747046544595
RP3betaRecommender,0.8281211563900679,0.21399962747763585,319,0.005013052704711027
RP3betaRecommender,0.7027642380993441,0.21128152132703348,220,0.005054241205800324
RP3betaRecommender,0.6809888609872938,0.3429106897526852,206,0.004994509237876045
RP3betaRecommender,0.6294007037653904,0.17059529722867012,459,0.004999066804741246
RP3betaRecommender,0.5361930224704866,0.2536352685017603,188,0.005022066452187622
RP3betaRecommender,0.7163000946313118,0.14536949488617912,286,0.0050613869151605725
RP3betaRecommender,0.8352251644592302,0.15360560269565252,443,0.004977259751972276
RP3betaRecommender,0.4016714309064182,0.557630395276772,291,0.004488731896160989
RP3betaRecommender,0.7618617473684444,0.3075841928386346,350,0.004981859033852259
RP3betaRecommender,0.5992101513611483,0.3674301826028016,149,0.0049354568065527234
RP3betaRecommender,0.8635547283989611,0.5062313282660795,828,0.003637999732153236
RP3betaRecommender,0.6816484821625632,0.23585738355279542,244,0.005054791490651035
RP3betaRecommender,0.6731082422725408,0.23745868490242453,253,0.005064648062536531
RP3betaRecommender,0.5056811627338164,0.14423977118972905,367,0.005025997518270266
RP3betaRecommender,0.7255189228556713,0.44067982046476867,291,0.004799178523176612
RP3betaRecommender,0.599127446668262,0.2585692319498421,407,0.005019333476684769
RP3betaRecommender,0.654929052810615,0.38332605499919586,515,0.004926763845012377
RP3betaRecommender,0.4205523743663272,0.3393268676605177,329,0.0050445936104970045
RP3betaRecommender,0.796090027445975,0.408949890278419,155,0.00483296418203866
RP3betaRecommender,0.28855756125349274,0.785613708986647,266,0.0026655873209344423
RP3betaRecommender,0.5680667502894283,0.10379923280458594,457,0.0049911760028373275
RP3betaRecommender,0.6917179736135841,0.23398074318007345,250,0.005059841284789816
RP3betaRecommender,0.7483012742930192,0.2671377850322361,321,0.00502161481363047
RP3betaRecommender,0.6409476074351953,0.1852217268597788,600,0.00497063956779358
RP3betaRecommender,0.7048805570077682,0.1416906606593812,415,0.005013521847847391
RP3betaRecommender,0.7794720882665864,0.19664374968067758,156,0.005029347976282057
RP3betaRecommender,0.32627776720346113,0.31981536986181325,198,0.004995333095209425
RP3betaRecommender,0.8373286441925104,0.2691411212264502,364,0.004973952762633046
RP3betaRecommender,0.6649656555023034,0.23957286370333863,254,0.00506742468104024
RP3betaRecommender,0.7293859160809174,0.16359479265483384,810,0.004846875572825725
