recommender,alpha,l1_ratio,TopK,MAP
RP3betaRecommender,0.47200309666420626,0.28250120011303836,486,0.005174690108862108
RP3betaRecommender,0.7805187662007282,0.2359327354816534,224,0.0051763756760913205
RP3betaRecommender,0.16083150331581733,0.6296520400367148,895,0.003448335500403685
RP3betaRecommender,0.5980833701785049,0.6861990893591248,455,0.0033060156848245927
RP3betaRecommender,0.16197963382036848,0.5675238247997205,120,0.004288687224897552
RP3betaRecommender,0.39291759268630266,0.12791062508493606,977,0.004927351692188763
RP3betaRecommender,0.477128042186313,0.810120744855983,608,0.0018742560977021172
RP3betaRecommender,0.5269045952068894,0.8196855720620404,569,0.0018012304107533968
RP3betaRecommender,0.38770204061047353,0.3103333063194083,955,0.0049817958605568756
RP3betaRecommender,0.4356967438054825,0.5916405155877051,573,0.004184368871430772
RP3betaRecommender,0.8812958763218933,0.38715143760089304,105,0.004892396534570849
RP3betaRecommender,0.7553083897617214,0.16163766565033866,328,0.005191431330337078
RP3betaRecommender,0.8070014860653212,0.11829894335763196,297,0.0051889356138515195
RP3betaRecommender,0.7034703148056582,0.11180920529338836,329,0.005181747327479295
RP3betaRecommender,0.8896189589316862,0.42552778378726713,335,0.004751215584545302
RP3betaRecommender,0.6959801534063066,0.19746208779839824,706,0.005089179959123153
RP3betaRecommender,0.761119784598755,0.3961866304446763,330,0.004957535618662608
RP3betaRecommender,0.6046348175083205,0.18629712290434608,262,0.0051984631711857795
RP3betaRecommender,0.6143860882651166,0.4767677176173062,217,0.004856009336152352
RP3betaRecommender,0.6150920091527143,0.3143704036550833,462,0.005123215788097564
RP3betaRecommender,0.22966918439779294,0.18974990051366247,735,0.005045907923305813
RP3betaRecommender,0.8230872112329194,0.10001432392668866,244,0.005160233691322732
RP3betaRecommender,0.6921682375213078,0.19808806341084345,380,0.005188429742351489
RP3betaRecommender,0.8078521628041332,0.2694917438280193,192,0.005145047890822869
RP3betaRecommender,0.5704316844398769,0.15918940401751738,403,0.0051597587103804216
RP3betaRecommender,0.722178249649154,0.897366510434193,282,0.0013686706430910362
RP3betaRecommender,0.6524312798154109,0.23007273127260008,169,0.005189816592343964
RP3betaRecommender,0.6458849690514633,0.35124428816864567,163,0.00506344192362318
RP3betaRecommender,0.5379722283864166,0.2581410733641024,157,0.005149841100995511
RP3betaRecommender,0.3002686882272171,0.4754716694787642,399,0.004838100156052065
