recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.06484852753464718,0.03551398938000139,268,0.02047758423684169
SLIMElasticNetRecommender,0.062453718882244824,0.09092371226171166,277,0.020027383284693834
SLIMElasticNetRecommender,0.0708586012750827,0.03300838652896515,268,0.020448340288188205
SLIMElasticNetRecommender,0.032124657478259745,0.05186365236573776,274,0.020537013632698217
SLIMElasticNetRecommender,0.03872734708010289,0.09493160498358032,261,0.020428718064707186
SLIMElasticNetRecommender,0.018217946546166302,0.06779016884753875,277,0.02015849171092399
SLIMElasticNetRecommender,0.06304528875784746,0.019363824088560633,272,0.020571628929864322
SLIMElasticNetRecommender,0.0931205235797579,0.09112194983834915,263,0.019512913055803955
SLIMElasticNetRecommender,0.045682972659075734,0.06117317698562996,277,0.020522765453232145
SLIMElasticNetRecommender,0.04098218068664812,0.030860772003875624,273,0.02050901222163772
