recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,172,1507,rp3beta,tfidf,0.015643769290840038
ItemKNNCFRecommender,21,613,rp3beta,tfidf,0.017908304329774995
ItemKNNCFRecommender,124,134,rp3beta,tfidf,0.016307717581849023
ItemKNNCFRecommender,188,505,rp3beta,tfidf,0.015437085457906868
ItemKNNCFRecommender,195,813,rp3beta,tfidf,0.015384509890022666
ItemKNNCFRecommender,23,694,rp3beta,bm25plus,0.01767659208893788
ItemKNNCFRecommender,70,1765,rp3beta,bm25plus,0.016796053198686826
ItemKNNCFRecommender,66,777,rp3beta,tfidf,0.016956721469237743
ItemKNNCFRecommender,109,1094,rp3beta,bm25plus,0.016221636740928084
ItemKNNCFRecommender,116,1458,rp3beta,tfidf,0.016236377725949047
ItemKNNCFRecommender,10,118,rp3beta,bm25plus,0.01797502583098345
ItemKNNCFRecommender,13,134,rp3beta,bm25plus,0.017940250251202633
ItemKNNCFRecommender,10,148,rp3beta,bm25plus,0.017983213742156997
ItemKNNCFRecommender,55,406,rp3beta,bm25plus,0.017246608643478604
ItemKNNCFRecommender,44,333,rp3beta,bm25plus,0.017541336090144456
ItemKNNCFRecommender,83,1070,rp3beta,bm25plus,0.01658416878668469
ItemKNNCFRecommender,145,101,rp3beta,bm25plus,0.01611707281148287
ItemKNNCFRecommender,42,311,rp3beta,bm25plus,0.017596678090170334
ItemKNNCFRecommender,85,1324,rp3beta,bm25plus,0.016535720795727443
ItemKNNCFRecommender,41,1969,rp3beta,bm25plus,0.017254621643208526
ItemKNNCFRecommender,10,910,rp3beta,bm25plus,0.017840297983861747
ItemKNNCFRecommender,11,246,rp3beta,bm25plus,0.018043265494136127
ItemKNNCFRecommender,31,278,rp3beta,bm25plus,0.017766022483058076
ItemKNNCFRecommender,34,398,rp3beta,bm25plus,0.017661411983699225
ItemKNNCFRecommender,11,573,rp3beta,bm25plus,0.017994591673230826
ItemKNNCFRecommender,58,545,rp3beta,bm25plus,0.017072522208938384
ItemKNNCFRecommender,28,490,rp3beta,bm25plus,0.01770502062983587
ItemKNNCFRecommender,94,279,rp3beta,bm25plus,0.016644939149098512
ItemKNNCFRecommender,53,711,rp3beta,bm25plus,0.01706823461323855
ItemKNNCFRecommender,162,1237,rp3beta,bm25plus,0.01567731826597611
ItemKNNCFRecommender,21,942,rp3beta,bm25plus,0.017621324231449877
ItemKNNCFRecommender,11,223,rp3beta,bm25plus,0.01804884547143315
ItemKNNCFRecommender,21,210,rp3beta,bm25plus,0.017924436127722983
ItemKNNCFRecommender,35,587,rp3beta,bm25plus,0.01747254823132476
ItemKNNCFRecommender,18,430,rp3beta,tfidf,0.018084240683234235
ItemKNNCFRecommender,20,444,rp3beta,tfidf,0.018036948473027694
