recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,175,501,rp3beta,bm25plus,0.0155317616019874
ItemKNNCFRecommender,36,731,rp3beta,bm25plus,0.017386489086161968
ItemKNNCFRecommender,154,1155,rp3beta,bm25plus,0.01573050799913166
ItemKNNCFRecommender,88,1069,rp3beta,bm25plus,0.0164953717113086
ItemKNNCFRecommender,173,1267,rp3beta,tfidf,0.01562842608179576
ItemKNNCFRecommender,170,1841,rp3beta,bm25plus,0.015639740835073527
ItemKNNCFRecommender,198,111,rp3beta,bm25plus,0.015511158259648411
ItemKNNCFRecommender,154,551,rp3beta,tfidf,0.015765046090287407
ItemKNNCFRecommender,16,749,rp3beta,bm25plus,0.017780294247326554
ItemKNNCFRecommender,39,768,rp3beta,tfidf,0.01747406613634842
ItemKNNCFRecommender,159,471,rp3beta,tfidf,0.015714340821673136
ItemKNNCFRecommender,71,567,rp3beta,tfidf,0.016938578280735014
ItemKNNCFRecommender,185,885,rp3beta,bm25plus,0.015441108003086223
ItemKNNCFRecommender,58,640,rp3beta,bm25plus,0.017008280284105826
ItemKNNCFRecommender,40,262,rp3beta,tfidf,0.017694595164769716
ItemKNNCFRecommender,171,1604,rp3beta,tfidf,0.015660584463742532
ItemKNNCFRecommender,145,1639,rp3beta,bm25plus,0.015868620269341268
ItemKNNCFRecommender,50,1656,rp3beta,bm25plus,0.0170941715618488
ItemKNNCFRecommender,198,1080,rp3beta,bm25plus,0.015349916976917068
ItemKNNCFRecommender,73,1380,rp3beta,bm25plus,0.01672933942360003
ItemKNNCFRecommender,25,273,rp3beta,tfidf,0.017975789135533923
ItemKNNCFRecommender,10,1596,rp3beta,tfidf,0.017975080941812105
ItemKNNCFRecommender,97,1574,rp3beta,bm25plus,0.01639662356785621
ItemKNNCFRecommender,99,1921,rp3beta,bm25plus,0.01640740563256307
ItemKNNCFRecommender,122,244,rp3beta,bm25plus,0.016284031213794226
ItemKNNCFRecommender,135,1331,rp3beta,tfidf,0.01600482231862303
ItemKNNCFRecommender,169,848,rp3beta,tfidf,0.015615036691143903
ItemKNNCFRecommender,131,224,rp3beta,tfidf,0.016173773468796667
ItemKNNCFRecommender,76,246,rp3beta,bm25plus,0.01697894751855499
ItemKNNCFRecommender,76,1688,rp3beta,tfidf,0.01680352884851243
ItemKNNCFRecommender,99,592,rp3beta,bm25plus,0.01637860103823804
ItemKNNCFRecommender,61,1671,rp3beta,bm25plus,0.01691810848898378
ItemKNNCFRecommender,91,1324,rp3beta,tfidf,0.01657408915776779
ItemKNNCFRecommender,117,1785,rp3beta,tfidf,0.016260150416858014
ItemKNNCFRecommender,122,1233,rp3beta,tfidf,0.016150336911882345
ItemKNNCFRecommender,110,121,rp3beta,bm25plus,0.016569913435431596
ItemKNNCFRecommender,195,1827,rp3beta,bm25plus,0.015420243061194378
ItemKNNCFRecommender,29,1911,rp3beta,bm25plus,0.01744304920696627
ItemKNNCFRecommender,111,285,rp3beta,bm25plus,0.016407463078589007
ItemKNNCFRecommender,128,616,rp3beta,bm25plus,0.015992588836976376
ItemKNNCFRecommender,114,1631,rp3beta,tfidf,0.016287205585933967
ItemKNNCFRecommender,181,593,rp3beta,bm25plus,0.015466962219991498
ItemKNNCFRecommender,86,1111,rp3beta,bm25plus,0.016538124691403876
ItemKNNCFRecommender,154,1638,rp3beta,bm25plus,0.015773549248523876
ItemKNNCFRecommender,47,892,rp3beta,bm25plus,0.017128531587608183
ItemKNNCFRecommender,14,1882,rp3beta,tfidf,0.017893800970328114
ItemKNNCFRecommender,188,353,rp3beta,bm25plus,0.015459225941686966
ItemKNNCFRecommender,16,1405,rp3beta,tfidf,0.017840039739062046
ItemKNNCFRecommender,96,1085,rp3beta,tfidf,0.01647792065278812
ItemKNNCFRecommender,48,441,rp3beta,tfidf,0.017464652366968803
ItemKNNCFRecommender,87,1524,rp3beta,bm25plus,0.016516698271449762
ItemKNNCFRecommender,105,1162,rp3beta,bm25plus,0.016274101642438962
ItemKNNCFRecommender,40,1306,rp3beta,tfidf,0.017413551117214623
ItemKNNCFRecommender,181,1963,rp3beta,bm25plus,0.015540109344431273
ItemKNNCFRecommender,90,353,rp3beta,bm25plus,0.016665896457909377
ItemKNNCFRecommender,74,1103,rp3beta,tfidf,0.01680073792458016
ItemKNNCFRecommender,15,1986,rp3beta,bm25plus,0.017682541117352294
ItemKNNCFRecommender,15,827,rp3beta,tfidf,0.017984359051061816
ItemKNNCFRecommender,173,1258,rp3beta,bm25plus,0.015573580581884086
ItemKNNCFRecommender,174,1770,rp3beta,bm25plus,0.01559845383123451
ItemKNNCFRecommender,153,596,rp3beta,bm25plus,0.01572290262727344
ItemKNNCFRecommender,113,1348,rp3beta,tfidf,0.01627114491060887
ItemKNNCFRecommender,144,794,rp3beta,tfidf,0.015857546845061406
ItemKNNCFRecommender,14,1330,rp3beta,tfidf,0.017875295394274373
ItemKNNCFRecommender,139,378,rp3beta,tfidf,0.015964783376524263
ItemKNNCFRecommender,11,1945,rp3beta,tfidf,0.01793943976290425
ItemKNNCFRecommender,156,1907,rp3beta,bm25plus,0.015771277648662468
ItemKNNCFRecommender,78,721,rp3beta,bm25plus,0.016667547706859156
ItemKNNCFRecommender,105,1705,rp3beta,bm25plus,0.016314373459756774
ItemKNNCFRecommender,29,723,rp3beta,bm25plus,0.017531366245501393
ItemKNNCFRecommender,116,1127,rp3beta,bm25plus,0.016120517180117477
ItemKNNCFRecommender,16,1966,rp3beta,bm25plus,0.017661539974217145
ItemKNNCFRecommender,115,792,rp3beta,bm25plus,0.016120955053320833
