recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.005783223955381515,0.005226796242525687,490,0.01890277837117609
SLIMElasticNetRecommender,0.005145588277781336,0.005585936323020803,506,0.01896243866236859
SLIMElasticNetRecommender,9.867618683586e-05,0.006135721929205734,608,0.015420412989573737
SLIMElasticNetRecommender,0.003000747120221929,0.004648691093166738,424,0.019076318768958676
SLIMElasticNetRecommender,0.00836412912989157,0.006832650905167099,705,0.018491138779307748
SLIMElasticNetRecommender,0.004700083369118538,0.002899721799028508,424,0.018999367832734062
SLIMElasticNetRecommender,0.001175029436730182,0.0006227741702844986,498,0.018491369215748357
SLIMElasticNetRecommender,0.003699675227191922,0.0010437247012626014,686,0.01901294973676801
SLIMElasticNetRecommender,0.003034338096098062,0.004317214258064857,689,0.01910421344625265
SLIMElasticNetRecommender,0.00654201750074429,0.0007976788326227402,452,0.018863722855971557
SLIMElasticNetRecommender,0.009448041554809997,0.008585185346654712,620,0.018289084591733645
SLIMElasticNetRecommender,0.002160739881482178,0.0033643879458979662,561,0.018977424942993804
SLIMElasticNetRecommender,0.002859807352540176,0.003575585430595971,670,0.019074534617289158
SLIMElasticNetRecommender,0.0035400926464889413,0.007772315386335226,730,0.019125926888549867
SLIMElasticNetRecommender,0.003857353737611884,0.009794435670461843,749,0.019048924524450048
