recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.0032678778293202936,0.009280089764653771,245,0.01906158666071654
SLIMElasticNetRecommender,0.0034545130791234007,0.009449093091468588,250,0.01906873315737056
SLIMElasticNetRecommender,0.0034992715456903713,0.009270625472222849,249,0.019061065458981587
SLIMElasticNetRecommender,0.003195986756612841,0.009761296941066522,242,0.019060236678993217
SLIMElasticNetRecommender,0.0034295604127732235,0.009504484573131433,242,0.019062518296455236
SLIMElasticNetRecommender,0.003472653357763059,0.009282012306980602,240,0.019068455249045074
SLIMElasticNetRecommender,0.0032391412509990393,0.009795865596577524,254,0.019071822785871405
SLIMElasticNetRecommender,0.003012396417621067,0.009365909981345389,252,0.01905399709313783
SLIMElasticNetRecommender,0.0031989565455569006,0.00979914959903261,253,0.01907709612107195
SLIMElasticNetRecommender,0.003423441274754883,0.009512500457093877,249,0.01905948405181996
SLIMElasticNetRecommender,0.00310646165968614,0.009650591000266532,254,0.019071591360433106
SLIMElasticNetRecommender,0.0032692464037451727,0.009796371433879736,255,0.019074201325098215
SLIMElasticNetRecommender,0.0033341739710718247,0.009662478338114892,255,0.019066237916427
SLIMElasticNetRecommender,0.0031524593279314305,0.009684015918059079,252,0.019054053466001118
SLIMElasticNetRecommender,0.003321341172883226,0.009591700348082722,246,0.019065169799019507
SLIMElasticNetRecommender,0.003080345540285012,0.009744597029015015,252,0.019074020338537466
SLIMElasticNetRecommender,0.0033576025807169224,0.009584795091593296,255,0.01905826659577499
SLIMElasticNetRecommender,0.0032666786275877676,0.009718251110043727,251,0.019076060640585295
SLIMElasticNetRecommender,0.003190989326239045,0.009705274478383104,251,0.01907432297180296
SLIMElasticNetRecommender,0.0033781635630307978,0.009606589856673679,247,0.019067733280797427
SLIMElasticNetRecommender,0.003216172131058652,0.009730155145842625,248,0.019073534740716155
SLIMElasticNetRecommender,0.0031629981241721324,0.009702161346067393,251,0.019057445727767422
SLIMElasticNetRecommender,0.003295811357820266,0.009624756421074226,253,0.019065570343047337
SLIMElasticNetRecommender,0.00317902016034755,0.009715012088455849,250,0.01906697669763384
SLIMElasticNetRecommender,0.0031183279206957975,0.009557325640967021,251,0.0190660411059047
SLIMElasticNetRecommender,0.0032405402265287394,0.009778095871389236,253,0.01906989918554036
SLIMElasticNetRecommender,0.003029511271177256,0.00943896370528606,250,0.019059096364760886
SLIMElasticNetRecommender,0.0031349956040178165,0.009683777301954815,248,0.019062682470056786
SLIMElasticNetRecommender,0.003064481808059103,0.009732057974109086,253,0.019065305291690603
SLIMElasticNetRecommender,0.0032796718646415815,0.00976196868998924,245,0.019073232107450707
