recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.003418004729068924,0.00987503725430782,248,0.01949982237603079
SLIMElasticNetRecommender,0.0033622251668175484,0.009726689226361968,245,0.019508743134378285
SLIMElasticNetRecommender,0.003256823600009156,0.009822933337192603,246,0.0195119702335455
SLIMElasticNetRecommender,0.0034693539276794915,0.009892627167477656,247,0.01949234060919053
SLIMElasticNetRecommender,0.003188957875712418,0.009861499388821988,254,0.01952212822788999
SLIMElasticNetRecommender,0.0033470600221345154,0.009855410882449752,249,0.01949997468166112
SLIMElasticNetRecommender,0.0034710218273231058,0.009707956997228732,252,0.01949330092585967
SLIMElasticNetRecommender,0.0030786388109673483,0.009865538778795604,248,0.019507146892252664
SLIMElasticNetRecommender,0.0033697711373532413,0.009870875753508514,249,0.01949665560571717
SLIMElasticNetRecommender,0.003141379188500463,0.009822859288957637,251,0.019508806430224665
SLIMElasticNetRecommender,0.0034683584231030113,0.00989167413145732,252,0.019493442352516367
SLIMElasticNetRecommender,0.0030605330795951007,0.00977554988913726,246,0.019501249499566827
SLIMElasticNetRecommender,0.0030688156755343237,0.009812141827578292,246,0.01949727669620963
SLIMElasticNetRecommender,0.0033441638903631884,0.009884098841779364,250,0.019498871949337696
SLIMElasticNetRecommender,0.003499712011665307,0.009700994452236964,251,0.019490674148235354
