recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.0035621057728526563,0.007750880436827236,236,0.019520460777937218
SLIMElasticNetRecommender,0.0035348929746131866,0.00725132896757769,232,0.019524986430952528
SLIMElasticNetRecommender,0.003531157991888642,0.007632554466432357,235,0.019518202896417553
SLIMElasticNetRecommender,0.0035146396549460644,0.007892616620330107,238,0.01951085167726043
SLIMElasticNetRecommender,0.0035299082739023765,0.007777087258265393,235,0.019528318363865305
SLIMElasticNetRecommender,0.003565587016827208,0.007681258625105984,231,0.01951566315058202
SLIMElasticNetRecommender,0.0035398438769041287,0.007649252170634552,239,0.01951648896357762
SLIMElasticNetRecommender,0.00351252651080322,0.007683820190830856,237,0.019525907187717698
SLIMElasticNetRecommender,0.003537635777843454,0.00770216814299463,231,0.019529825596206942
SLIMElasticNetRecommender,0.0035017958628599,0.00772920413815373,230,0.01952803353255665
SLIMElasticNetRecommender,0.003582670425351008,0.007440805803190944,233,0.019523419858754935
SLIMElasticNetRecommender,0.0035508103282679377,0.007897091059133497,234,0.019525429501877144
SLIMElasticNetRecommender,0.00352414181514937,0.007496354568576756,240,0.019521456698519908
SLIMElasticNetRecommender,0.0035510195121519527,0.007803433392318528,233,0.01951555040485569
SLIMElasticNetRecommender,0.003522160518736711,0.007552471061342592,230,0.019518172237491967
