recommender,alpha,l1_ratio,TopK,MAP
SLIMElasticNetRecommender,0.6135015719759807,0.28724918994002835,271,0.026219417940562813
SLIMElasticNetRecommender,0.07321413350204453,0.11290831559424952,206,0.04801457347071387
SLIMElasticNetRecommender,0.0036688476909104706,0.6044745876337239,331,0.0512426534171689
SLIMElasticNetRecommender,0.12922064317531035,0.5821667525424303,11,0.03571784724970321
SLIMElasticNetRecommender,0.2540194685729473,0.5025325853082769,306,0.030344609086067936
SLIMElasticNetRecommender,0.2537813999932317,0.6523029720911944,408,0.02738315330235913
SLIMElasticNetRecommender,0.8889852129800097,0.48456517427564405,168,0.013751041834605971
SLIMElasticNetRecommender,0.9117733346807779,0.4995960599678566,77,0.013012072090557754
SLIMElasticNetRecommender,0.9262558574848951,0.5858959879479251,444,0.009445441088100394
SLIMElasticNetRecommender,0.8435369534087024,0.013655831216989212,108,0.04252257593301
SLIMElasticNetRecommender,0.18290388195123197,0.8102067414613615,292,0.02876685622438152
SLIMElasticNetRecommender,0.08591494879547534,0.020977184772289936,500,0.05047266313932991
SLIMElasticNetRecommender,0.8440646277330822,0.13593543257762075,374,0.030862086991357517
SLIMElasticNetRecommender,0.5886107063809007,0.6712371391341385,393,0.015060980912319742
SLIMElasticNetRecommender,0.11675186521879166,0.6179624934061976,50,0.03619983193852075
SLIMElasticNetRecommender,0.2870726822390578,0.8946715560340055,50,0.02216602177959508
SLIMElasticNetRecommender,0.5954396065071653,0.22244814170990146,90,0.029585660056574103
SLIMElasticNetRecommender,0.6765655676077524,0.48050615814071507,291,0.018247101672309366
SLIMElasticNetRecommender,0.19684962961989816,0.9570329198509965,132,0.025800646841274612
SLIMElasticNetRecommender,0.0047217460142242595,0.501517968826842,429,0.051430579372407824
SLIMElasticNetRecommender,0.2884372482225821,0.7419370262530933,149,0.024457161422073572
SLIMElasticNetRecommender,0.903673558722217,0.9701831083035989,382,0.0027671908816876436
SLIMElasticNetRecommender,0.14565348351183782,0.30905117399812765,466,0.03957461636547511
SLIMElasticNetRecommender,0.4300510466272043,0.8540962227168435,128,0.0157043266059886
SLIMElasticNetRecommender,0.28002976836341253,0.5386353018913759,182,0.028451567515279347
SLIMElasticNetRecommender,0.1428417459628265,0.2513957865669638,358,0.041106926673408685
SLIMElasticNetRecommender,0.455654836691192,0.6650164999216328,472,0.01932211132118787
SLIMElasticNetRecommender,0.4655344059332157,0.5982584490447823,197,0.020764652860220632
SLIMElasticNetRecommender,0.5304613542895181,0.5865372521255039,471,0.01877151944187948
SLIMElasticNetRecommender,0.3925552979993321,0.5610425025634952,191,0.02411554715248147
SLIMElasticNetRecommender,0.5826586219856572,0.7728767807812054,157,0.012968263739270179
SLIMElasticNetRecommender,0.702568542392714,0.6318462844791447,298,0.01318627465349531
SLIMElasticNetRecommender,0.6188996866687114,0.40982131914942477,192,0.022210760820178976
SLIMElasticNetRecommender,0.4958263239148074,0.6066276089953861,253,0.019404722820696885
SLIMElasticNetRecommender,0.2526861636811194,0.9487817922331284,344,0.022877239394783127
SLIMElasticNetRecommender,0.6948406342998721,0.473424150374368,371,0.01813580002638168
SLIMElasticNetRecommender,0.18420879802844703,0.9592327211846605,387,0.02646258189332974
